ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.511662,0.264546,0.600000,0.223607,3.069972,0.510906
WDC,11,0.511618,0.194101,0.145455,0.336732,5.627794,0.510232
FFIV,16,0.497454,0.294014,0.425000,0.408503,7.959264,0.495494
MPWR,9,0.490490,0.283246,0.311111,0.331476,4.414412,0.489403
FICO,3,0.485736,0.034649,0.633333,0.094281,1.457208,0.485377
RJF,7,0.480833,0.081927,0.671429,0.218529,3.365829,0.480004
TER,5,0.480227,0.281282,0.580000,0.097980,2.401134,0.479636
AJG,10,0.469924,0.358219,0.520000,0.354401,4.699240,0.468767
ERIE,5,0.453745,0.273760,0.740000,0.120000,2.268726,0.453187
EG,2,0.450444,0.000846,0.500000,0.000000,0.900888,0.450222
STT,19,0.445812,0.228918,0.410526,0.451774,8.470422,0.443726
TRV,23,0.443029,0.315970,0.139130,0.514772,10.189664,0.440520
MTB,25,0.431014,0.227763,-0.092000,0.639950,10.775358,0.428361
HD,35,0.428123,0.248591,0.542857,0.269694,14.984293,0.424433
RF,8,0.427109,0.273562,-0.237500,0.705226,3.416870,0.426267
COF,46,0.425296,0.271809,0.180435,0.463737,19.563606,0.420478
MMC,20,0.421198,0.230871,0.520000,0.224944,8.423959,0.419124
NTRS,13,0.420339,0.332253,0.138462,0.587745,5.464411,0.418994
HBAN,22,0.419784,0.327886,0.050000,0.558203,9.235244,0.417510
HIG,11,0.415162,0.119787,0.627273,0.200413,4.566785,0.414038
IVZ,8,0.408240,0.263943,0.450000,0.234521,3.265922,0.407436
L,2,0.386283,0.098973,0.350000,0.150000,0.772567,0.386093
SWKS,22,0.381903,0.331012,0.018182,0.520172,8.401860,0.379834
JNPR,16,0.367143,0.296472,0.262500,0.404467,5.874295,0.365697
ON,41,0.360241,0.250683,0.270732,0.516670,14.769884,0.356604
PFG,15,0.349382,0.372141,-0.053333,0.230555,5.240728,0.348091
AXP,92,0.342890,0.310160,0.193478,0.507724,31.545872,0.335122
AIZ,17,0.331791,0.212242,0.594118,0.215490,5.640444,0.330402
CB,49,0.275499,0.293609,0.259184,0.350462,13.499434,0.272174
FDS,11,0.272727,0.037292,0.236364,0.290056,3.000000,0.271989
JBL,15,0.266353,0.366824,0.566667,0.257337,3.995291,0.265369
WRB,9,0.262011,0.077742,0.744444,0.068493,2.358095,0.261430
MCHP,30,0.254632,0.267018,0.283333,0.481721,7.638946,0.252750
LULU,60,0.250927,0.337935,0.649167,0.340281,15.055594,0.247219
SCHW,84,0.250530,0.299906,0.340476,0.412056,21.044487,0.245348
PNC,85,0.247508,0.271143,0.276471,0.502616,21.038144,0.242327
YUM,47,0.239506,0.168364,0.217021,0.411184,11.256772,0.236734
TFC,25,0.235606,0.146883,-0.020000,0.573411,5.890156,0.234156
BK,128,0.233617,0.277831,-0.063281,0.605814,29.902998,0.226254
TXN,89,0.227306,0.226802,0.524719,0.373950,20.230265,0.222325
CTSH,117,0.218305,0.283216,0.248120,0.433688,25.541658,0.212015
KLAC,52,0.213718,0.243617,0.380769,0.525517,11.113346,0.210982
EXPE,67,0.213348,0.329709,0.481343,0.477856,14.294319,0.209828
SBUX,197,0.211157,0.258151,0.302284,0.444318,41.597849,0.200913
ALL,107,0.209639,0.325818,0.365421,0.386961,22.431347,0.204115
V,382,0.207513,0.274536,0.422513,0.430105,79.270087,0.187993
CINF,43,0.206824,0.322062,0.118605,0.593866,8.893432,0.204634
SNPS,105,0.205766,0.271178,0.613333,0.250358,21.605478,0.200446
MA,238,0.201763,0.246217,0.450000,0.388571,48.019554,0.189938
MSCI,157,0.198253,0.330336,0.238854,0.444736,31.125760,0.190589
NKE,160,0.184382,0.294344,0.421250,0.497165,29.501168,0.177118
FITB,142,0.181334,0.284656,0.384859,0.439029,25.749462,0.174994
MAR,50,0.174834,0.290707,0.540000,0.402989,8.741706,0.172682
AIG,241,0.174081,0.284721,0.343983,0.412028,41.953638,0.163751
LRCX,126,0.172943,0.224211,0.417063,0.538780,21.790843,0.167577
PHM,21,0.172855,0.262629,0.057143,0.636637,3.629953,0.171961
ADI,172,0.172798,0.250441,0.402907,0.418389,29.721335,0.165480
AON,91,0.172109,0.285406,0.295604,0.429646,15.661905,0.168252
GRMN,64,0.170661,0.238015,0.503906,0.459475,10.922303,0.167971
AMP,17,0.167036,0.149510,0.264706,0.237490,2.839605,0.166336
CDNS,122,0.166787,0.243704,0.640164,0.255965,20.348004,0.161776
MU,127,0.165597,0.194359,0.169685,0.567810,21.030876,0.160419
MET,218,0.155276,0.259107,0.304128,0.501494,33.850187,0.146941
FTNT,82,0.150986,0.243230,0.521951,0.350618,12.380892,0.147938
ORCL,439,0.149211,0.218641,0.313098,0.439966,65.503681,0.133081
CSCO,438,0.148459,0.226964,0.230799,0.419863,65.025201,0.132447
WYNN,37,0.148179,0.187722,0.297297,0.617531,5.482639,0.146829
CBOE,107,0.143008,0.276725,0.122430,0.533251,15.301896,0.139240
LVS,21,0.140269,0.108797,0.430952,0.596114,2.945647,0.139544
KEY,215,0.140164,0.264053,-0.032093,0.589791,30.135267,0.132743
IBM,658,0.137289,0.193418,0.173009,0.469716,90.336380,0.115044
ACN,624,0.132762,0.253552,0.401042,0.437837,82.843693,0.112363
CME,164,0.131055,0.255480,0.364634,0.361525,21.493021,0.125762
FIS,67,0.126614,0.231682,0.086567,0.551496,8.483155,0.124525
HPQ,528,0.123302,0.234313,0.253409,0.520442,65.103247,0.107270
DPZ,362,0.120600,0.239749,0.418508,0.410400,43.657072,0.109849
CRM,526,0.119757,0.177768,0.313593,0.460751,62.992183,0.104246
GLW,116,0.118435,0.249291,0.491379,0.407752,13.738479,0.115052
AFL,117,0.118192,0.237870,0.359402,0.396455,13.828498,0.114787
QCOM,451,0.117075,0.157399,0.243459,0.511483,52.800923,0.104073
AMAT,414,0.116766,0.225694,0.509058,0.425369,48.341151,0.104862
MS,651,0.113874,0.209836,0.213978,0.472074,74.131955,0.095619
BX,310,0.113360,0.221808,0.372258,0.407911,35.141663,0.104707
CCL,111,0.110690,0.232541,0.296396,0.641216,12.286634,0.107665
GS,1136,0.107978,0.196641,0.277685,0.476463,122.662488,0.077773
PGR,64,0.106194,0.153337,-0.062500,0.580275,6.796387,0.104520
CMG,456,0.105529,0.215195,0.261491,0.518852,48.121451,0.093680
DHI,104,0.105525,0.231642,0.449038,0.480984,10.974557,0.102822
MCD,378,0.104409,0.163560,0.251058,0.431806,39.466425,0.094690
BRO,129,0.098819,0.208147,0.664729,0.231393,12.747624,0.095680
ADBE,1067,0.097299,0.202733,0.482259,0.418943,103.817502,0.071734
WFC,1217,0.096767,0.217741,0.143632,0.492034,117.765245,0.067768
FSLR,209,0.094473,0.226027,0.509091,0.430604,19.744827,0.089611
ACGL,264,0.094054,0.231720,0.667992,0.248572,24.830124,0.087939
F,406,0.092427,0.206891,-0.034483,0.512629,37.525339,0.083187
BEN,88,0.089562,0.210328,0.211364,0.420884,7.881414,0.087621
NVR,36,0.088726,0.223656,0.536111,0.354458,3.194150,0.087940
DRI,172,0.088593,0.194402,0.400581,0.442837,15.238070,0.084841
APTV,113,0.087109,0.201005,0.565487,0.344558,9.843301,0.084685
TSLA,1022,0.083318,0.173428,0.176370,0.541386,85.151135,0.062350
JPM,1830,0.082595,0.182819,0.210137,0.493280,151.149548,0.045376
BAC,1490,0.081931,0.179507,0.223087,0.476055,122.077540,0.051870
MGM,217,0.081103,0.193479,0.338018,0.525299,17.599442,0.076770
HAS,242,0.078634,0.208969,0.021074,0.576117,19.029471,0.073948
LEN,128,0.078293,0.209474,0.416406,0.487464,10.021565,0.075826
KKR,290,0.078228,0.194091,0.335172,0.417304,22.686099,0.072642
EBAY,628,0.074269,0.176060,0.211290,0.471169,46.640621,0.062783
GM,596,0.071369,0.168097,0.036661,0.549522,42.535778,0.060895
RCL,46,0.070686,0.113667,0.397826,0.585509,3.251538,0.069885
C,1560,0.068372,0.169065,0.179936,0.476272,106.659868,0.042107
MSFT,3688,0.065451,0.153025,0.399902,0.415837,241.381802,0.006012
INTC,2035,0.062976,0.157264,0.143317,0.521020,128.157151,0.031418
AAPL,4061,0.060729,0.151574,0.372051,0.450511,246.621015,0.000000
AMZN,3242,0.055883,0.143680,0.380783,0.436098,181.174243,0.011270
NVDA,3130,0.051977,0.134428,0.420990,0.452939,162.686840,0.011916
AMD,3202,0.043495,0.128146,0.331621,0.478792,139.271101,0.009200
