ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.507826,0.266450,0.600000,0.223607,3.046958,0.507076
FFIV,16,0.505583,0.290395,0.425000,0.408503,8.089320,0.503591
WDC,11,0.503864,0.197040,0.145455,0.336732,5.542507,0.502499
MPWR,9,0.488567,0.283097,0.311111,0.331476,4.397106,0.487485
FICO,3,0.484137,0.033719,0.633333,0.094281,1.452412,0.483780
RJF,7,0.480481,0.073918,0.671429,0.218529,3.363370,0.479653
TER,5,0.479603,0.281049,0.580000,0.097980,2.398016,0.479013
AJG,10,0.470317,0.357577,0.520000,0.354401,4.703166,0.469158
TRV,23,0.444108,0.314804,0.139130,0.514772,10.214474,0.441592
STT,19,0.441302,0.230770,0.410526,0.451774,8.384735,0.439237
ERIE,5,0.440945,0.280271,0.740000,0.120000,2.204724,0.440402
RF,8,0.438846,0.267158,-0.237500,0.705226,3.510772,0.437982
EG,2,0.437052,0.000600,0.500000,0.000000,0.874104,0.436837
HD,35,0.427252,0.248103,0.542857,0.269694,14.953819,0.423570
MTB,25,0.426881,0.227865,-0.092000,0.639950,10.672029,0.424253
COF,46,0.425267,0.270889,0.180435,0.463737,19.562271,0.420450
MMC,20,0.422197,0.235705,0.520000,0.224944,8.443932,0.420117
NTRS,13,0.419077,0.332946,0.138462,0.587745,5.447996,0.417735
HBAN,22,0.418017,0.330901,0.050000,0.558203,9.196378,0.415753
HIG,11,0.412575,0.119701,0.627273,0.200413,4.538330,0.411458
IVZ,8,0.407668,0.263915,0.450000,0.234521,3.261344,0.406865
L,2,0.390009,0.097868,0.350000,0.150000,0.780019,0.389817
SWKS,22,0.380270,0.331578,0.018182,0.520172,8.365951,0.378210
JNPR,16,0.368729,0.294771,0.262500,0.404467,5.899659,0.367276
ON,41,0.355158,0.250480,0.270732,0.516670,14.561468,0.351572
PFG,15,0.350096,0.371916,-0.053333,0.230555,5.251437,0.348803
AXP,92,0.344765,0.309760,0.193478,0.507724,31.718342,0.336954
AIZ,17,0.330644,0.209362,0.594118,0.215490,5.620949,0.329260
CB,49,0.274822,0.294357,0.259184,0.350462,13.466290,0.271506
FDS,11,0.272727,0.037715,0.236364,0.290056,3.000000,0.271989
JBL,15,0.266460,0.366771,0.566667,0.257337,3.996901,0.265476
MCHP,30,0.258591,0.268662,0.283333,0.481721,7.757715,0.256680
WRB,9,0.256619,0.088912,0.744444,0.068493,2.309568,0.256050
LULU,60,0.250715,0.337284,0.649167,0.340281,15.042897,0.247011
SCHW,84,0.249037,0.298013,0.340476,0.412056,20.919095,0.243886
PNC,85,0.246629,0.270258,0.276471,0.502616,20.963431,0.241466
YUM,47,0.242538,0.175685,0.217021,0.411184,11.399285,0.239731
BK,128,0.234752,0.277407,-0.063281,0.605814,30.048300,0.227353
TFC,25,0.232617,0.145704,-0.020000,0.573411,5.815424,0.231185
TXN,89,0.228759,0.229537,0.524719,0.373950,20.359526,0.223745
CTSH,117,0.218727,0.284323,0.248120,0.433688,25.591099,0.212426
KLAC,52,0.214513,0.243201,0.380769,0.525517,11.154686,0.211766
SBUX,197,0.213154,0.257464,0.302284,0.444318,41.991423,0.202814
EXPE,67,0.212649,0.330106,0.481343,0.477856,14.247469,0.209140
ALL,107,0.210830,0.325668,0.365421,0.386961,22.558792,0.205275
V,382,0.209413,0.273571,0.422513,0.430105,79.995643,0.189714
CINF,43,0.207979,0.322139,0.118605,0.593866,8.943100,0.205777
SNPS,105,0.205088,0.270650,0.613333,0.250358,21.534205,0.199785
MA,238,0.203748,0.245699,0.450000,0.388571,48.492024,0.191807
MSCI,157,0.198956,0.329694,0.238854,0.444736,31.236119,0.191264
NKE,160,0.185887,0.295608,0.421250,0.497165,29.741934,0.178563
FITB,142,0.181541,0.284884,0.384859,0.439029,25.778884,0.175194
MAR,50,0.174594,0.289786,0.540000,0.402989,8.729703,0.172444
AIG,241,0.174125,0.284821,0.343983,0.412028,41.964091,0.163791
ADI,172,0.173685,0.250494,0.402907,0.418389,29.873797,0.166329
PHM,21,0.173424,0.263925,0.057143,0.636637,3.641907,0.172527
LRCX,126,0.172674,0.225043,0.417063,0.538780,21.756953,0.167317
AON,91,0.172642,0.286089,0.295604,0.429646,15.710431,0.168773
GRMN,64,0.169964,0.237122,0.503906,0.459475,10.877683,0.167285
CDNS,122,0.167573,0.243647,0.640164,0.255965,20.443923,0.162539
AMP,17,0.166818,0.150355,0.264706,0.237490,2.835900,0.166119
MU,127,0.163472,0.193184,0.169685,0.567810,20.760973,0.158360
MET,218,0.156431,0.259383,0.304128,0.501494,34.101935,0.148033
FTNT,82,0.149666,0.243775,0.521951,0.350618,12.272639,0.146644
CSCO,438,0.149491,0.226875,0.230799,0.419863,65.476930,0.133367
ORCL,439,0.148776,0.217748,0.313098,0.439966,65.312511,0.132693
WYNN,37,0.147618,0.187392,0.297297,0.617531,5.461865,0.146273
CBOE,107,0.142074,0.275984,0.122430,0.533251,15.201902,0.138330
LVS,21,0.141003,0.109262,0.430952,0.596114,2.961059,0.140274
KEY,215,0.139026,0.263572,-0.032093,0.589791,29.890656,0.131666
IBM,658,0.137625,0.192796,0.173009,0.469716,90.557198,0.115326
ACN,624,0.133069,0.253245,0.401042,0.437837,83.034864,0.112622
CME,164,0.131641,0.255933,0.364634,0.361525,21.589133,0.126325
FIS,67,0.125679,0.229977,0.086567,0.551496,8.420483,0.123605
HPQ,528,0.123464,0.233998,0.253409,0.520442,65.189150,0.107412
DPZ,362,0.120837,0.239939,0.418508,0.410400,43.742927,0.110065
GLW,116,0.119900,0.251349,0.491379,0.407752,13.908349,0.116475
CRM,526,0.119578,0.177160,0.313593,0.460751,62.897919,0.104090
AFL,117,0.118132,0.237641,0.359402,0.396455,13.821479,0.114729
QCOM,451,0.117927,0.156828,0.243459,0.511483,53.185060,0.104830
AMAT,414,0.116550,0.225802,0.509058,0.425369,48.251530,0.104668
MS,651,0.113914,0.209343,0.213978,0.472074,74.157874,0.095653
BX,310,0.113306,0.221920,0.372258,0.407911,35.124946,0.104657
CCL,111,0.112069,0.232335,0.296396,0.641216,12.439682,0.109006
GS,1136,0.108223,0.196889,0.277685,0.476463,122.941258,0.077949
PGR,64,0.107081,0.153064,-0.062500,0.580275,6.853171,0.105393
MCD,378,0.105512,0.164487,0.251058,0.431806,39.883694,0.095691
DHI,104,0.105270,0.231723,0.449038,0.480984,10.948041,0.102574
CMG,456,0.104879,0.214965,0.261491,0.518852,47.824688,0.093102
BRO,129,0.099208,0.207769,0.664729,0.231393,12.797860,0.096057
ADBE,1067,0.097107,0.202726,0.482259,0.418943,103.612835,0.071593
WFC,1217,0.096604,0.217722,0.143632,0.492034,117.567452,0.067654
FSLR,209,0.094010,0.225734,0.509091,0.430604,19.648083,0.089172
ACGL,264,0.093725,0.231360,0.667992,0.248572,24.743395,0.087632
F,406,0.093203,0.207997,-0.034483,0.512629,37.840549,0.083885
BEN,88,0.089779,0.211150,0.211364,0.420884,7.900535,0.087833
DRI,172,0.088650,0.195029,0.400581,0.442837,15.247834,0.084895
APTV,113,0.087378,0.200636,0.565487,0.344558,9.873704,0.084947
NVR,36,0.086795,0.223807,0.536111,0.354458,3.124622,0.086026
TSLA,1022,0.083097,0.173257,0.176370,0.541386,84.925314,0.062185
JPM,1830,0.082918,0.183091,0.210137,0.493280,151.739372,0.045553
BAC,1490,0.081792,0.179329,0.223087,0.476055,121.869418,0.051782
MGM,217,0.080978,0.193054,0.338018,0.525299,17.572276,0.076651
LEN,128,0.079041,0.210087,0.416406,0.487464,10.117229,0.076550
HAS,242,0.078435,0.209077,0.021074,0.576117,18.981327,0.073761
KKR,290,0.078068,0.194125,0.335172,0.417304,22.639861,0.072494
EBAY,628,0.074740,0.176743,0.211290,0.471169,46.937002,0.063182
GM,596,0.071150,0.167403,0.036661,0.549522,42.405286,0.060708
RCL,46,0.070842,0.110955,0.397826,0.585509,3.258741,0.070040
C,1560,0.068898,0.169454,0.179936,0.476272,107.480268,0.042431
MSFT,3688,0.065939,0.153342,0.399902,0.415837,243.183850,0.006056
INTC,2035,0.062832,0.157277,0.143317,0.521020,127.863425,0.031346
AAPL,4061,0.060796,0.151515,0.372051,0.450511,246.894373,0.000000
AMZN,3242,0.055853,0.143588,0.380783,0.436098,181.074119,0.011264
NVDA,3130,0.051014,0.133144,0.420990,0.452939,159.674936,0.011695
AMD,3202,0.043159,0.127611,0.331621,0.478792,138.196084,0.009129
