ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.511179,0.263990,0.600000,0.223607,3.067071,0.510423
WDC,11,0.507986,0.191338,0.145455,0.336732,5.587843,0.506610
FFIV,16,0.497061,0.296402,0.425000,0.408503,7.952976,0.495103
MPWR,9,0.485749,0.284444,0.311111,0.331476,4.371741,0.484672
TER,5,0.480266,0.280211,0.580000,0.097980,2.401332,0.479675
RJF,7,0.477054,0.078362,0.671429,0.218529,3.339381,0.476232
AJG,10,0.465650,0.361565,0.520000,0.354401,4.656504,0.464504
FICO,3,0.459240,0.053125,0.633333,0.094281,1.377719,0.458900
STT,19,0.452687,0.229617,0.410526,0.451774,8.601054,0.450569
ERIE,5,0.448117,0.276713,0.740000,0.120000,2.240583,0.447565
TRV,23,0.443173,0.316519,0.139130,0.514772,10.192990,0.440664
EG,2,0.437021,0.000633,0.500000,0.000000,0.874043,0.436806
MTB,25,0.429696,0.226868,-0.092000,0.639950,10.742404,0.427051
RF,8,0.428755,0.270191,-0.237500,0.705226,3.430036,0.427910
HD,35,0.428126,0.250568,0.542857,0.269694,14.984417,0.424436
COF,46,0.424601,0.271963,0.180435,0.463737,19.531653,0.419792
NTRS,13,0.423312,0.330938,0.138462,0.587745,5.503053,0.421957
MMC,20,0.421317,0.230622,0.520000,0.224944,8.426332,0.419242
HBAN,22,0.418761,0.331169,0.050000,0.558203,9.212737,0.416492
HIG,11,0.413110,0.112774,0.627273,0.200413,4.544213,0.411991
IVZ,8,0.408512,0.264098,0.450000,0.234521,3.268098,0.407707
L,2,0.389049,0.104116,0.350000,0.150000,0.778098,0.388857
SWKS,22,0.381197,0.331138,0.018182,0.520172,8.386329,0.379132
JNPR,16,0.366651,0.294608,0.262500,0.404467,5.866422,0.365207
ON,41,0.354340,0.249869,0.270732,0.516670,14.527931,0.350762
PFG,15,0.350172,0.371894,-0.053333,0.230555,5.252576,0.348878
AXP,92,0.343062,0.310616,0.193478,0.507724,31.561665,0.335290
AIZ,17,0.332291,0.205671,0.594118,0.215490,5.648954,0.330900
CB,49,0.277127,0.294453,0.259184,0.350462,13.579219,0.273783
FDS,11,0.272727,0.037634,0.236364,0.290056,3.000000,0.271989
JBL,15,0.265283,0.367375,0.566667,0.257337,3.979248,0.264303
WRB,9,0.263530,0.073833,0.744444,0.068493,2.371768,0.262946
MCHP,30,0.259123,0.267849,0.283333,0.481721,7.773698,0.257209
SCHW,84,0.250155,0.299751,0.340476,0.412056,21.013029,0.244981
LULU,60,0.249180,0.337981,0.649167,0.340281,14.950793,0.245498
PNC,85,0.245832,0.270856,0.276471,0.502616,20.895717,0.240687
YUM,47,0.236389,0.168005,0.217021,0.411184,11.110290,0.233653
BK,128,0.234235,0.278212,-0.063281,0.605814,29.982070,0.226852
TFC,25,0.233979,0.141531,-0.020000,0.573411,5.849475,0.232539
TXN,89,0.230615,0.229061,0.524719,0.373950,20.524721,0.225561
CTSH,117,0.217230,0.283268,0.248120,0.433688,25.415863,0.210971
KLAC,52,0.213723,0.243425,0.380769,0.525517,11.113617,0.210987
EXPE,67,0.211869,0.330271,0.481343,0.477856,14.195193,0.208373
ALL,107,0.210876,0.325993,0.365421,0.386961,22.563714,0.205320
SBUX,197,0.210255,0.257839,0.302284,0.444318,41.420276,0.200056
V,382,0.207346,0.274508,0.422513,0.430105,79.206283,0.187842
CINF,43,0.206671,0.324080,0.118605,0.593866,8.886846,0.204482
SNPS,105,0.204184,0.270910,0.613333,0.250358,21.439331,0.198905
MA,238,0.202886,0.246815,0.450000,0.388571,48.286776,0.190995
MSCI,157,0.197942,0.329785,0.238854,0.444736,31.076859,0.190289
NKE,160,0.185668,0.295385,0.421250,0.497165,29.706952,0.178353
FITB,142,0.181009,0.284449,0.384859,0.439029,25.703221,0.174679
AIG,241,0.174558,0.284973,0.343983,0.412028,42.068424,0.164199
MAR,50,0.174294,0.289716,0.540000,0.402989,8.714708,0.172148
ADI,172,0.172966,0.250012,0.402907,0.418389,29.750143,0.165640
PHM,21,0.172818,0.263645,0.057143,0.636637,3.629187,0.171925
LRCX,126,0.172797,0.223156,0.417063,0.538780,21.772416,0.167436
AON,91,0.172108,0.285805,0.295604,0.429646,15.661831,0.168251
GRMN,64,0.171371,0.238473,0.503906,0.459475,10.967752,0.168670
AMP,17,0.167131,0.149738,0.264706,0.237490,2.841227,0.166431
CDNS,122,0.166592,0.243328,0.640164,0.255965,20.324228,0.161587
MU,127,0.165882,0.194540,0.169685,0.567810,21.067029,0.160694
MET,218,0.156640,0.258963,0.304128,0.501494,34.147460,0.148231
FTNT,82,0.151299,0.242607,0.521951,0.350618,12.406504,0.148244
ORCL,439,0.149298,0.218163,0.313098,0.439966,65.541637,0.133158
WYNN,37,0.148852,0.187410,0.297297,0.617531,5.507539,0.147496
CSCO,438,0.148674,0.227128,0.230799,0.419863,65.119423,0.132639
LVS,21,0.143243,0.109712,0.430952,0.596114,3.008096,0.142502
CBOE,107,0.143034,0.278825,0.122430,0.533251,15.304640,0.139265
KEY,215,0.140553,0.264024,-0.032093,0.589791,30.218849,0.133112
IBM,658,0.137457,0.193212,0.173009,0.469716,90.446456,0.115185
ACN,624,0.132512,0.253985,0.401042,0.437837,82.687759,0.112151
CME,164,0.131261,0.255869,0.364634,0.361525,21.526833,0.125960
FIS,67,0.125468,0.229613,0.086567,0.551496,8.406373,0.123398
HPQ,528,0.123461,0.234621,0.253409,0.520442,65.187614,0.107409
DPZ,362,0.121121,0.240039,0.418508,0.410400,43.845820,0.110324
CRM,526,0.119354,0.177816,0.313593,0.460751,62.780335,0.103895
GLW,116,0.119104,0.249619,0.491379,0.407752,13.816100,0.115702
AFL,117,0.118601,0.237981,0.359402,0.396455,13.876292,0.115184
QCOM,451,0.117863,0.157172,0.243459,0.511483,53.156070,0.104773
AMAT,414,0.116648,0.225520,0.509058,0.425369,48.292269,0.104756
MS,651,0.113334,0.209836,0.213978,0.472074,73.780540,0.095166
BX,310,0.113286,0.222169,0.372258,0.407911,35.118543,0.104638
CCL,111,0.111920,0.232466,0.296396,0.641216,12.423113,0.108861
GS,1136,0.107627,0.196818,0.277685,0.476463,122.263917,0.077520
PGR,64,0.106455,0.154297,-0.062500,0.580275,6.813125,0.104777
MCD,378,0.105691,0.164990,0.251058,0.431806,39.951251,0.095853
DHI,104,0.105411,0.231985,0.449038,0.480984,10.962741,0.102711
CMG,456,0.104530,0.215136,0.261491,0.518852,47.665828,0.092793
BRO,129,0.099029,0.208100,0.664729,0.231393,12.774710,0.095883
ADBE,1067,0.096830,0.203188,0.482259,0.418943,103.317568,0.071389
WFC,1217,0.096807,0.217798,0.143632,0.492034,117.813698,0.067796
FSLR,209,0.094395,0.226196,0.509091,0.430604,19.728621,0.089537
ACGL,264,0.093902,0.231387,0.667992,0.248572,24.790041,0.087797
F,406,0.092247,0.207511,-0.034483,0.512629,37.452373,0.083025
DRI,172,0.090165,0.196210,0.400581,0.442837,15.508382,0.086346
BEN,88,0.089769,0.210701,0.211364,0.420884,7.899676,0.087824
NVR,36,0.086596,0.223826,0.536111,0.354458,3.117450,0.085828
APTV,113,0.086471,0.201033,0.565487,0.344558,9.771279,0.084065
TSLA,1022,0.083877,0.174299,0.176370,0.541386,85.721924,0.062768
JPM,1830,0.082614,0.182893,0.210137,0.493280,151.182969,0.045386
BAC,1490,0.081706,0.179591,0.223087,0.476055,121.742334,0.051728
MGM,217,0.081069,0.193788,0.338018,0.525299,17.591884,0.076737
LEN,128,0.078917,0.209563,0.416406,0.487464,10.101321,0.076429
HAS,242,0.078266,0.209538,0.021074,0.576117,18.940444,0.073602
KKR,290,0.078112,0.193655,0.335172,0.417304,22.652513,0.072534
EBAY,628,0.074218,0.176457,0.211290,0.471169,46.608832,0.062741
GM,596,0.070853,0.168355,0.036661,0.549522,42.228606,0.060455
RCL,46,0.068978,0.110950,0.397826,0.585509,3.173007,0.068197
C,1560,0.068795,0.169372,0.179936,0.476272,107.320715,0.042368
MSFT,3688,0.065483,0.153320,0.399902,0.415837,241.501721,0.006015
INTC,2035,0.063124,0.157394,0.143317,0.521020,128.456843,0.031492
AAPL,4061,0.061035,0.152032,0.372051,0.450511,247.864809,0.000000
AMZN,3242,0.055834,0.143621,0.380783,0.436098,181.012384,0.011260
NVDA,3130,0.051595,0.134059,0.420990,0.452939,161.491776,0.011828
AMD,3202,0.043411,0.127933,0.331621,0.478792,139.001374,0.009182
