ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.510366,0.263956,0.600000,0.223607,3.062196,0.509612
WDC,11,0.506514,0.191775,0.145455,0.336732,5.571653,0.505142
FFIV,16,0.493279,0.296829,0.425000,0.408503,7.892464,0.491336
MPWR,9,0.486404,0.283698,0.311111,0.331476,4.377639,0.485326
RJF,7,0.483031,0.078748,0.671429,0.218529,3.381219,0.482199
FICO,3,0.482625,0.056379,0.633333,0.094281,1.447874,0.482268
TER,5,0.480066,0.281301,0.580000,0.097980,2.400330,0.479475
AJG,10,0.469119,0.358118,0.520000,0.354401,4.691191,0.467964
STT,19,0.444139,0.231543,0.410526,0.451774,8.438645,0.442061
ERIE,5,0.444049,0.278692,0.740000,0.120000,2.220244,0.443502
TRV,23,0.443730,0.316398,0.139130,0.514772,10.205786,0.441217
EG,2,0.438003,0.001164,0.500000,0.000000,0.876006,0.437787
RF,8,0.431873,0.267401,-0.237500,0.705226,3.454983,0.431022
MTB,25,0.427238,0.228930,-0.092000,0.639950,10.680951,0.424608
HD,35,0.426284,0.252865,0.542857,0.269694,14.919954,0.422610
COF,46,0.424701,0.271299,0.180435,0.463737,19.536262,0.419891
MMC,20,0.421366,0.231425,0.520000,0.224944,8.427314,0.419291
NTRS,13,0.421277,0.332043,0.138462,0.587745,5.476601,0.419928
HBAN,22,0.418626,0.328588,0.050000,0.558203,9.209766,0.416358
HIG,11,0.411713,0.116359,0.627273,0.200413,4.528842,0.410598
IVZ,8,0.408548,0.263913,0.450000,0.234521,3.268385,0.407743
L,2,0.382038,0.076949,0.350000,0.150000,0.764077,0.381850
SWKS,22,0.380494,0.331600,0.018182,0.520172,8.370868,0.378433
JNPR,16,0.370144,0.292004,0.262500,0.404467,5.922300,0.368685
ON,41,0.355742,0.251842,0.270732,0.516670,14.585411,0.352150
PFG,15,0.349497,0.372115,-0.053333,0.230555,5.242448,0.348206
AXP,92,0.344324,0.310277,0.193478,0.507724,31.677819,0.336524
AIZ,17,0.332164,0.211288,0.594118,0.215490,5.646780,0.330773
CB,49,0.278190,0.295675,0.259184,0.350462,13.631293,0.274833
FDS,11,0.272727,0.039549,0.236364,0.290056,3.000000,0.271989
JBL,15,0.265665,0.367180,0.566667,0.257337,3.984979,0.264684
WRB,9,0.259409,0.083333,0.744444,0.068493,2.334681,0.258834
MCHP,30,0.259200,0.269104,0.283333,0.481721,7.775996,0.257285
LULU,60,0.249960,0.337672,0.649167,0.340281,14.997614,0.246267
SCHW,84,0.249958,0.299206,0.340476,0.412056,20.996449,0.244787
PNC,85,0.246373,0.270225,0.276471,0.502616,20.941663,0.241216
YUM,47,0.238534,0.166324,0.217021,0.411184,11.211084,0.235773
BK,128,0.235300,0.277907,-0.063281,0.605814,30.118336,0.227883
TFC,25,0.232669,0.143466,-0.020000,0.573411,5.816718,0.231236
TXN,89,0.227772,0.230739,0.524719,0.373950,20.271752,0.222781
CTSH,117,0.217856,0.284057,0.248120,0.433688,25.489199,0.211580
KLAC,52,0.215363,0.243957,0.380769,0.525517,11.198882,0.212605
EXPE,67,0.212908,0.330410,0.481343,0.477856,14.264834,0.209395
SBUX,197,0.211415,0.257453,0.302284,0.444318,41.648818,0.201160
ALL,107,0.210270,0.326061,0.365421,0.386961,22.498852,0.204729
V,382,0.208530,0.274788,0.422513,0.430105,79.658651,0.188915
CINF,43,0.207328,0.321102,0.118605,0.593866,8.915107,0.205133
SNPS,105,0.205881,0.271062,0.613333,0.250358,21.617481,0.200558
MA,238,0.203174,0.246030,0.450000,0.388571,48.355297,0.191266
MSCI,157,0.198533,0.330603,0.238854,0.444736,31.169617,0.190857
NKE,160,0.185931,0.295718,0.421250,0.497165,29.748914,0.178605
FITB,142,0.181029,0.284315,0.384859,0.439029,25.706111,0.174699
MAR,50,0.174467,0.290738,0.540000,0.402989,8.723327,0.172318
AIG,241,0.174420,0.284999,0.343983,0.412028,42.035144,0.164069
PHM,21,0.173802,0.263473,0.057143,0.636637,3.649836,0.172903
AON,91,0.172841,0.285882,0.295604,0.429646,15.728517,0.168968
ADI,172,0.172517,0.249713,0.402907,0.418389,29.672874,0.165210
LRCX,126,0.172025,0.224962,0.417063,0.538780,21.675121,0.166687
GRMN,64,0.171238,0.238308,0.503906,0.459475,10.959216,0.168539
AMP,17,0.166565,0.150190,0.264706,0.237490,2.831603,0.165868
CDNS,122,0.166507,0.242568,0.640164,0.255965,20.313842,0.161505
MU,127,0.165073,0.194212,0.169685,0.567810,20.964328,0.159911
MET,218,0.156193,0.259475,0.304128,0.501494,34.050166,0.147809
FTNT,82,0.150294,0.242835,0.521951,0.350618,12.324145,0.147260
ORCL,439,0.148849,0.218859,0.313098,0.439966,65.344657,0.132758
CSCO,438,0.148365,0.226391,0.230799,0.419863,64.984052,0.132363
WYNN,37,0.147963,0.187472,0.297297,0.617531,5.474634,0.146615
CBOE,107,0.143511,0.276696,0.122430,0.533251,15.355706,0.139730
LVS,21,0.141356,0.108521,0.430952,0.596114,2.968471,0.140625
KEY,215,0.139340,0.264193,-0.032093,0.589791,29.958026,0.131963
IBM,658,0.137075,0.193823,0.173009,0.469716,90.195404,0.114865
ACN,624,0.132923,0.253665,0.401042,0.437837,82.944216,0.112499
CME,164,0.130895,0.255855,0.364634,0.361525,21.466781,0.125609
FIS,67,0.126119,0.231086,0.086567,0.551496,8.449941,0.124038
HPQ,528,0.123228,0.234311,0.253409,0.520442,65.064192,0.107206
DPZ,362,0.121300,0.239673,0.418508,0.410400,43.910754,0.110488
CRM,526,0.119965,0.177747,0.313593,0.460751,63.101463,0.104426
GLW,116,0.118620,0.250155,0.491379,0.407752,13.759928,0.115232
AFL,117,0.118296,0.237970,0.359402,0.396455,13.840683,0.114888
QCOM,451,0.117918,0.157263,0.243459,0.511483,53.181147,0.104823
AMAT,414,0.116641,0.225340,0.509058,0.425369,48.289410,0.104750
MS,651,0.113899,0.209840,0.213978,0.472074,74.148480,0.095641
BX,310,0.113378,0.222364,0.372258,0.407911,35.147193,0.104723
CCL,111,0.112230,0.232723,0.296396,0.641216,12.457512,0.109162
GS,1136,0.108084,0.197192,0.277685,0.476463,122.783725,0.077849
PGR,64,0.105479,0.153183,-0.062500,0.580275,6.750670,0.103817
DHI,104,0.105292,0.231733,0.449038,0.480984,10.950376,0.102596
MCD,378,0.105253,0.164550,0.251058,0.431806,39.785598,0.095456
CMG,456,0.104557,0.215114,0.261491,0.518852,47.678176,0.092817
BRO,129,0.098856,0.207545,0.664729,0.231393,12.752449,0.095716
ADBE,1067,0.096742,0.202827,0.482259,0.418943,103.224245,0.071324
WFC,1217,0.096657,0.217783,0.143632,0.492034,117.632114,0.067691
FSLR,209,0.094232,0.225848,0.509091,0.430604,19.694447,0.089382
ACGL,264,0.093716,0.231176,0.667992,0.248572,24.741093,0.087624
F,406,0.092741,0.207471,-0.034483,0.512629,37.652877,0.083469
BEN,88,0.090065,0.212130,0.211364,0.420884,7.925704,0.088113
DRI,172,0.088223,0.193807,0.400581,0.442837,15.174353,0.084486
NVR,36,0.088134,0.223692,0.536111,0.354458,3.172809,0.087352
APTV,113,0.087038,0.200396,0.565487,0.344558,9.835328,0.084616
TSLA,1022,0.082820,0.173250,0.176370,0.541386,84.641544,0.061977
JPM,1830,0.082616,0.182837,0.210137,0.493280,151.187122,0.045387
BAC,1490,0.081845,0.179391,0.223087,0.476055,121.949219,0.051816
MGM,217,0.081101,0.193408,0.338018,0.525299,17.598981,0.076768
LEN,128,0.078615,0.210081,0.416406,0.487464,10.062750,0.076137
HAS,242,0.078449,0.209040,0.021074,0.576117,18.984586,0.073774
KKR,290,0.077945,0.194193,0.335172,0.417304,22.603973,0.072379
EBAY,628,0.074470,0.176514,0.211290,0.471169,46.767190,0.062954
GM,596,0.071329,0.168045,0.036661,0.549522,42.512094,0.060861
RCL,46,0.070511,0.111182,0.397826,0.585509,3.243487,0.069712
C,1560,0.068745,0.169124,0.179936,0.476272,107.242640,0.042337
MSFT,3688,0.065684,0.153322,0.399902,0.415837,242.241479,0.006033
INTC,2035,0.063411,0.157609,0.143317,0.521020,129.041830,0.031635
AAPL,4061,0.061011,0.152057,0.372051,0.450511,247.765756,0.000000
AMZN,3242,0.055777,0.143723,0.380783,0.436098,180.828057,0.011249
NVDA,3130,0.051728,0.133981,0.420990,0.452939,161.907103,0.011859
AMD,3202,0.043197,0.127684,0.331621,0.478792,138.316915,0.009137
