ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.506951,0.265279,0.600000,0.223607,3.041707,0.506202
WDC,11,0.504439,0.191645,0.145455,0.336732,5.548830,0.503073
FFIV,16,0.497808,0.296374,0.425000,0.408503,7.964930,0.495847
MPWR,9,0.489422,0.283125,0.311111,0.331476,4.404796,0.488337
TER,5,0.480085,0.280821,0.580000,0.097980,2.400425,0.479494
RJF,7,0.480073,0.079564,0.671429,0.218529,3.360513,0.479246
FICO,3,0.476591,0.040328,0.633333,0.094281,1.429772,0.476238
AJG,10,0.472161,0.354441,0.520000,0.354401,4.721613,0.470999
STT,19,0.447764,0.228321,0.410526,0.451774,8.507512,0.445669
EG,2,0.444548,0.000404,0.500000,0.000000,0.889096,0.444329
TRV,23,0.442175,0.317446,0.139130,0.514772,10.170020,0.439670
ERIE,5,0.436423,0.282639,0.740000,0.120000,2.182115,0.435886
RF,8,0.430744,0.266433,-0.237500,0.705226,3.445952,0.429895
MTB,25,0.429611,0.228158,-0.092000,0.639950,10.740281,0.426967
HD,35,0.427582,0.250314,0.542857,0.269694,14.965375,0.423897
COF,46,0.425079,0.271792,0.180435,0.463737,19.553612,0.420264
MMC,20,0.422806,0.234190,0.520000,0.224944,8.456113,0.420723
NTRS,13,0.419937,0.333031,0.138462,0.587745,5.459183,0.418593
HBAN,22,0.417248,0.326978,0.050000,0.558203,9.179466,0.414988
HIG,11,0.410428,0.125924,0.627273,0.200413,4.514709,0.409316
IVZ,8,0.407696,0.264490,0.450000,0.234521,3.261566,0.406893
L,2,0.400929,0.119988,0.350000,0.150000,0.801857,0.400731
SWKS,22,0.381860,0.331275,0.018182,0.520172,8.400924,0.379791
JNPR,16,0.368731,0.294630,0.262500,0.404467,5.899690,0.367278
ON,41,0.355065,0.250241,0.270732,0.516670,14.557673,0.351480
PFG,15,0.349415,0.372149,-0.053333,0.230555,5.241227,0.348124
AXP,92,0.344300,0.309750,0.193478,0.507724,31.675634,0.336500
AIZ,17,0.329858,0.208899,0.594118,0.215490,5.607583,0.328477
CB,49,0.274298,0.294098,0.259184,0.350462,13.440582,0.270988
FDS,11,0.272727,0.037746,0.236364,0.290056,3.000000,0.271989
JBL,15,0.265474,0.367273,0.566667,0.257337,3.982110,0.264493
WRB,9,0.261084,0.081498,0.744444,0.068493,2.349758,0.260506
MCHP,30,0.258197,0.270154,0.283333,0.481721,7.745912,0.256290
SCHW,84,0.249733,0.299009,0.340476,0.412056,20.977535,0.244567
LULU,60,0.249149,0.338160,0.649167,0.340281,14.948935,0.245468
PNC,85,0.247007,0.270442,0.276471,0.502616,20.995583,0.241837
YUM,47,0.241142,0.171619,0.217021,0.411184,11.333678,0.238351
TFC,25,0.235530,0.148781,-0.020000,0.573411,5.888257,0.234080
BK,128,0.235000,0.277798,-0.063281,0.605814,30.080033,0.227593
TXN,89,0.227448,0.227257,0.524719,0.373950,20.242850,0.222463
CTSH,117,0.217698,0.282626,0.248120,0.433688,25.470638,0.211426
KLAC,52,0.215011,0.244033,0.380769,0.525517,11.180556,0.212258
EXPE,67,0.212590,0.329613,0.481343,0.477856,14.243530,0.209083
SBUX,197,0.212221,0.257437,0.302284,0.444318,41.807530,0.201926
ALL,107,0.210743,0.325872,0.365421,0.386961,22.549547,0.205191
V,382,0.208622,0.274136,0.422513,0.430105,79.693494,0.188998
CINF,43,0.207157,0.322044,0.118605,0.593866,8.907739,0.204963
SNPS,105,0.204612,0.270755,0.613333,0.250358,21.484229,0.199321
MA,238,0.203110,0.245818,0.450000,0.388571,48.340298,0.191207
MSCI,157,0.199349,0.330648,0.238854,0.444736,31.297853,0.191642
NKE,160,0.185879,0.295620,0.421250,0.497165,29.740597,0.178555
FITB,142,0.181296,0.284936,0.384859,0.439029,25.744035,0.174957
MAR,50,0.174898,0.290019,0.540000,0.402989,8.744915,0.172745
AIG,241,0.174167,0.285168,0.343983,0.412028,41.974246,0.163831
ADI,172,0.173551,0.250355,0.402907,0.418389,29.850722,0.166200
AON,91,0.173215,0.285530,0.295604,0.429646,15.762574,0.169334
LRCX,126,0.172845,0.223872,0.417063,0.538780,21.778483,0.167482
PHM,21,0.172629,0.263061,0.057143,0.636637,3.625208,0.171736
GRMN,64,0.170853,0.237984,0.503906,0.459475,10.934575,0.168160
AMP,17,0.167084,0.150486,0.264706,0.237490,2.840423,0.166384
CDNS,122,0.166482,0.244206,0.640164,0.255965,20.310832,0.161481
MU,127,0.165024,0.194243,0.169685,0.567810,20.958050,0.159863
MET,218,0.157813,0.259332,0.304128,0.501494,34.403234,0.149341
FTNT,82,0.151037,0.242938,0.521951,0.350618,12.385072,0.147988
ORCL,439,0.149255,0.218573,0.313098,0.439966,65.522944,0.133120
CSCO,438,0.149183,0.227369,0.230799,0.419863,65.342041,0.133093
WYNN,37,0.148239,0.187827,0.297297,0.617531,5.484832,0.146888
CBOE,107,0.142649,0.275518,0.122430,0.533251,15.263481,0.138891
LVS,21,0.142054,0.110035,0.430952,0.596114,2.983132,0.141319
KEY,215,0.139117,0.263962,-0.032093,0.589791,29.910259,0.131752
IBM,658,0.136780,0.193335,0.173009,0.469716,90.000996,0.114617
ACN,624,0.132628,0.253560,0.401042,0.437837,82.759935,0.112249
CME,164,0.131288,0.255513,0.364634,0.361525,21.531217,0.125986
FIS,67,0.126446,0.231691,0.086567,0.551496,8.471857,0.124359
HPQ,528,0.123332,0.234280,0.253409,0.520442,65.119119,0.107296
DPZ,362,0.120611,0.239885,0.418508,0.410400,43.661260,0.109860
CRM,526,0.119273,0.177229,0.313593,0.460751,62.737799,0.103825
GLW,116,0.118214,0.249614,0.491379,0.407752,13.712789,0.114837
AFL,117,0.117985,0.237759,0.359402,0.396455,13.804245,0.114586
QCOM,451,0.117258,0.156956,0.243459,0.511483,52.883478,0.104236
AMAT,414,0.116527,0.225531,0.509058,0.425369,48.242074,0.104647
BX,310,0.113493,0.222204,0.372258,0.407911,35.182771,0.104829
MS,651,0.113372,0.209521,0.213978,0.472074,73.804967,0.095198
CCL,111,0.111590,0.232482,0.296396,0.641216,12.386541,0.108540
GS,1136,0.108137,0.196912,0.277685,0.476463,122.843123,0.077887
PGR,64,0.105795,0.154816,-0.062500,0.580275,6.770893,0.104128
MCD,378,0.105554,0.165889,0.251058,0.431806,39.899315,0.095729
DHI,104,0.105433,0.231659,0.449038,0.480984,10.965007,0.102733
CMG,456,0.104791,0.214986,0.261491,0.518852,47.784819,0.093025
BRO,129,0.099128,0.207910,0.664729,0.231393,12.787555,0.095979
ADBE,1067,0.096736,0.202605,0.482259,0.418943,103.217683,0.071320
WFC,1217,0.096451,0.217889,0.143632,0.492034,117.380717,0.067546
FSLR,209,0.094087,0.225651,0.509091,0.430604,19.664156,0.089245
ACGL,264,0.093808,0.231080,0.667992,0.248572,24.765236,0.087709
F,406,0.092319,0.206905,-0.034483,0.512629,37.481551,0.083089
BEN,88,0.090302,0.211931,0.211364,0.420884,7.946568,0.088345
DRI,172,0.089004,0.194680,0.400581,0.442837,15.308701,0.085234
APTV,113,0.088090,0.201733,0.565487,0.344558,9.954214,0.085639
NVR,36,0.086452,0.223842,0.536111,0.354458,3.112285,0.085686
TSLA,1022,0.083320,0.173808,0.176370,0.541386,85.153146,0.062352
JPM,1830,0.082819,0.183016,0.210137,0.493280,151.558357,0.045498
BAC,1490,0.082144,0.179645,0.223087,0.476055,122.394964,0.052005
MGM,217,0.081248,0.193641,0.338018,0.525299,17.630853,0.076907
LEN,128,0.079048,0.209841,0.416406,0.487464,10.118145,0.076556
HAS,242,0.078360,0.209376,0.021074,0.576117,18.963093,0.073690
KKR,290,0.077975,0.193958,0.335172,0.417304,22.612756,0.072407
EBAY,628,0.074627,0.176897,0.211290,0.471169,46.865960,0.063087
GM,596,0.071375,0.168253,0.036661,0.549522,42.539288,0.060900
RCL,46,0.069022,0.111521,0.397826,0.585509,3.175024,0.068240
C,1560,0.068752,0.169046,0.179936,0.476272,107.252926,0.042341
MSFT,3688,0.065731,0.153138,0.399902,0.415837,242.417732,0.006037
INTC,2035,0.063656,0.157907,0.143317,0.521020,129.540021,0.031757
AAPL,4061,0.060952,0.151602,0.372051,0.450511,247.527173,0.000000
AMZN,3242,0.055580,0.143501,0.380783,0.436098,180.190573,0.011209
NVDA,3130,0.051130,0.133534,0.420990,0.452939,160.036167,0.011722
AMD,3202,0.043355,0.127742,0.331621,0.478792,138.823580,0.009171
