ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
SPGI,7,0.514790,0.218893,0.471429,0.376883,3.603530,0.513903
TYL,6,0.509430,0.264599,0.600000,0.223607,3.056579,0.508677
FFIV,16,0.492333,0.296995,0.425000,0.408503,7.877333,0.490394
MPWR,9,0.489166,0.282691,0.311111,0.331476,4.402494,0.488082
FICO,3,0.480697,0.069228,0.633333,0.094281,1.442092,0.480342
RJF,7,0.480681,0.075857,0.671429,0.218529,3.364769,0.479853
TER,5,0.478574,0.280446,0.580000,0.097980,2.392870,0.477985
AJG,10,0.473173,0.354736,0.520000,0.354401,4.731731,0.472008
STT,19,0.445131,0.228756,0.410526,0.451774,8.457487,0.443048
TRV,23,0.444002,0.316693,0.139130,0.514772,10.212044,0.441487
EG,2,0.438220,0.000453,0.500000,0.000000,0.876439,0.438004
ERIE,5,0.433573,0.284336,0.740000,0.120000,2.167867,0.433040
RF,8,0.429776,0.274327,-0.237500,0.705226,3.438210,0.428930
MTB,25,0.428546,0.229006,-0.092000,0.639950,10.713656,0.425908
COF,46,0.423563,0.270754,0.180435,0.463737,19.483902,0.418765
MMC,20,0.423099,0.234767,0.520000,0.224944,8.461983,0.421015
NTRS,13,0.423099,0.332273,0.138462,0.587745,5.500281,0.421744
HD,35,0.422814,0.247952,0.542857,0.269694,14.798502,0.419170
HBAN,22,0.418640,0.329928,0.050000,0.558203,9.210081,0.416372
HIG,11,0.410369,0.116896,0.627273,0.200413,4.514059,0.409257
IVZ,8,0.410094,0.263213,0.450000,0.234521,3.280754,0.409286
L,2,0.381026,0.074799,0.350000,0.150000,0.762051,0.380838
SWKS,22,0.380370,0.331014,0.018182,0.520172,8.368136,0.378309
JNPR,16,0.368843,0.292831,0.262500,0.404467,5.901493,0.367390
ON,41,0.360614,0.248102,0.270732,0.516670,14.785194,0.356974
PFG,15,0.349841,0.371985,-0.053333,0.230555,5.247613,0.348549
AXP,92,0.342367,0.310011,0.193478,0.507724,31.497726,0.334610
AIZ,17,0.329092,0.209435,0.594118,0.215490,5.594565,0.327714
CB,49,0.277498,0.294874,0.259184,0.350462,13.597387,0.274149
FDS,11,0.272727,0.037511,0.236364,0.290056,3.000000,0.271989
JBL,15,0.265521,0.367252,0.566667,0.257337,3.982815,0.264540
WRB,9,0.257975,0.086310,0.744444,0.068493,2.321773,0.257403
MCHP,30,0.255825,0.270446,0.283333,0.481721,7.674738,0.253935
LULU,60,0.251340,0.337659,0.649167,0.340281,15.080384,0.247626
SCHW,84,0.249254,0.298453,0.340476,0.412056,20.937363,0.244099
PNC,85,0.247473,0.270700,0.276471,0.502616,21.035219,0.242293
YUM,47,0.241084,0.172953,0.217021,0.411184,11.330932,0.238293
TFC,25,0.238627,0.148481,-0.020000,0.573411,5.965676,0.237158
BK,128,0.234407,0.278128,-0.063281,0.605814,30.004147,0.227019
TXN,89,0.228222,0.226511,0.524719,0.373950,20.311765,0.223220
CTSH,117,0.218338,0.283053,0.248120,0.433688,25.545591,0.212048
KLAC,52,0.213110,0.244269,0.380769,0.525517,11.081709,0.210381
EXPE,67,0.212211,0.330201,0.481343,0.477856,14.218105,0.208709
SBUX,197,0.211467,0.257744,0.302284,0.444318,41.658947,0.201208
ALL,107,0.210841,0.325717,0.365421,0.386961,22.559959,0.205285
V,382,0.208177,0.273678,0.422513,0.430105,79.523448,0.188594
CINF,43,0.207169,0.322778,0.118605,0.593866,8.908278,0.204976
SNPS,105,0.205170,0.271144,0.613333,0.250358,21.542818,0.199865
MA,238,0.203149,0.246118,0.450000,0.388571,48.349533,0.191243
MSCI,157,0.198490,0.329641,0.238854,0.444736,31.162879,0.190816
NKE,160,0.184747,0.295129,0.421250,0.497165,29.559550,0.177468
FITB,142,0.181202,0.284406,0.384859,0.439029,25.730692,0.174866
MAR,50,0.175041,0.289757,0.540000,0.402989,8.752027,0.172885
AIG,241,0.174283,0.285071,0.343983,0.412028,42.002256,0.163940
LRCX,126,0.173962,0.223742,0.417063,0.538780,21.919263,0.168565
AON,91,0.173425,0.286138,0.295604,0.429646,15.781693,0.169539
PHM,21,0.173244,0.261406,0.057143,0.636637,3.638115,0.172348
ADI,172,0.172790,0.250522,0.402907,0.418389,29.719859,0.165472
GRMN,64,0.170407,0.238045,0.503906,0.459475,10.906022,0.167721
AMP,17,0.166661,0.150597,0.264706,0.237490,2.833235,0.165963
CDNS,122,0.166213,0.244487,0.640164,0.255965,20.278041,0.161220
MU,127,0.166062,0.194402,0.169685,0.567810,21.089857,0.160869
MET,218,0.156813,0.259469,0.304128,0.501494,34.185136,0.148395
FTNT,82,0.151306,0.243760,0.521951,0.350618,12.407088,0.148251
ORCL,439,0.149772,0.218928,0.313098,0.439966,65.749790,0.133581
CSCO,438,0.148883,0.226844,0.230799,0.419863,65.210950,0.132826
WYNN,37,0.147922,0.186900,0.297297,0.617531,5.473100,0.146574
LVS,21,0.142569,0.111333,0.430952,0.596114,2.993947,0.141832
CBOE,107,0.142391,0.276147,0.122430,0.533251,15.235861,0.138639
KEY,215,0.140928,0.263916,-0.032093,0.589791,30.299503,0.133467
IBM,658,0.136535,0.192752,0.173009,0.469716,89.840256,0.114413
ACN,624,0.132641,0.253403,0.401042,0.437837,82.768015,0.112260
CME,164,0.130887,0.255683,0.364634,0.361525,21.465408,0.125601
FIS,67,0.125729,0.230132,0.086567,0.551496,8.423855,0.123655
HPQ,528,0.123329,0.234161,0.253409,0.520442,65.117499,0.107294
DPZ,362,0.120571,0.239623,0.418508,0.410400,43.646638,0.109823
GLW,116,0.119410,0.249947,0.491379,0.407752,13.851545,0.115999
CRM,526,0.118648,0.177267,0.313593,0.460751,62.408607,0.103280
AFL,117,0.118242,0.237958,0.359402,0.396455,13.834279,0.114835
AMAT,414,0.117543,0.225952,0.509058,0.425369,48.662646,0.105560
QCOM,451,0.116259,0.156603,0.243459,0.511483,52.432749,0.103348
MS,651,0.113539,0.209131,0.213978,0.472074,73.913949,0.095338
BX,310,0.113305,0.221502,0.372258,0.407911,35.124661,0.104656
CCL,111,0.111595,0.232880,0.296396,0.641216,12.387041,0.108545
GS,1136,0.107553,0.196354,0.277685,0.476463,122.180070,0.077467
PGR,64,0.106798,0.155419,-0.062500,0.580275,6.835094,0.105115
CMG,456,0.105630,0.215014,0.261491,0.518852,48.167477,0.093769
DHI,104,0.105421,0.231405,0.449038,0.480984,10.963795,0.102721
MCD,378,0.104887,0.163560,0.251058,0.431806,39.647109,0.095124
BRO,129,0.099587,0.208314,0.664729,0.231393,12.846711,0.096423
ADBE,1067,0.097261,0.203433,0.482259,0.418943,103.777063,0.071706
WFC,1217,0.097017,0.217608,0.143632,0.492034,118.070253,0.067943
FSLR,209,0.094597,0.226472,0.509091,0.430604,19.770845,0.089729
ACGL,264,0.093692,0.231177,0.667992,0.248572,24.734751,0.087601
F,406,0.092435,0.208012,-0.034483,0.512629,37.528448,0.083193
BEN,88,0.088805,0.208548,0.211364,0.420884,7.814861,0.086881
DRI,172,0.088381,0.194257,0.400581,0.442837,15.201614,0.084638
APTV,113,0.086778,0.201084,0.565487,0.344558,9.805951,0.084364
NVR,36,0.086121,0.223874,0.536111,0.354458,3.100340,0.085357
TSLA,1022,0.084382,0.174507,0.176370,0.541386,86.238374,0.063146
JPM,1830,0.082573,0.182696,0.210137,0.493280,151.108528,0.045363
BAC,1490,0.081925,0.179190,0.223087,0.476055,122.068100,0.051866
MGM,217,0.081339,0.193654,0.338018,0.525299,17.650652,0.076993
LEN,128,0.079193,0.209627,0.416406,0.487464,10.136704,0.076697
HAS,242,0.078359,0.208914,0.021074,0.576117,18.962910,0.073690
KKR,290,0.078288,0.194182,0.335172,0.417304,22.703519,0.072697
EBAY,628,0.074516,0.176804,0.211290,0.471169,46.795787,0.062992
GM,596,0.070740,0.168346,0.036661,0.549522,42.161201,0.060358
RCL,46,0.068786,0.112266,0.397826,0.585509,3.164176,0.068007
C,1560,0.068704,0.169088,0.179936,0.476272,107.178691,0.042312
MSFT,3688,0.065523,0.153281,0.399902,0.415837,241.648517,0.006018
INTC,2035,0.063324,0.157446,0.143317,0.521020,128.865029,0.031592
AAPL,4061,0.060845,0.151877,0.372051,0.450511,247.090486,0.000000
AMZN,3242,0.055980,0.144127,0.380783,0.436098,181.488497,0.011290
NVDA,3130,0.052177,0.134671,0.420990,0.452939,163.314255,0.011962
AMD,3202,0.043840,0.128374,0.331621,0.478792,140.376055,0.009273
