ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.512143,0.263409,0.600000,0.223607,3.072858,0.511386
WDC,11,0.510565,0.190900,0.145455,0.336732,5.616212,0.509182
FFIV,16,0.497146,0.296619,0.425000,0.408503,7.954337,0.495187
MPWR,9,0.485246,0.283844,0.311111,0.331476,4.367214,0.484171
FICO,3,0.485161,0.042704,0.633333,0.094281,1.455482,0.484802
TER,5,0.482234,0.281968,0.580000,0.097980,2.411168,0.481640
RJF,7,0.477404,0.079619,0.671429,0.218529,3.341831,0.476582
AJG,10,0.467518,0.360423,0.520000,0.354401,4.675176,0.466366
ERIE,5,0.447507,0.277353,0.740000,0.120000,2.237535,0.446956
STT,19,0.446910,0.227041,0.410526,0.451774,8.491297,0.444819
TRV,23,0.443290,0.316259,0.139130,0.514772,10.195677,0.440780
EG,2,0.433568,0.000460,0.500000,0.000000,0.867135,0.433354
RF,8,0.429606,0.268715,-0.237500,0.705226,3.436851,0.428760
MTB,25,0.427992,0.230400,-0.092000,0.639950,10.699799,0.425357
HD,35,0.425370,0.249139,0.542857,0.269694,14.887953,0.421704
COF,46,0.423619,0.271341,0.180435,0.463737,19.486454,0.418820
NTRS,13,0.423133,0.331577,0.138462,0.587745,5.500727,0.421778
MMC,20,0.421758,0.229856,0.520000,0.224944,8.435155,0.419681
HBAN,22,0.417700,0.328990,0.050000,0.558203,9.189399,0.415437
HIG,11,0.410213,0.116816,0.627273,0.200413,4.512343,0.409102
IVZ,8,0.408329,0.264645,0.450000,0.234521,3.266636,0.407525
SWKS,22,0.382403,0.331048,0.018182,0.520172,8.412875,0.380332
L,2,0.381652,0.075644,0.350000,0.150000,0.763303,0.381464
JNPR,16,0.370155,0.294557,0.262500,0.404467,5.922487,0.368697
ON,41,0.352989,0.250836,0.270732,0.516670,14.472554,0.349425
PFG,15,0.350765,0.371790,-0.053333,0.230555,5.261478,0.349470
AXP,92,0.343319,0.310623,0.193478,0.507724,31.585390,0.335542
AIZ,17,0.332525,0.210883,0.594118,0.215490,5.652921,0.331133
CB,49,0.279338,0.295847,0.259184,0.350462,13.687557,0.275967
FDS,11,0.272727,0.037489,0.236364,0.290056,3.000000,0.271989
JBL,15,0.266380,0.366813,0.566667,0.257337,3.995703,0.265396
WRB,9,0.262836,0.076369,0.744444,0.068493,2.365526,0.262254
MCHP,30,0.259744,0.269391,0.283333,0.481721,7.792316,0.257825
LULU,60,0.249932,0.337866,0.649167,0.340281,14.995893,0.246239
SCHW,84,0.247603,0.298240,0.340476,0.412056,20.798673,0.242482
PNC,85,0.247032,0.269887,0.276471,0.502616,20.997702,0.241861
YUM,47,0.237784,0.168559,0.217021,0.411184,11.175843,0.235032
TFC,25,0.235702,0.144503,-0.020000,0.573411,5.892544,0.234251
BK,128,0.235257,0.277253,-0.063281,0.605814,30.112898,0.227842
TXN,89,0.231067,0.227094,0.524719,0.373950,20.564990,0.226003
CTSH,117,0.217873,0.283372,0.248120,0.433688,25.491103,0.211596
KLAC,52,0.215362,0.243720,0.380769,0.525517,11.198849,0.212605
EXPE,67,0.212221,0.330412,0.481343,0.477856,14.218820,0.208720
ALL,107,0.210719,0.325901,0.365421,0.386961,22.546969,0.205167
SBUX,197,0.209726,0.256104,0.302284,0.444318,41.315990,0.199552
V,382,0.209312,0.274610,0.422513,0.430105,79.957365,0.189623
CINF,43,0.207755,0.321611,0.118605,0.593866,8.933481,0.205556
SNPS,105,0.204920,0.271035,0.613333,0.250358,21.516572,0.199621
MA,238,0.204044,0.245946,0.450000,0.388571,48.562537,0.192086
MSCI,157,0.198746,0.330382,0.238854,0.444736,31.203103,0.191062
NKE,160,0.186373,0.296869,0.421250,0.497165,29.819736,0.179030
FITB,142,0.180779,0.284241,0.384859,0.439029,25.670658,0.174458
AIG,241,0.174381,0.285061,0.343983,0.412028,42.025768,0.164032
MAR,50,0.174191,0.290006,0.540000,0.402989,8.709567,0.172047
ADI,172,0.173094,0.249677,0.402907,0.418389,29.772165,0.165763
PHM,21,0.172906,0.261462,0.057143,0.636637,3.631016,0.172011
AON,91,0.172512,0.286431,0.295604,0.429646,15.698582,0.168646
LRCX,126,0.171234,0.224237,0.417063,0.538780,21.575428,0.165921
GRMN,64,0.170756,0.237568,0.503906,0.459475,10.928397,0.168065
CDNS,122,0.167111,0.243042,0.640164,0.255965,20.387570,0.162091
AMP,17,0.165975,0.152345,0.264706,0.237490,2.821583,0.165281
MU,127,0.163268,0.191804,0.169685,0.567810,20.734981,0.158162
MET,218,0.158024,0.258999,0.304128,0.501494,34.449169,0.149541
ORCL,439,0.150344,0.218505,0.313098,0.439966,66.000816,0.134091
FTNT,82,0.150051,0.242213,0.521951,0.350618,12.304149,0.147021
CSCO,438,0.149518,0.227320,0.230799,0.419863,65.488769,0.133391
WYNN,37,0.148341,0.188071,0.297297,0.617531,5.488634,0.146990
CBOE,107,0.144222,0.279069,0.122430,0.533251,15.431760,0.140422
LVS,21,0.141776,0.111575,0.430952,0.596114,2.977299,0.141043
KEY,215,0.139645,0.263788,-0.032093,0.589791,30.023626,0.132252
IBM,658,0.136688,0.193321,0.173009,0.469716,89.940388,0.114540
ACN,624,0.132738,0.253883,0.401042,0.437837,82.828577,0.112342
CME,164,0.131026,0.255679,0.364634,0.361525,21.488291,0.125735
FIS,67,0.126659,0.232149,0.086567,0.551496,8.486184,0.124570
HPQ,528,0.123129,0.234049,0.253409,0.520442,65.012272,0.107120
DPZ,362,0.121188,0.240215,0.418508,0.410400,43.870023,0.110385
GLW,116,0.120164,0.250185,0.491379,0.407752,13.939052,0.116732
CRM,526,0.119034,0.177582,0.313593,0.460751,62.611803,0.103616
AFL,117,0.118635,0.238388,0.359402,0.396455,13.880284,0.115217
QCOM,451,0.117928,0.156903,0.243459,0.511483,53.185591,0.104831
AMAT,414,0.115902,0.225137,0.509058,0.425369,47.983338,0.104086
MS,651,0.113626,0.209997,0.213978,0.472074,73.970610,0.095411
BX,310,0.113596,0.222149,0.372258,0.407911,35.214899,0.104925
CCL,111,0.112048,0.232498,0.296396,0.641216,12.437283,0.108985
GS,1136,0.107754,0.197042,0.277685,0.476463,122.408373,0.077611
PGR,64,0.106506,0.156426,-0.062500,0.580275,6.816363,0.104827
MCD,378,0.106489,0.165637,0.251058,0.431806,40.252754,0.096577
DHI,104,0.105385,0.231194,0.449038,0.480984,10.960029,0.102686
CMG,456,0.104417,0.215243,0.261491,0.518852,47.614152,0.092692
BRO,129,0.098871,0.208484,0.664729,0.231393,12.754407,0.095731
ADBE,1067,0.097136,0.202909,0.482259,0.418943,103.643596,0.071614
WFC,1217,0.096953,0.217768,0.143632,0.492034,117.991718,0.067898
ACGL,264,0.093948,0.231584,0.667992,0.248572,24.802207,0.087840
FSLR,209,0.093793,0.225407,0.509091,0.430604,19.602786,0.088966
F,406,0.092934,0.207482,-0.034483,0.512629,37.731343,0.083643
BEN,88,0.089719,0.210077,0.211364,0.420884,7.895298,0.087775
DRI,172,0.089336,0.195488,0.400581,0.442837,15.365732,0.085552
NVR,36,0.088082,0.223698,0.536111,0.354458,3.170947,0.087301
APTV,113,0.086490,0.200231,0.565487,0.344558,9.773424,0.084084
TSLA,1022,0.083390,0.173853,0.176370,0.541386,85.224508,0.062404
JPM,1830,0.082940,0.183218,0.210137,0.493280,151.780439,0.045565
BAC,1490,0.081504,0.178890,0.223087,0.476055,121.440715,0.051600
MGM,217,0.081261,0.193588,0.338018,0.525299,17.633705,0.076919
LEN,128,0.079019,0.210343,0.416406,0.487464,10.114389,0.076528
HAS,242,0.078311,0.209251,0.021074,0.576117,18.951219,0.073644
KKR,290,0.078212,0.194296,0.335172,0.417304,22.681353,0.072626
EBAY,628,0.074381,0.176461,0.211290,0.471169,46.711384,0.062879
GM,596,0.070999,0.167828,0.036661,0.549522,42.315174,0.060579
RCL,46,0.069709,0.111060,0.397826,0.585509,3.206604,0.068919
C,1560,0.068865,0.169179,0.179936,0.476272,107.428758,0.042411
MSFT,3688,0.065992,0.153466,0.399902,0.415837,243.379577,0.006061
INTC,2035,0.063553,0.157527,0.143317,0.521020,129.330916,0.031706
AAPL,4061,0.061315,0.152001,0.372051,0.450511,248.998249,0.000000
AMZN,3242,0.055738,0.143267,0.380783,0.436098,180.701854,0.011241
NVDA,3130,0.051041,0.133346,0.420990,0.452939,159.759513,0.011701
AMD,3202,0.043082,0.127446,0.331621,0.478792,137.949084,0.009113
