ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.515263,0.262308,0.600000,0.223607,3.091578,0.514502
WDC,11,0.502326,0.194286,0.145455,0.336732,5.525590,0.500966
FFIV,16,0.495956,0.296767,0.425000,0.408503,7.935296,0.494002
MPWR,9,0.485466,0.283251,0.311111,0.331476,4.369194,0.484390
TER,5,0.479836,0.280400,0.580000,0.097980,2.399178,0.479245
RJF,7,0.477886,0.074296,0.671429,0.218529,3.345200,0.477062
FICO,3,0.470973,0.047035,0.633333,0.094281,1.412919,0.470625
AJG,10,0.470171,0.358216,0.520000,0.354401,4.701706,0.469013
STT,19,0.450523,0.229401,0.410526,0.451774,8.559937,0.448415
ERIE,5,0.445697,0.278567,0.740000,0.120000,2.228485,0.445148
TRV,23,0.441665,0.316668,0.139130,0.514772,10.158293,0.439163
EG,2,0.441067,0.000384,0.500000,0.000000,0.882134,0.440850
RF,8,0.428893,0.267591,-0.237500,0.705226,3.431145,0.428048
HD,35,0.427598,0.247930,0.542857,0.269694,14.965934,0.423913
MTB,25,0.426865,0.227201,-0.092000,0.639950,10.671628,0.424237
MMC,20,0.425182,0.234665,0.520000,0.224944,8.503640,0.423088
COF,46,0.423990,0.273170,0.180435,0.463737,19.503528,0.419187
NTRS,13,0.421418,0.332039,0.138462,0.587745,5.478430,0.420069
HBAN,22,0.419159,0.327160,0.050000,0.558203,9.221496,0.416888
HIG,11,0.414561,0.116439,0.627273,0.200413,4.560172,0.413438
IVZ,8,0.408473,0.264815,0.450000,0.234521,3.267787,0.407669
L,2,0.385184,0.092550,0.350000,0.150000,0.770367,0.384994
SWKS,22,0.382227,0.331213,0.018182,0.520172,8.408987,0.380156
JNPR,16,0.366857,0.295050,0.262500,0.404467,5.869717,0.365412
ON,41,0.353456,0.251343,0.270732,0.516670,14.491699,0.349888
PFG,15,0.350228,0.371882,-0.053333,0.230555,5.253419,0.348934
AXP,92,0.343507,0.310918,0.193478,0.507724,31.602672,0.335725
AIZ,17,0.328510,0.212283,0.594118,0.215490,5.584672,0.327135
CB,49,0.277319,0.294897,0.259184,0.350462,13.588627,0.273973
FDS,11,0.272727,0.037658,0.236364,0.290056,3.000000,0.271989
JBL,15,0.266633,0.366686,0.566667,0.257337,3.999489,0.265648
MCHP,30,0.260590,0.269090,0.283333,0.481721,7.817712,0.258665
WRB,9,0.260150,0.082115,0.744444,0.068493,2.341350,0.259573
LULU,60,0.250226,0.338002,0.649167,0.340281,15.013580,0.246529
SCHW,84,0.248532,0.298243,0.340476,0.412056,20.876705,0.243391
PNC,85,0.246940,0.270065,0.276471,0.502616,20.989889,0.241771
YUM,47,0.242882,0.172396,0.217021,0.411184,11.415436,0.240071
TFC,25,0.239982,0.146726,-0.020000,0.573411,5.999541,0.238504
BK,128,0.233845,0.277774,-0.063281,0.605814,29.932125,0.226474
TXN,89,0.229131,0.229372,0.524719,0.373950,20.392631,0.224109
CTSH,117,0.217313,0.283916,0.248120,0.433688,25.425679,0.211053
KLAC,52,0.215714,0.244010,0.380769,0.525517,11.217110,0.212952
SBUX,197,0.211655,0.256933,0.302284,0.444318,41.696032,0.201388
EXPE,67,0.211645,0.330389,0.481343,0.477856,14.180188,0.208153
ALL,107,0.210001,0.325957,0.365421,0.386961,22.470104,0.204468
V,382,0.208283,0.275223,0.422513,0.430105,79.563967,0.188690
CINF,43,0.207395,0.320874,0.118605,0.593866,8.917999,0.205199
SNPS,105,0.204956,0.270587,0.613333,0.250358,21.520379,0.199657
MA,238,0.203168,0.247444,0.450000,0.388571,48.353871,0.191261
MSCI,157,0.198298,0.330327,0.238854,0.444736,31.132796,0.190632
NKE,160,0.186517,0.296399,0.421250,0.497165,29.842684,0.179168
FITB,142,0.182047,0.285429,0.384859,0.439029,25.850623,0.175681
MAR,50,0.174848,0.290245,0.540000,0.402989,8.742398,0.172695
AIG,241,0.174648,0.285207,0.343983,0.412028,42.090218,0.164284
LRCX,126,0.173194,0.223646,0.417063,0.538780,21.822403,0.167820
ADI,172,0.173156,0.249924,0.402907,0.418389,29.782833,0.165822
AON,91,0.173081,0.286050,0.295604,0.429646,15.750408,0.169203
PHM,21,0.172979,0.265331,0.057143,0.636637,3.632549,0.172084
GRMN,64,0.169932,0.237840,0.503906,0.459475,10.875665,0.167254
AMP,17,0.167103,0.150539,0.264706,0.237490,2.840755,0.166404
CDNS,122,0.166550,0.243408,0.640164,0.255965,20.319157,0.161547
MU,127,0.164156,0.193803,0.169685,0.567810,20.847854,0.159023
MET,218,0.156579,0.259282,0.304128,0.501494,34.134327,0.148174
ORCL,439,0.151088,0.218597,0.313098,0.439966,66.327811,0.134756
FTNT,82,0.150801,0.244499,0.521951,0.350618,12.365675,0.147756
CSCO,438,0.148896,0.227456,0.230799,0.419863,65.216568,0.132837
WYNN,37,0.148107,0.187406,0.297297,0.617531,5.479977,0.146758
CBOE,107,0.143602,0.276670,0.122430,0.533251,15.365433,0.139819
LVS,21,0.141709,0.109772,0.430952,0.596114,2.975895,0.140976
KEY,215,0.140103,0.263305,-0.032093,0.589791,30.122195,0.132686
IBM,658,0.136493,0.193049,0.173009,0.469716,89.812201,0.114377
ACN,624,0.132679,0.253616,0.401042,0.437837,82.791805,0.112292
CME,164,0.130934,0.255682,0.364634,0.361525,21.473108,0.125646
FIS,67,0.126584,0.231956,0.086567,0.551496,8.481119,0.124495
HPQ,528,0.123207,0.234161,0.253409,0.520442,65.053505,0.107188
DPZ,362,0.120760,0.239972,0.418508,0.410400,43.715019,0.109995
CRM,526,0.119733,0.177968,0.313593,0.460751,62.979634,0.104225
GLW,116,0.118765,0.249871,0.491379,0.407752,13.776713,0.115372
AFL,117,0.118436,0.237906,0.359402,0.396455,13.857063,0.115024
QCOM,451,0.117436,0.157562,0.243459,0.511483,52.963758,0.104394
AMAT,414,0.116899,0.225985,0.509058,0.425369,48.396258,0.104982
MS,651,0.113427,0.210126,0.213978,0.472074,73.841039,0.095244
BX,310,0.113338,0.222436,0.372258,0.407911,35.134875,0.104687
CCL,111,0.112597,0.232884,0.296396,0.641216,12.498249,0.109519
GS,1136,0.108230,0.197463,0.277685,0.476463,122.949262,0.077954
PGR,64,0.105984,0.155481,-0.062500,0.580275,6.782966,0.104314
MCD,378,0.105916,0.165600,0.251058,0.431806,40.036204,0.096057
DHI,104,0.105467,0.231866,0.449038,0.480984,10.968615,0.102766
CMG,456,0.104533,0.215011,0.261491,0.518852,47.666926,0.092795
BRO,129,0.098622,0.207927,0.664729,0.231393,12.722245,0.095489
ADBE,1067,0.096864,0.202936,0.482259,0.418943,103.353887,0.071414
WFC,1217,0.096357,0.217974,0.143632,0.492034,117.266505,0.067481
ACGL,264,0.094066,0.231756,0.667992,0.248572,24.833478,0.087951
FSLR,209,0.093935,0.225450,0.509091,0.430604,19.632333,0.089100
F,406,0.091933,0.207433,-0.034483,0.512629,37.324630,0.082742
BEN,88,0.089263,0.208962,0.211364,0.420884,7.855186,0.087329
DRI,172,0.088993,0.195320,0.400581,0.442837,15.306880,0.085224
APTV,113,0.087381,0.200905,0.565487,0.344558,9.874014,0.084949
NVR,36,0.087356,0.223762,0.536111,0.354458,3.144808,0.086581
TSLA,1022,0.083629,0.174081,0.176370,0.541386,85.468671,0.062583
JPM,1830,0.082857,0.183385,0.210137,0.493280,151.628234,0.045519
BAC,1490,0.081420,0.179125,0.223087,0.476055,121.315626,0.051547
MGM,217,0.081203,0.193405,0.338018,0.525299,17.621041,0.076864
LEN,128,0.078623,0.209664,0.416406,0.487464,10.063719,0.076145
HAS,242,0.078375,0.209131,0.021074,0.576117,18.966833,0.073705
KKR,290,0.077990,0.194240,0.335172,0.417304,22.617239,0.072421
EBAY,628,0.074315,0.176574,0.211290,0.471169,46.669597,0.062823
GM,596,0.071168,0.168314,0.036661,0.549522,42.416244,0.060723
RCL,46,0.070110,0.109855,0.397826,0.585509,3.225060,0.069316
C,1560,0.068856,0.169581,0.179936,0.476272,107.415922,0.042406
MSFT,3688,0.065635,0.153089,0.399902,0.415837,242.061269,0.006029
INTC,2035,0.062939,0.157491,0.143317,0.521020,128.081462,0.031400
AAPL,4061,0.061289,0.152194,0.372051,0.450511,248.896089,0.000000
AMZN,3242,0.055643,0.143381,0.380783,0.436098,180.393382,0.011222
NVDA,3130,0.051313,0.133805,0.420990,0.452939,160.609736,0.011764
AMD,3202,0.043390,0.127752,0.331621,0.478792,138.934219,0.009178
