ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.510566,0.265077,0.600000,0.223607,3.063396,0.509812
WDC,11,0.509729,0.193064,0.145455,0.336732,5.607019,0.508348
FFIV,16,0.494676,0.296446,0.425000,0.408503,7.914819,0.492727
MPWR,9,0.489759,0.282838,0.311111,0.331476,4.407835,0.488674
FICO,3,0.487179,0.052265,0.633333,0.094281,1.461538,0.486819
RJF,7,0.483675,0.078655,0.671429,0.218529,3.385726,0.482841
TER,5,0.479992,0.280764,0.580000,0.097980,2.399960,0.479401
AJG,10,0.468659,0.358970,0.520000,0.354401,4.686591,0.467505
STT,19,0.450760,0.226797,0.410526,0.451774,8.564434,0.448651
ERIE,5,0.448454,0.276368,0.740000,0.120000,2.242269,0.447902
EG,2,0.448394,0.000398,0.500000,0.000000,0.896788,0.448173
TRV,23,0.443500,0.316216,0.139130,0.514772,10.200492,0.440988
MTB,25,0.431338,0.228934,-0.092000,0.639950,10.783453,0.428683
HD,35,0.429807,0.250475,0.542857,0.269694,15.043231,0.426102
RF,8,0.426814,0.274081,-0.237500,0.705226,3.414510,0.425973
NTRS,13,0.426487,0.329870,0.138462,0.587745,5.544335,0.425122
COF,46,0.424860,0.271670,0.180435,0.463737,19.543542,0.420047
MMC,20,0.421594,0.234068,0.520000,0.224944,8.431882,0.419518
HBAN,22,0.417968,0.328607,0.050000,0.558203,9.195290,0.415703
HIG,11,0.416392,0.127420,0.627273,0.200413,4.580308,0.415264
L,2,0.409553,0.147750,0.350000,0.150000,0.819106,0.409351
IVZ,8,0.408286,0.263485,0.450000,0.234521,3.266285,0.407481
SWKS,22,0.381672,0.331264,0.018182,0.520172,8.396777,0.379604
JNPR,16,0.369454,0.297098,0.262500,0.404467,5.911260,0.367998
ON,41,0.355551,0.251021,0.270732,0.516670,14.577601,0.351962
PFG,15,0.349726,0.372035,-0.053333,0.230555,5.245892,0.348434
AXP,92,0.343081,0.310051,0.193478,0.507724,31.563419,0.335308
AIZ,17,0.330984,0.206091,0.594118,0.215490,5.626732,0.329599
CB,49,0.273461,0.294324,0.259184,0.350462,13.399567,0.270161
FDS,11,0.272727,0.038598,0.236364,0.290056,3.000000,0.271989
JBL,15,0.266691,0.366655,0.566667,0.257337,4.000368,0.265706
MCHP,30,0.259460,0.269953,0.283333,0.481721,7.783786,0.257543
WRB,9,0.258160,0.084840,0.744444,0.068493,2.323442,0.257588
LULU,60,0.250617,0.337626,0.649167,0.340281,15.037020,0.246914
SCHW,84,0.249843,0.299019,0.340476,0.412056,20.986809,0.244675
PNC,85,0.247705,0.270706,0.276471,0.502616,21.054955,0.242521
YUM,47,0.237870,0.170485,0.217021,0.411184,11.179895,0.235117
BK,128,0.235572,0.277761,-0.063281,0.605814,30.153180,0.228147
TFC,25,0.233992,0.146723,-0.020000,0.573411,5.849811,0.232552
TXN,89,0.228771,0.226774,0.524719,0.373950,20.360656,0.223758
CTSH,117,0.217550,0.283826,0.248120,0.433688,25.453395,0.211283
KLAC,52,0.215424,0.243366,0.380769,0.525517,11.202039,0.212665
EXPE,67,0.213286,0.330272,0.481343,0.477856,14.290168,0.209767
SBUX,197,0.211869,0.258169,0.302284,0.444318,41.738155,0.201591
ALL,107,0.210522,0.325970,0.365421,0.386961,22.525890,0.204975
V,382,0.209027,0.274575,0.422513,0.430105,79.848243,0.189365
CINF,43,0.207461,0.321873,0.118605,0.593866,8.920826,0.205264
SNPS,105,0.204560,0.269803,0.613333,0.250358,21.478840,0.199271
MA,238,0.203364,0.246137,0.450000,0.388571,48.400564,0.191445
MSCI,157,0.198348,0.330069,0.238854,0.444736,31.140607,0.190680
NKE,160,0.186390,0.297063,0.421250,0.497165,29.822324,0.179046
FITB,142,0.180453,0.283635,0.384859,0.439029,25.624356,0.174143
AIG,241,0.174749,0.285531,0.343983,0.412028,42.114429,0.164378
MAR,50,0.174697,0.289896,0.540000,0.402989,8.734835,0.172546
PHM,21,0.173219,0.262117,0.057143,0.636637,3.637599,0.172323
LRCX,126,0.172549,0.224982,0.417063,0.538780,21.741144,0.167195
ADI,172,0.172434,0.250760,0.402907,0.418389,29.658565,0.165130
AON,91,0.171897,0.286218,0.295604,0.429646,15.642639,0.168045
GRMN,64,0.171445,0.239056,0.503906,0.459475,10.972456,0.168743
CDNS,122,0.167677,0.245161,0.640164,0.255965,20.456579,0.162640
AMP,17,0.166559,0.150535,0.264706,0.237490,2.831503,0.165862
MU,127,0.164543,0.194789,0.169685,0.567810,20.896967,0.159397
MET,218,0.157422,0.259710,0.304128,0.501494,34.318008,0.148971
FTNT,82,0.149840,0.243333,0.521951,0.350618,12.286897,0.146815
ORCL,439,0.149464,0.218467,0.313098,0.439966,65.614737,0.133307
CSCO,438,0.148970,0.227225,0.230799,0.419863,65.248760,0.132903
WYNN,37,0.148256,0.186832,0.297297,0.617531,5.485490,0.146906
CBOE,107,0.143324,0.276346,0.122430,0.533251,15.335642,0.139547
KEY,215,0.139928,0.264209,-0.032093,0.589791,30.084487,0.132520
LVS,21,0.139414,0.107773,0.430952,0.596114,2.927692,0.138693
IBM,658,0.137609,0.193715,0.173009,0.469716,90.546660,0.115312
ACN,624,0.132549,0.253744,0.401042,0.437837,82.710413,0.112182
CME,164,0.131352,0.255686,0.364634,0.361525,21.541662,0.126047
FIS,67,0.125984,0.230080,0.086567,0.551496,8.440910,0.123905
HPQ,528,0.123219,0.234401,0.253409,0.520442,65.059519,0.107198
DPZ,362,0.121180,0.240178,0.418508,0.410400,43.867024,0.110378
CRM,526,0.119422,0.177417,0.313593,0.460751,62.816029,0.103954
GLW,116,0.118652,0.249417,0.491379,0.407752,13.763661,0.115263
AFL,117,0.118053,0.237914,0.359402,0.396455,13.812148,0.114651
QCOM,451,0.116849,0.156976,0.243459,0.511483,52.698698,0.103872
AMAT,414,0.116608,0.225967,0.509058,0.425369,48.275696,0.104720
MS,651,0.113759,0.210133,0.213978,0.472074,74.056878,0.095523
BX,310,0.113429,0.221905,0.372258,0.407911,35.162920,0.104770
CCL,111,0.111808,0.232436,0.296396,0.641216,12.410740,0.108752
GS,1136,0.107877,0.196970,0.277685,0.476463,122.547831,0.077700
DHI,104,0.105449,0.231285,0.449038,0.480984,10.966681,0.102748
CMG,456,0.104917,0.214953,0.261491,0.518852,47.842312,0.093136
PGR,64,0.104370,0.152392,-0.062500,0.580275,6.679648,0.102725
MCD,378,0.104253,0.164446,0.251058,0.431806,39.407575,0.094549
BRO,129,0.099226,0.207788,0.664729,0.231393,12.800214,0.096074
ADBE,1067,0.096982,0.202972,0.482259,0.418943,103.479443,0.071500
WFC,1217,0.096977,0.217976,0.143632,0.492034,118.020892,0.067915
FSLR,209,0.094114,0.225598,0.509091,0.430604,19.669761,0.089270
ACGL,264,0.093834,0.231486,0.667992,0.248572,24.772112,0.087734
F,406,0.093052,0.207847,-0.034483,0.512629,37.778936,0.083749
BEN,88,0.089781,0.210932,0.211364,0.420884,7.900753,0.087836
DRI,172,0.089577,0.195178,0.400581,0.442837,15.407181,0.085783
NVR,36,0.088095,0.223694,0.536111,0.354458,3.171417,0.087314
APTV,113,0.086844,0.200390,0.565487,0.344558,9.813401,0.084428
JPM,1830,0.082745,0.183177,0.210137,0.493280,151.423408,0.045458
TSLA,1022,0.082517,0.173127,0.176370,0.541386,84.331998,0.061750
BAC,1490,0.081793,0.179626,0.223087,0.476055,121.872226,0.051783
MGM,217,0.081360,0.193411,0.338018,0.525299,17.655041,0.077012
LEN,128,0.078819,0.210014,0.416406,0.487464,10.088849,0.076335
HAS,242,0.078427,0.209310,0.021074,0.576117,18.979220,0.073753
KKR,290,0.078091,0.193953,0.335172,0.417304,22.646474,0.072515
EBAY,628,0.074760,0.177028,0.211290,0.471169,46.949519,0.063199
GM,596,0.071148,0.167943,0.036661,0.549522,42.404481,0.060707
RCL,46,0.069935,0.109965,0.397826,0.585509,3.216991,0.069142
C,1560,0.068768,0.169300,0.179936,0.476272,107.277855,0.042351
MSFT,3688,0.065401,0.153184,0.399902,0.415837,241.199900,0.006007
INTC,2035,0.063549,0.158162,0.143317,0.521020,129.322525,0.031704
AAPL,4061,0.060607,0.151344,0.372051,0.450511,246.124017,0.000000
AMZN,3242,0.055915,0.143925,0.380783,0.436098,181.277391,0.011277
NVDA,3130,0.051224,0.133745,0.420990,0.452939,160.330406,0.011743
AMD,3202,0.043290,0.127955,0.331621,0.478792,138.614346,0.009157
