ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.511800,0.263571,0.600000,0.223607,3.070801,0.511044
WDC,11,0.509660,0.190567,0.145455,0.336732,5.606258,0.508279
FFIV,16,0.495969,0.296622,0.425000,0.408503,7.935503,0.494015
MPWR,9,0.491673,0.284627,0.311111,0.331476,4.425059,0.490584
FICO,3,0.487132,0.075747,0.633333,0.094281,1.461395,0.486772
RJF,7,0.482357,0.076017,0.671429,0.218529,3.376499,0.481526
TER,5,0.482282,0.281317,0.580000,0.097980,2.411412,0.481689
AJG,10,0.469077,0.358479,0.520000,0.354401,4.690766,0.467922
STT,19,0.450054,0.228039,0.410526,0.451774,8.551018,0.447948
ERIE,5,0.446695,0.277475,0.740000,0.120000,2.233477,0.446145
EG,2,0.444249,0.000505,0.500000,0.000000,0.888497,0.444030
TRV,23,0.442891,0.316389,0.139130,0.514772,10.186483,0.440382
RF,8,0.427617,0.276755,-0.237500,0.705226,3.420934,0.426774
MTB,25,0.426357,0.230359,-0.092000,0.639950,10.658931,0.423733
COF,46,0.426268,0.270979,0.180435,0.463737,19.608343,0.421440
HD,35,0.425451,0.247944,0.542857,0.269694,14.890801,0.421785
NTRS,13,0.424859,0.330718,0.138462,0.587745,5.523166,0.423499
MMC,20,0.421280,0.230919,0.520000,0.224944,8.425600,0.419205
HBAN,22,0.420098,0.329876,0.050000,0.558203,9.242157,0.417822
HIG,11,0.412354,0.123766,0.627273,0.200413,4.535898,0.411237
IVZ,8,0.408766,0.263906,0.450000,0.234521,3.270132,0.407961
L,2,0.405128,0.117198,0.350000,0.150000,0.810257,0.404929
SWKS,22,0.380734,0.331249,0.018182,0.520172,8.376157,0.378672
JNPR,16,0.369430,0.295184,0.262500,0.404467,5.910874,0.367974
ON,41,0.355577,0.251273,0.270732,0.516670,14.578662,0.351987
PFG,15,0.350200,0.371896,-0.053333,0.230555,5.252993,0.348906
AXP,92,0.343556,0.310611,0.193478,0.507724,31.607152,0.335773
AIZ,17,0.332211,0.208716,0.594118,0.215490,5.647583,0.330820
FDS,11,0.272727,0.037329,0.236364,0.290056,3.000000,0.271989
CB,49,0.271991,0.293158,0.259184,0.350462,13.327535,0.268709
JBL,15,0.265021,0.367515,0.566667,0.257337,3.975309,0.264042
MCHP,30,0.258309,0.268591,0.283333,0.481721,7.749275,0.256401
WRB,9,0.257337,0.087508,0.744444,0.068493,2.316034,0.256767
SCHW,84,0.249924,0.298847,0.340476,0.412056,20.993612,0.244754
LULU,60,0.249343,0.337731,0.649167,0.340281,14.960597,0.245659
PNC,85,0.246288,0.269722,0.276471,0.502616,20.934508,0.241133
YUM,47,0.238970,0.167947,0.217021,0.411184,11.231601,0.236205
BK,128,0.234823,0.278239,-0.063281,0.605814,30.057295,0.227421
TFC,25,0.234687,0.143111,-0.020000,0.573411,5.867182,0.233243
TXN,89,0.228603,0.227823,0.524719,0.373950,20.345688,0.223593
CTSH,117,0.217909,0.283037,0.248120,0.433688,25.495329,0.211631
EXPE,67,0.213418,0.330035,0.481343,0.477856,14.299004,0.209897
KLAC,52,0.213163,0.243136,0.380769,0.525517,11.084450,0.210433
ALL,107,0.211104,0.325678,0.365421,0.386961,22.588107,0.205542
SBUX,197,0.211080,0.257096,0.302284,0.444318,41.582840,0.200841
V,382,0.207556,0.274277,0.422513,0.430105,79.286500,0.188032
CINF,43,0.206657,0.322655,0.118605,0.593866,8.886256,0.204469
SNPS,105,0.204126,0.271530,0.613333,0.250358,21.433267,0.198849
MA,238,0.203400,0.246289,0.450000,0.388571,48.409254,0.191480
MSCI,157,0.198172,0.329271,0.238854,0.444736,31.113047,0.190511
NKE,160,0.185928,0.295571,0.421250,0.497165,29.748475,0.178603
FITB,142,0.180733,0.284614,0.384859,0.439029,25.664121,0.174414
MAR,50,0.175142,0.289944,0.540000,0.402989,8.757082,0.172985
AIG,241,0.173883,0.284552,0.343983,0.412028,41.905884,0.163564
PHM,21,0.173831,0.263944,0.057143,0.636637,3.650451,0.172932
LRCX,126,0.173319,0.224516,0.417063,0.538780,21.838165,0.167941
ADI,172,0.173028,0.249932,0.402907,0.418389,29.760838,0.165700
AON,91,0.172634,0.285570,0.295604,0.429646,15.709652,0.168765
GRMN,64,0.170574,0.237073,0.503906,0.459475,10.916755,0.167886
AMP,17,0.166918,0.151316,0.264706,0.237490,2.837600,0.166219
CDNS,122,0.166681,0.243702,0.640164,0.255965,20.335118,0.161674
MU,127,0.165019,0.193338,0.169685,0.567810,20.957471,0.159859
MET,218,0.157169,0.258981,0.304128,0.501494,34.262870,0.148732
FTNT,82,0.149519,0.241666,0.521951,0.350618,12.260595,0.146500
WYNN,37,0.148779,0.188268,0.297297,0.617531,5.504812,0.147423
ORCL,439,0.148643,0.218728,0.313098,0.439966,65.254200,0.132574
CSCO,438,0.148603,0.226339,0.230799,0.419863,65.088059,0.132575
CBOE,107,0.142764,0.276341,0.122430,0.533251,15.275776,0.139003
KEY,215,0.140639,0.264422,-0.032093,0.589791,30.237285,0.133193
LVS,21,0.140377,0.108697,0.430952,0.596114,2.947917,0.139651
IBM,658,0.135787,0.192605,0.173009,0.469716,89.347855,0.113786
ACN,624,0.132780,0.254002,0.401042,0.437837,82.854476,0.112377
CME,164,0.131126,0.255839,0.364634,0.361525,21.504647,0.125830
FIS,67,0.125733,0.230236,0.086567,0.551496,8.424105,0.123659
HPQ,528,0.123528,0.234424,0.253409,0.520442,65.222581,0.107467
DPZ,362,0.121096,0.239806,0.418508,0.410400,43.836837,0.110302
CRM,526,0.120198,0.177728,0.313593,0.460751,63.223990,0.104629
GLW,116,0.119565,0.250179,0.491379,0.407752,13.869505,0.116149
AFL,117,0.118222,0.237893,0.359402,0.396455,13.831928,0.114816
QCOM,451,0.117327,0.157077,0.243459,0.511483,52.914326,0.104297
AMAT,414,0.117042,0.225453,0.509058,0.425369,48.455217,0.105110
MS,651,0.113566,0.209168,0.213978,0.472074,73.931200,0.095360
BX,310,0.113512,0.222002,0.372258,0.407911,35.188676,0.104847
CCL,111,0.111044,0.233009,0.296396,0.641216,12.325858,0.108009
GS,1136,0.108289,0.196740,0.277685,0.476463,123.016294,0.077997
PGR,64,0.106380,0.153158,-0.062500,0.580275,6.808309,0.104703
DHI,104,0.105208,0.231896,0.449038,0.480984,10.941620,0.102514
CMG,456,0.105156,0.215136,0.261491,0.518852,47.950933,0.093348
MCD,378,0.105032,0.164253,0.251058,0.431806,39.701962,0.095255
BRO,129,0.098831,0.207089,0.664729,0.231393,12.749206,0.095692
ADBE,1067,0.096898,0.202863,0.482259,0.418943,103.390517,0.071439
WFC,1217,0.096334,0.217639,0.143632,0.492034,117.238380,0.067465
FSLR,209,0.094415,0.225978,0.509091,0.430604,19.732678,0.089556
ACGL,264,0.093791,0.231446,0.667992,0.248572,24.760749,0.087694
F,406,0.092439,0.207495,-0.034483,0.512629,37.530075,0.083197
BEN,88,0.089459,0.210444,0.211364,0.420884,7.872399,0.087521
DRI,172,0.088780,0.194653,0.400581,0.442837,15.270222,0.085020
APTV,113,0.086725,0.200768,0.565487,0.344558,9.799951,0.084312
NVR,36,0.086046,0.223877,0.536111,0.354458,3.097668,0.085284
TSLA,1022,0.083109,0.173878,0.176370,0.541386,84.937116,0.062193
JPM,1830,0.082743,0.182999,0.210137,0.493280,151.419916,0.045457
BAC,1490,0.081973,0.179610,0.223087,0.476055,122.139647,0.051897
MGM,217,0.080979,0.193331,0.338018,0.525299,17.572444,0.076652
LEN,128,0.078779,0.208907,0.416406,0.487464,10.083662,0.076296
HAS,242,0.078204,0.209100,0.021074,0.576117,18.925323,0.073544
KKR,290,0.077972,0.194038,0.335172,0.417304,22.611950,0.072404
EBAY,628,0.074280,0.176314,0.211290,0.471169,46.647857,0.062793
GM,596,0.071314,0.168616,0.036661,0.549522,42.503311,0.060848
RCL,46,0.069662,0.112941,0.397826,0.585509,3.204463,0.068873
C,1560,0.068999,0.169384,0.179936,0.476272,107.638610,0.042494
MSFT,3688,0.065730,0.153282,0.399902,0.415837,242.411158,0.006037
INTC,2035,0.063323,0.157443,0.143317,0.521020,128.861842,0.031591
AAPL,4061,0.061082,0.151952,0.372051,0.450511,248.055951,0.000000
AMZN,3242,0.055936,0.143971,0.380783,0.436098,181.343250,0.011281
NVDA,3130,0.052209,0.134721,0.420990,0.452939,163.415483,0.011969
AMD,3202,0.043366,0.128062,0.331621,0.478792,138.856846,0.009173
