cluster_id,positive_samples,negative_samples,total_samples,positive_percentage,negative_percentage,enrichment_ratio
30,9,3,12,11.842105263157894,2.631578947368421,4.5
5,26,12,38,34.21052631578947,10.526315789473683,3.25
54,9,5,14,11.842105263157894,4.385964912280701,2.7
43,18,15,33,23.684210526315788,13.157894736842104,1.8
39,30,27,57,39.473684210526315,23.684210526315788,1.6666666666666667
24,28,26,54,36.84210526315789,22.807017543859647,1.6153846153846154
25,42,40,82,55.26315789473685,35.08771929824561,1.5750000000000004
46,33,32,65,43.42105263157895,28.07017543859649,1.5468750000000002
28,31,32,63,40.78947368421053,28.07017543859649,1.4531250000000002
7,21,22,43,27.631578947368425,19.298245614035086,1.431818181818182
38,48,51,99,63.1578947368421,44.73684210526316,1.4117647058823528
8,15,16,31,19.736842105263158,14.035087719298245,1.40625
13,26,28,54,34.21052631578947,24.561403508771928,1.392857142857143
19,19,21,40,25.0,18.421052631578945,1.3571428571428572
40,50,56,106,65.78947368421053,49.122807017543856,1.3392857142857146
12,8,9,17,10.526315789473683,7.894736842105263,1.3333333333333333
49,16,19,35,21.052631578947366,16.666666666666664,1.2631578947368423
23,48,57,105,63.1578947368421,50.0,1.263157894736842
20,31,37,68,40.78947368421053,32.45614035087719,1.2567567567567568
22,40,48,88,52.63157894736842,42.10526315789473,1.25
47,45,55,100,59.210526315789465,48.24561403508772,1.227272727272727
34,66,82,148,86.8421052631579,71.9298245614035,1.207317073170732
35,4,5,9,5.263157894736842,4.385964912280701,1.2
37,56,70,126,73.68421052631578,61.40350877192983,1.1999999999999997
55,36,46,82,47.368421052631575,40.35087719298245,1.173913043478261
0,50,64,114,65.78947368421053,56.14035087719298,1.1718750000000002
9,70,90,160,92.10526315789474,78.94736842105263,1.1666666666666667
29,48,62,110,63.1578947368421,54.385964912280706,1.161290322580645
1,56,73,129,73.68421052631578,64.03508771929825,1.1506849315068493
59,51,67,118,67.10526315789474,58.77192982456141,1.1417910447761193
45,9,12,21,11.842105263157894,10.526315789473683,1.125
32,70,94,164,92.10526315789474,82.45614035087719,1.1170212765957448
10,61,82,143,80.26315789473685,71.9298245614035,1.1158536585365855
21,22,30,52,28.947368421052634,26.31578947368421,1.1
36,38,52,90,50.0,45.614035087719294,1.0961538461538463
53,73,101,174,96.05263157894737,88.59649122807018,1.0841584158415842
31,38,53,91,50.0,46.49122807017544,1.0754716981132075
48,16,23,39,21.052631578947366,20.175438596491226,1.0434782608695652
33,43,62,105,56.57894736842105,54.385964912280706,1.040322580645161
4,61,90,151,80.26315789473685,78.94736842105263,1.0166666666666668
16,21,31,52,27.631578947368425,27.192982456140353,1.0161290322580645
18,23,34,57,30.263157894736842,29.82456140350877,1.0147058823529413
3,23,34,57,30.263157894736842,29.82456140350877,1.0147058823529413
50,26,39,65,34.21052631578947,34.21052631578947,1.0
17,75,113,188,98.68421052631578,99.12280701754386,0.9955752212389379
57,25,39,64,32.89473684210527,34.21052631578947,0.9615384615384617
2,58,92,150,76.31578947368422,80.7017543859649,0.9456521739130437
44,32,51,83,42.10526315789473,44.73684210526316,0.9411764705882352
42,26,42,68,34.21052631578947,36.84210526315789,0.9285714285714286
27,8,13,21,10.526315789473683,11.403508771929824,0.923076923076923
51,43,71,114,56.57894736842105,62.28070175438597,0.9084507042253519
14,18,30,48,23.684210526315788,26.31578947368421,0.9
26,16,27,43,21.052631578947366,23.684210526315788,0.8888888888888888
15,42,72,114,55.26315789473685,63.1578947368421,0.8750000000000001
56,4,7,11,5.263157894736842,6.140350877192982,0.8571428571428571
6,45,79,124,59.210526315789465,69.2982456140351,0.8544303797468352
58,18,32,50,23.684210526315788,28.07017543859649,0.84375
52,12,23,35,15.789473684210526,20.175438596491226,0.782608695652174
11,14,27,41,18.421052631578945,23.684210526315788,0.7777777777777778
41,4,8,12,5.263157894736842,7.017543859649122,0.75
