ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.508095,0.265489,0.600000,0.223607,3.048569,0.507344
WDC,11,0.508004,0.196795,0.145455,0.336732,5.588045,0.506628
FFIV,16,0.495685,0.294907,0.425000,0.408503,7.930967,0.493733
MPWR,9,0.491154,0.283768,0.311111,0.331476,4.420388,0.490066
RJF,7,0.481657,0.078483,0.671429,0.218529,3.371601,0.480827
TER,5,0.480164,0.281471,0.580000,0.097980,2.400820,0.479573
FICO,3,0.473553,0.045666,0.633333,0.094281,1.420658,0.473203
AJG,10,0.469469,0.356750,0.520000,0.354401,4.694695,0.468313
STT,19,0.451175,0.227077,0.410526,0.451774,8.572316,0.449064
EG,2,0.447781,0.000138,0.500000,0.000000,0.895563,0.447561
ERIE,5,0.444245,0.278292,0.740000,0.120000,2.221224,0.443698
TRV,23,0.441910,0.318012,0.139130,0.514772,10.163937,0.439407
RF,8,0.432853,0.270611,-0.237500,0.705226,3.462828,0.432001
HD,35,0.430437,0.250051,0.542857,0.269694,15.065285,0.426727
MTB,25,0.426845,0.227391,-0.092000,0.639950,10.671129,0.424217
COF,46,0.425246,0.271613,0.180435,0.463737,19.561295,0.420429
NTRS,13,0.425124,0.330912,0.138462,0.587745,5.526611,0.423763
MMC,20,0.418692,0.230663,0.520000,0.224944,8.373838,0.416630
HBAN,22,0.417748,0.327933,0.050000,0.558203,9.190464,0.415485
HIG,11,0.414550,0.120369,0.627273,0.200413,4.560052,0.413427
IVZ,8,0.409644,0.264029,0.450000,0.234521,3.277154,0.408837
L,2,0.383015,0.093980,0.350000,0.150000,0.766031,0.382827
SWKS,22,0.380584,0.331068,0.018182,0.520172,8.372856,0.378523
JNPR,16,0.370882,0.291934,0.262500,0.404467,5.934108,0.369420
ON,41,0.354566,0.252319,0.270732,0.516670,14.537201,0.350986
PFG,15,0.348920,0.372355,-0.053333,0.230555,5.233795,0.347631
AXP,92,0.343515,0.310476,0.193478,0.507724,31.603346,0.335732
AIZ,17,0.336799,0.212066,0.594118,0.215490,5.725583,0.335389
CB,49,0.278015,0.294709,0.259184,0.350462,13.622732,0.274660
FDS,11,0.272727,0.037578,0.236364,0.290056,3.000000,0.271989
JBL,15,0.266206,0.366902,0.566667,0.257337,3.993083,0.265222
WRB,9,0.260531,0.080370,0.744444,0.068493,2.344781,0.259954
MCHP,30,0.256920,0.270236,0.283333,0.481721,7.707605,0.255022
LULU,60,0.251513,0.337924,0.649167,0.340281,15.090766,0.247797
SCHW,84,0.249537,0.298752,0.340476,0.412056,20.961140,0.244376
PNC,85,0.245990,0.269678,0.276471,0.502616,20.909113,0.240841
YUM,47,0.241672,0.173011,0.217021,0.411184,11.358600,0.238875
TFC,25,0.234855,0.149047,-0.020000,0.573411,5.871383,0.233410
BK,128,0.234289,0.277380,-0.063281,0.605814,29.988982,0.226904
TXN,89,0.227603,0.227444,0.524719,0.373950,20.256640,0.222615
CTSH,117,0.216879,0.284522,0.248120,0.433688,25.374799,0.210630
KLAC,52,0.214210,0.244198,0.380769,0.525517,11.138906,0.211467
EXPE,67,0.212384,0.330478,0.481343,0.477856,14.229744,0.208880
SBUX,197,0.211545,0.258077,0.302284,0.444318,41.674302,0.201283
ALL,107,0.210326,0.325400,0.365421,0.386961,22.504906,0.204785
V,382,0.208154,0.275138,0.422513,0.430105,79.514902,0.188574
CINF,43,0.207208,0.321930,0.118605,0.593866,8.909965,0.205014
SNPS,105,0.206285,0.270193,0.613333,0.250358,21.659915,0.200951
MA,238,0.202849,0.246425,0.450000,0.388571,48.278104,0.190961
MSCI,157,0.199293,0.330294,0.238854,0.444736,31.288979,0.191588
NKE,160,0.186903,0.297807,0.421250,0.497165,29.904510,0.179539
FITB,142,0.181166,0.284723,0.384859,0.439029,25.725614,0.174831
MAR,50,0.174724,0.290438,0.540000,0.402989,8.736177,0.172572
AIG,241,0.174699,0.285353,0.343983,0.412028,42.102347,0.164331
LRCX,126,0.173422,0.224309,0.417063,0.538780,21.851193,0.168041
PHM,21,0.173094,0.265421,0.057143,0.636637,3.634966,0.172199
ADI,172,0.172933,0.251033,0.402907,0.418389,29.744409,0.165608
AON,91,0.172699,0.285616,0.295604,0.429646,15.715609,0.168829
GRMN,64,0.171784,0.238400,0.503906,0.459475,10.994177,0.169077
CDNS,122,0.166617,0.244003,0.640164,0.255965,20.327278,0.161612
AMP,17,0.166061,0.151282,0.264706,0.237490,2.823041,0.165366
MU,127,0.165696,0.195700,0.169685,0.567810,21.043342,0.160514
MET,218,0.157261,0.259713,0.304128,0.501494,34.282867,0.148819
ORCL,439,0.150635,0.218274,0.313098,0.439966,66.128893,0.134351
FTNT,82,0.150441,0.242757,0.521951,0.350618,12.336122,0.147403
CSCO,438,0.149471,0.226895,0.230799,0.419863,65.468257,0.133350
WYNN,37,0.148665,0.188962,0.297297,0.617531,5.500595,0.147310
CBOE,107,0.143734,0.277659,0.122430,0.533251,15.379536,0.139947
LVS,21,0.142791,0.109980,0.430952,0.596114,2.998608,0.142052
KEY,215,0.140029,0.263854,-0.032093,0.589791,30.106338,0.132616
IBM,658,0.138199,0.193598,0.173009,0.469716,90.935139,0.115807
ACN,624,0.132436,0.253652,0.401042,0.437837,82.640084,0.112086
CME,164,0.131262,0.255217,0.364634,0.361525,21.526964,0.125961
FIS,67,0.126820,0.231484,0.086567,0.551496,8.496927,0.124727
HPQ,528,0.123249,0.233951,0.253409,0.520442,65.075652,0.107225
DPZ,362,0.120760,0.239963,0.418508,0.410400,43.714943,0.109995
CRM,526,0.119003,0.177523,0.313593,0.460751,62.595676,0.103589
GLW,116,0.118838,0.249111,0.491379,0.407752,13.785167,0.115443
AFL,117,0.118094,0.237996,0.359402,0.396455,13.816983,0.114692
QCOM,451,0.117384,0.156813,0.243459,0.511483,52.940277,0.104348
AMAT,414,0.116362,0.225746,0.509058,0.425369,48.173686,0.104499
MS,651,0.113429,0.209850,0.213978,0.472074,73.842114,0.095246
BX,310,0.113320,0.222161,0.372258,0.407911,35.129249,0.104670
CCL,111,0.111778,0.232503,0.296396,0.641216,12.407359,0.108723
GS,1136,0.107816,0.197023,0.277685,0.476463,122.478638,0.077656
DHI,104,0.105488,0.232022,0.449038,0.480984,10.970794,0.102787
MCD,378,0.105286,0.165910,0.251058,0.431806,39.798196,0.095486
CMG,456,0.104956,0.215027,0.261491,0.518852,47.859744,0.093170
PGR,64,0.104679,0.152031,-0.062500,0.580275,6.699443,0.103029
BRO,129,0.098943,0.207571,0.664729,0.231393,12.763696,0.095800
WFC,1217,0.096654,0.217618,0.143632,0.492034,117.628273,0.067689
ADBE,1067,0.096501,0.202860,0.482259,0.418943,102.966447,0.071146
ACGL,264,0.094049,0.232001,0.667992,0.248572,24.828856,0.087935
FSLR,209,0.093996,0.225694,0.509091,0.430604,19.645148,0.089158
F,406,0.092877,0.207699,-0.034483,0.512629,37.707992,0.083591
BEN,88,0.089958,0.211307,0.211364,0.420884,7.916311,0.088009
DRI,172,0.088709,0.195415,0.400581,0.442837,15.257994,0.084952
APTV,113,0.087538,0.200846,0.565487,0.344558,9.891815,0.085102
NVR,36,0.086229,0.223859,0.536111,0.354458,3.104232,0.085464
TSLA,1022,0.083299,0.173629,0.176370,0.541386,85.131639,0.062336
JPM,1830,0.082603,0.182895,0.210137,0.493280,151.163029,0.045380
BAC,1490,0.081619,0.179210,0.223087,0.476055,121.612925,0.051673
MGM,217,0.080948,0.193608,0.338018,0.525299,17.565801,0.076623
LEN,128,0.078842,0.209400,0.416406,0.487464,10.091750,0.076357
HAS,242,0.078486,0.210116,0.021074,0.576117,18.993503,0.073808
KKR,290,0.078045,0.193862,0.335172,0.417304,22.633147,0.072472
EBAY,628,0.074510,0.176755,0.211290,0.471169,46.792507,0.062988
GM,596,0.070960,0.167677,0.036661,0.549522,42.292357,0.060546
RCL,46,0.070447,0.110881,0.397826,0.585509,3.240558,0.069649
C,1560,0.068936,0.169385,0.179936,0.476272,107.539700,0.042455
MSFT,3688,0.065333,0.152895,0.399902,0.415837,240.949866,0.006001
INTC,2035,0.063196,0.157581,0.143317,0.521020,128.604649,0.031528
AAPL,4061,0.060820,0.151794,0.372051,0.450511,246.988148,0.000000
AMZN,3242,0.055939,0.143684,0.380783,0.436098,181.353814,0.011281
NVDA,3130,0.050659,0.133317,0.420990,0.452939,158.561222,0.011614
AMD,3202,0.043342,0.128059,0.331621,0.478792,138.781646,0.009168
