ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
WDC,11,0.512519,0.194234,0.145455,0.336732,5.637709,0.511131
TYL,6,0.511881,0.263089,0.600000,0.223607,3.071287,0.511125
FFIV,16,0.496818,0.293658,0.425000,0.408503,7.949083,0.494860
FICO,3,0.491220,0.064820,0.633333,0.094281,1.473661,0.490857
RJF,7,0.487520,0.080784,0.671429,0.218529,3.412637,0.486679
MPWR,9,0.485120,0.283497,0.311111,0.331476,4.366079,0.484045
TER,5,0.479229,0.280582,0.580000,0.097980,2.396144,0.478639
AJG,10,0.468644,0.359537,0.520000,0.354401,4.686445,0.467490
ERIE,5,0.458235,0.271195,0.740000,0.120000,2.291176,0.457671
EG,2,0.450197,0.001101,0.500000,0.000000,0.900394,0.449975
STT,19,0.449290,0.228587,0.410526,0.451774,8.536518,0.447188
TRV,23,0.441111,0.317661,0.139130,0.514772,10.145551,0.438613
HD,35,0.431697,0.249985,0.542857,0.269694,15.109381,0.427976
RF,8,0.427767,0.270964,-0.237500,0.705226,3.422134,0.426924
MTB,25,0.426781,0.231346,-0.092000,0.639950,10.669532,0.424154
COF,46,0.424104,0.270985,0.180435,0.463737,19.508778,0.419300
NTRS,13,0.423208,0.331175,0.138462,0.587745,5.501706,0.421853
MMC,20,0.420877,0.234656,0.520000,0.224944,8.417539,0.418804
HBAN,22,0.416982,0.329107,0.050000,0.558203,9.173594,0.414723
HIG,11,0.413929,0.120944,0.627273,0.200413,4.553217,0.412808
IVZ,8,0.408813,0.264240,0.450000,0.234521,3.270501,0.408007
L,2,0.401784,0.127086,0.350000,0.150000,0.803569,0.401587
SWKS,22,0.381469,0.331315,0.018182,0.520172,8.392326,0.379403
JNPR,16,0.369005,0.293551,0.262500,0.404467,5.904076,0.367551
ON,41,0.357933,0.250908,0.270732,0.516670,14.675235,0.354319
PFG,15,0.350875,0.371802,-0.053333,0.230555,5.263121,0.349579
AXP,92,0.342405,0.310149,0.193478,0.507724,31.501274,0.334648
AIZ,17,0.328249,0.206995,0.594118,0.215490,5.580231,0.326875
CB,49,0.273210,0.293428,0.259184,0.350462,13.387292,0.269913
FDS,11,0.272727,0.038205,0.236364,0.290056,3.000000,0.271989
JBL,15,0.266305,0.366849,0.566667,0.257337,3.994569,0.265321
MCHP,30,0.258758,0.265526,0.283333,0.481721,7.762725,0.256846
WRB,9,0.257745,0.087501,0.744444,0.068493,2.319708,0.257174
LULU,60,0.250924,0.337102,0.649167,0.340281,15.055467,0.247217
SCHW,84,0.249666,0.298800,0.340476,0.412056,20.971944,0.244502
PNC,85,0.247797,0.269984,0.276471,0.502616,21.062729,0.242610
YUM,47,0.239580,0.172396,0.217021,0.411184,11.260247,0.236807
BK,128,0.234599,0.278306,-0.063281,0.605814,30.028624,0.227204
TFC,25,0.233461,0.141172,-0.020000,0.573411,5.836537,0.232024
TXN,89,0.228658,0.228834,0.524719,0.373950,20.350589,0.223647
CTSH,117,0.218164,0.283299,0.248120,0.433688,25.525193,0.211879
KLAC,52,0.215212,0.242975,0.380769,0.525517,11.191000,0.212456
EXPE,67,0.213725,0.330015,0.481343,0.477856,14.319570,0.210199
SBUX,197,0.213419,0.258087,0.302284,0.444318,42.043469,0.203066
ALL,107,0.209754,0.326361,0.365421,0.386961,22.443680,0.204227
V,382,0.207860,0.274166,0.422513,0.430105,79.402620,0.188308
CINF,43,0.207010,0.323020,0.118605,0.593866,8.901433,0.204818
SNPS,105,0.205000,0.270687,0.613333,0.250358,21.524997,0.199700
MA,238,0.203717,0.246866,0.450000,0.388571,48.484715,0.191778
MSCI,157,0.198731,0.330083,0.238854,0.444736,31.200831,0.191048
NKE,160,0.185577,0.296162,0.421250,0.497165,29.692322,0.178265
FITB,142,0.180934,0.284064,0.384859,0.439029,25.692693,0.174608
AIG,241,0.174221,0.284823,0.343983,0.412028,41.987340,0.163882
PHM,21,0.173841,0.263883,0.057143,0.636637,3.650670,0.172942
MAR,50,0.173643,0.289789,0.540000,0.402989,8.682162,0.171505
ADI,172,0.172739,0.250152,0.402907,0.418389,29.711193,0.165423
LRCX,126,0.172116,0.224367,0.417063,0.538780,21.686604,0.166776
AON,91,0.171688,0.286187,0.295604,0.429646,15.623631,0.167841
GRMN,64,0.170826,0.237588,0.503906,0.459475,10.932885,0.168134
CDNS,122,0.167050,0.243408,0.640164,0.255965,20.380157,0.162032
AMP,17,0.166744,0.151701,0.264706,0.237490,2.834651,0.166046
MU,127,0.164700,0.194023,0.169685,0.567810,20.916936,0.159550
MET,218,0.156687,0.259588,0.304128,0.501494,34.157824,0.148276
FTNT,82,0.150355,0.243550,0.521951,0.350618,12.329133,0.147319
ORCL,439,0.148725,0.218742,0.313098,0.439966,65.290092,0.132647
WYNN,37,0.147918,0.187241,0.297297,0.617531,5.472959,0.146570
CSCO,438,0.147514,0.227113,0.230799,0.419863,64.610952,0.131603
CBOE,107,0.142988,0.276522,0.122430,0.533251,15.299687,0.139220
LVS,21,0.141224,0.109635,0.430952,0.596114,2.965703,0.140494
KEY,215,0.139812,0.264064,-0.032093,0.589791,30.059571,0.132410
IBM,658,0.135896,0.193417,0.173009,0.469716,89.419894,0.113877
ACN,624,0.132762,0.253611,0.401042,0.437837,82.843594,0.112362
CME,164,0.131076,0.255921,0.364634,0.361525,21.496415,0.125782
FIS,67,0.125214,0.229252,0.086567,0.551496,8.389331,0.123148
HPQ,528,0.123360,0.234440,0.253409,0.520442,65.133963,0.107321
DPZ,362,0.120832,0.240175,0.418508,0.410400,43.741332,0.110061
CRM,526,0.119122,0.177551,0.313593,0.460751,62.658104,0.103693
GLW,116,0.119087,0.249878,0.491379,0.407752,13.814066,0.115685
AFL,117,0.118141,0.238096,0.359402,0.396455,13.822527,0.114738
QCOM,451,0.117332,0.157544,0.243459,0.511483,52.916702,0.104301
AMAT,414,0.116638,0.225772,0.509058,0.425369,48.288090,0.104747
MS,651,0.113689,0.209453,0.213978,0.472074,74.011218,0.095464
BX,310,0.113307,0.222032,0.372258,0.407911,35.125163,0.104658
CCL,111,0.112219,0.232826,0.296396,0.641216,12.456274,0.109151
GS,1136,0.108293,0.197021,0.277685,0.476463,123.020994,0.078000
DHI,104,0.105387,0.231583,0.449038,0.480984,10.960232,0.102688
CMG,456,0.105375,0.215438,0.261491,0.518852,48.051023,0.093543
PGR,64,0.104872,0.151609,-0.062500,0.580275,6.711796,0.103219
MCD,378,0.103951,0.164119,0.251058,0.431806,39.293313,0.094275
BRO,129,0.098894,0.207665,0.664729,0.231393,12.757374,0.095753
ADBE,1067,0.096968,0.203122,0.482259,0.418943,103.465041,0.071490
WFC,1217,0.096809,0.217903,0.143632,0.492034,117.816580,0.067797
FSLR,209,0.094534,0.226292,0.509091,0.430604,19.757628,0.089669
ACGL,264,0.093920,0.232033,0.667992,0.248572,24.794991,0.087815
F,406,0.092166,0.207380,-0.034483,0.512629,37.419309,0.082951
BEN,88,0.089329,0.209491,0.211364,0.420884,7.860970,0.087393
DRI,172,0.088140,0.194999,0.400581,0.442837,15.160110,0.084407
NVR,36,0.087583,0.223743,0.536111,0.354458,3.153005,0.086807
APTV,113,0.086838,0.200429,0.565487,0.344558,9.812725,0.084422
TSLA,1022,0.082872,0.173375,0.176370,0.541386,84.695434,0.062016
JPM,1830,0.082853,0.183303,0.210137,0.493280,151.621366,0.045517
BAC,1490,0.081673,0.179477,0.223087,0.476055,121.693311,0.051707
MGM,217,0.081123,0.193312,0.338018,0.525299,17.603767,0.076789
LEN,128,0.078700,0.209677,0.416406,0.487464,10.073571,0.076219
HAS,242,0.078237,0.209141,0.021074,0.576117,18.933452,0.073575
KKR,290,0.078041,0.194034,0.335172,0.417304,22.631879,0.072468
EBAY,628,0.074516,0.176489,0.211290,0.471169,46.795917,0.062993
GM,596,0.071000,0.167898,0.036661,0.549522,42.315711,0.060579
C,1560,0.068751,0.169308,0.179936,0.476272,107.251281,0.042341
RCL,46,0.068118,0.111396,0.397826,0.585509,3.133414,0.067346
MSFT,3688,0.065954,0.153553,0.399902,0.415837,243.238658,0.006058
INTC,2035,0.063398,0.157687,0.143317,0.521020,129.015851,0.031629
AAPL,4061,0.060802,0.151481,0.372051,0.450511,246.915807,0.000000
AMZN,3242,0.055836,0.143726,0.380783,0.436098,181.018928,0.011261
NVDA,3130,0.051143,0.133588,0.420990,0.452939,160.078631,0.011725
AMD,3202,0.043447,0.128066,0.331621,0.478792,139.116853,0.009190
