symbol,freq,period,year,quarter,epsAvg,epsHigh,epsLow,numberAnalysts
ACN,quarterly,2024-09-30,2024,4,2.809113,3.0345,2.6655999999999995,22
ACN,quarterly,2024-06-30,2024,3,3.1821059999999997,3.423,2.9988,22
ACN,quarterly,2024-03-31,2024,2,2.6892967,2.94,2.4597999999999995,22
ACN,quarterly,2023-12-31,2024,1,3.1751167999999996,3.3705000000000003,2.9204,20
ACN,quarterly,2023-09-30,2023,4,2.6833175000000002,3.1185000000000005,2.5284,22
ACN,quarterly,2023-06-30,2023,3,3.068885,3.4020000000000006,2.842,22
ACN,quarterly,2023-03-31,2023,2,2.5228386,2.8644000000000003,2.2834,23
ACN,quarterly,2022-12-31,2023,1,2.9410695000000002,3.1500000000000004,2.5872,22
ACN,quarterly,2022-09-30,2022,4,2.5963363,2.7615,2.4597999999999995,21
ACN,quarterly,2022-06-30,2022,3,2.8777828999999997,3.1710000000000003,2.6068,22
ACN,quarterly,2022-03-31,2022,2,2.3942756999999997,2.7195,2.1952,23
ACN,quarterly,2021-12-31,2022,1,2.6538760000000003,2.8455,2.44118,22
ACN,quarterly,2021-09-30,2021,4,2.2121524999999997,2.4045,2.058,21
ACN,quarterly,2021-06-30,2021,3,2.2552391,2.415,2.0873999999999997,23
ACN,quarterly,2021-03-31,2021,2,1.9167174000000002,2.1420000000000003,1.7248,24
ACN,quarterly,2020-12-31,2021,1,2.0743077000000003,2.3310000000000004,1.8914000000000002,23
ACN,quarterly,2020-09-30,2020,4,1.7500573,1.8689999999999998,1.6562,23
ACN,quarterly,2020-06-30,2020,3,1.8645912999999998,2.0999999999999996,1.6659999999999997,25
ACN,quarterly,2020-03-31,2020,2,1.7392705000000002,1.8690000000000002,1.6366,23
ACN,quarterly,2019-12-31,2020,1,2.0152025,2.1630000000000003,1.911,22
ACN,quarterly,2019-09-30,2019,4,1.7309077,1.827,1.6463999999999999,24
ACN,quarterly,2019-06-30,2019,3,1.9106978000000001,2.1315000000000004,1.813,24
ACN,quarterly,2019-03-31,2019,2,1.5829326000000001,1.7220000000000002,1.4896,24
ACN,quarterly,2018-12-31,2019,1,1.8769335,2.0475,1.7738,24
ACN,quarterly,2018-09-30,2018,4,1.5709640999999999,1.7115,1.47,23
ACN,quarterly,2018-06-30,2018,3,1.7369070999999998,1.8479999999999999,1.6267999999999998,27
ACN,quarterly,2018-03-31,2018,2,1.5025164000000002,1.6065,1.421,26
ACN,quarterly,2017-12-31,2018,1,1.6826196,1.77765,1.5777999999999999,27
ACN,quarterly,2017-09-30,2017,4,1.4797308,1.5750000000000002,1.4014,27
ACN,quarterly,2017-06-30,2017,3,1.5348869,1.6296000000000002,1.421,27
ACN,quarterly,2017-03-31,2017,2,1.3120607000000002,1.4070000000000003,1.2446000000000002,29
ACN,quarterly,2016-12-31,2017,1,1.5074654,1.6128,1.4307999999999998,28
ACN,quarterly,2016-09-30,2016,4,1.3123232999999999,1.3881,1.2543999999999997,28
ACN,quarterly,2016-06-30,2016,3,1.421575,1.5225,1.323,26
ACN,quarterly,2016-03-31,2016,2,1.1955572,1.2705000000000002,1.127,26
ACN,quarterly,2015-12-31,2016,1,1.3312203999999999,1.428,1.2445999999999997,26
ACN,quarterly,2015-09-30,2015,4,1.129685,1.2285000000000001,1.0682,25
ADBE,quarterly,2024-12-31,2024,4,4.755321599999999,4.9559999999999995,4.5374,31
ADBE,quarterly,2024-09-30,2024,3,4.6193658,4.7775,4.41,31
ADBE,quarterly,2024-06-30,2024,2,4.4772288,4.7775,4.272799999999999,31
ADBE,quarterly,2024-03-31,2024,1,4.4670288,4.7250000000000005,4.16304,29
ADBE,quarterly,2023-12-31,2023,4,4.2198624,4.389000000000001,4.0278,29
ADBE,quarterly,2023-09-30,2023,3,4.058427,4.242,3.86806,30
ADBE,quarterly,2023-06-30,2023,2,3.8625054000000003,4.0845,3.675,30
ADBE,quarterly,2023-03-31,2023,1,3.7540692,4.011,3.5672,30
ADBE,quarterly,2022-12-31,2022,4,3.5731008,3.717,3.41824,29
ADBE,quarterly,2022-09-30,2022,3,3.4005066,3.57,3.2144,26
ADBE,quarterly,2022-06-30,2022,2,3.375435,3.5805000000000002,3.17422,26
ADBE,quarterly,2022-03-31,2022,1,3.4104108,3.549,3.1752,28
ADBE,quarterly,2021-12-31,2021,4,3.2610930000000002,3.5595000000000003,3.0968,28
ADBE,quarterly,2021-09-30,2021,3,3.0717096,3.2340000000000004,2.9106,26
ADBE,quarterly,2021-06-30,2021,2,2.8687296,2.9924999999999997,2.7342,25
ADBE,quarterly,2021-03-31,2021,1,2.8405571999999997,2.9505,2.6979399999999996,24
ADBE,quarterly,2020-12-31,2020,4,2.70912,2.9589000000000003,2.548,25
ADBE,quarterly,2020-09-30,2020,3,2.4586692,2.6355000000000004,2.3226,26
ADBE,quarterly,2020-06-30,2020,2,2.376957,2.5515000000000003,1.96,27
ADBE,quarterly,2020-03-31,2020,1,2.2713258000000005,2.4045000000000005,2.0482000000000005,28
ADBE,quarterly,2019-12-31,2019,4,2.3026296,2.415,2.1853999999999996,29
ADBE,quarterly,2019-09-30,2019,3,2.011746,2.1630000000000003,1.911,29
ADBE,quarterly,2019-06-30,2019,2,1.8175991999999999,1.9634999999999998,1.7247999999999997,30
ADBE,quarterly,2019-03-31,2019,1,1.6482485999999998,1.8479999999999999,1.5385999999999997,31
ADBE,quarterly,2018-12-31,2018,4,1.9193441999999998,2.037,1.8227999999999998,30
ADBE,quarterly,2018-09-30,2018,3,1.724667,1.8690000000000002,1.617,28
ADBE,quarterly,2018-06-30,2018,2,1.5729929999999999,1.68,1.47,28
ADBE,quarterly,2018-03-31,2018,1,1.4665458,1.5855,1.3818,31
ADBE,quarterly,2017-12-31,2017,4,1.180548,1.2495,1.1172,32
ADBE,quarterly,2017-09-30,2017,3,1.0261506,1.1130000000000002,0.9603999999999999,31
ADBE,quarterly,2017-06-30,2017,2,0.9647772,1.029,0.9212,30
ADBE,quarterly,2017-03-31,2017,1,0.8877978,0.9345000000000001,0.8428,28
ADBE,quarterly,2016-12-31,2016,4,0.87873,0.9345000000000001,0.8134,28
ADBE,quarterly,2016-09-30,2016,3,0.737664,0.798,0.6761999999999999,27
ADBE,quarterly,2016-06-30,2016,2,0.6929982000000001,0.7560000000000001,0.6468,24
ADBE,quarterly,2016-03-31,2016,1,0.6187626,0.6930000000000001,0.5586,26
ADBE,quarterly,2015-12-31,2015,4,0.6111534,0.651,0.5683999999999999,26
ADBE,quarterly,2015-09-30,2015,3,0.5075214,0.5564999999999999,0.4704,27
AMD,quarterly,2024-12-31,2024,4,1.0885477,1.2075,0.9995999999999998,38
AMD,quarterly,2024-09-30,2024,3,0.9246146000000001,1.0080000000000002,0.8526000000000001,38
AMD,quarterly,2024-06-30,2024,2,0.6829418,0.75915,0.6174,37
AMD,quarterly,2024-03-31,2024,1,0.6154334,0.88725,0.5488,35
AMD,quarterly,2023-12-31,2023,4,0.7802048,0.8715000000000002,0.7056000000000001,34
AMD,quarterly,2023-09-30,2023,3,0.6835074,0.75075,0.5586000000000001,33
AMD,quarterly,2023-06-30,2023,2,0.5771948,0.651,0.5292,33
AMD,quarterly,2023-03-31,2023,1,0.569741,0.6300000000000001,0.5292,31
AMD,quarterly,2022-12-31,2022,4,0.6747507,0.7455000000000002,0.5684,31
AMD,quarterly,2022-09-30,2022,3,0.6915369,1.1235000000000002,0.5194,33
AMD,quarterly,2022-06-30,2022,2,1.043633,1.2180000000000002,0.9506000000000001,31
AMD,quarterly,2022-03-31,2022,1,0.9191,1.0080000000000002,0.8251600000000001,33
AMD,quarterly,2021-12-31,2021,4,0.7656507,0.8610000000000001,0.7153999999999999,33
AMD,quarterly,2021-09-30,2021,3,0.676296,0.798,0.6076,33
AMD,quarterly,2021-06-30,2021,2,0.548531,0.63,0.45080000000000003,33
AMD,quarterly,2021-03-31,2021,1,0.444501,0.504,0.34299999999999997,33
AMD,quarterly,2020-12-31,2020,4,0.4756797,0.5355000000000001,0.43119999999999997,33
AMD,quarterly,2020-09-30,2020,3,0.3599236,0.399,0.3234,33
AMD,quarterly,2020-06-30,2020,2,0.165135,0.22050000000000003,0.11760000000000001,32
AMD,quarterly,2020-03-31,2020,1,0.1816384,0.2205,0.1568,34
AMD,quarterly,2019-12-31,2019,4,0.3096761,0.399,0.2744,34
AMD,quarterly,2019-09-30,2019,3,0.184931,0.23100000000000004,0.1666,33
AMD,quarterly,2019-06-30,2019,2,0.07777,0.1155,0.0588,31
AMD,quarterly,2019-03-31,2019,1,0.051903899999999996,0.084,0.009799999999999994,31
AMD,quarterly,2018-12-31,2018,4,0.08277960000000001,0.1365,0.058800000000000005,30
AMD,quarterly,2018-09-30,2018,3,0.1255733,0.1575,0.10779999999999999,29
AMD,quarterly,2018-06-30,2018,2,0.12665400000000002,0.14700000000000002,0.08820000000000001,28
AMD,quarterly,2018-03-31,2018,1,0.0896375,0.147,0.0588,27
AMD,quarterly,2017-12-31,2017,4,0.049722300000000004,0.0945,0.0392,26
AMD,quarterly,2017-09-30,2017,3,0.07635600000000001,0.0945,0.0588,29
AMD,quarterly,2017-06-30,2017,2,-0.00026260000000000004,0.0105,-0.0294,28
AMD,quarterly,2017-03-31,2017,1,-0.0419352,-0.0315,-0.0588,27
AMD,quarterly,2016-12-31,2016,4,-0.0157156,-0.010499999999999999,-0.0294,24
AMD,quarterly,2016-09-30,2016,3,0.0039289,0.021,-0.0098,23
AMD,quarterly,2016-06-30,2016,2,-0.0841633,-0.052500000000000005,-0.1274,20
AMD,quarterly,2016-03-31,2016,1,-0.1290578,-0.1155,-0.13720000000000002,25
AMD,quarterly,2015-12-31,2015,4,-0.10234329999999998,-0.08399999999999999,-0.1176,27
AMD,quarterly,2015-09-30,2015,3,-0.11706909999999998,-0.05249999999999999,-0.1372,29
AFL,quarterly,2024-12-31,2024,4,1.635796,1.7535,1.5121399999999998,17
AFL,quarterly,2024-09-30,2024,3,1.7019914,1.9110000000000003,1.5484,16
AFL,quarterly,2024-06-30,2024,2,1.61499,1.7325,1.519,15
AFL,quarterly,2024-03-31,2024,1,1.5981533,1.7220000000000002,1.4896,15
AFL,quarterly,2023-12-31,2023,4,1.4693177,1.6695,1.3533799999999998,15
AFL,quarterly,2023-09-30,2023,3,1.5071321,1.7535,1.372,15
AFL,quarterly,2023-06-30,2023,2,1.4494308,1.5750000000000002,1.3523999999999998,14
AFL,quarterly,2023-03-31,2023,1,1.4115962000000002,1.5120000000000002,1.3328,15
AFL,quarterly,2022-12-31,2022,4,1.2236554000000002,1.3230000000000002,1.14464,14
AFL,quarterly,2022-09-30,2022,3,1.2266854,1.3755000000000002,1.0388,14
AFL,quarterly,2022-06-30,2022,2,1.2969208,1.4175000000000002,1.1956000000000002,14
AFL,quarterly,2022-03-31,2022,1,1.3815992000000001,1.533,1.23872,14
AFL,quarterly,2021-12-31,2021,4,1.2803164,1.4385000000000001,1.1662000000000001,15
AFL,quarterly,2021-09-30,2021,3,1.3325536,1.5120000000000002,1.20932,12
AFL,quarterly,2021-06-30,2021,2,1.2864673,1.38495,1.2054,13
AFL,quarterly,2021-03-31,2021,1,1.2259077,1.344,1.127,14
AFL,quarterly,2020-12-31,2020,4,1.0572983,1.134,0.9506,13
AFL,quarterly,2020-09-30,2020,3,1.1481882,1.2390000000000003,1.0290000000000001,12
AFL,quarterly,2020-06-30,2020,2,1.0765691000000002,1.1655000000000002,0.9408000000000002,12
AFL,quarterly,2020-03-31,2020,1,1.1142421,1.2075,1.0094,15
AFL,quarterly,2019-12-31,2019,4,1.0302,1.1025,0.9506,15
AFL,quarterly,2019-09-30,2019,3,1.0783063,1.1549999999999998,1.0093999999999999,17
AFL,quarterly,2019-06-30,2019,2,1.0814373,1.1549999999999998,1.029,17
AFL,quarterly,2019-03-31,2019,1,1.0699030999999999,1.1445,0.9996,17
AFL,quarterly,2018-12-31,2018,4,0.952935,1.0185,0.882,17
AFL,quarterly,2018-09-30,2018,3,1.000405,1.1025,0.931,17
AFL,quarterly,2018-06-30,2018,2,1.0017382000000001,1.0710000000000002,0.9506000000000001,18
AFL,quarterly,2018-03-31,2018,1,0.9823361,1.092,0.9016000000000001,19
AFL,quarterly,2017-12-31,2017,4,0.783861,0.8400000000000001,0.735,16
AFL,quarterly,2017-09-30,2017,3,0.8231499999999999,0.87675,0.7741999999999999,16
AFL,quarterly,2017-06-30,2017,2,0.8386837999999999,0.96075,0.7790999999999999,17
AFL,quarterly,2017-03-31,2017,1,0.8155447,0.8662500000000001,0.7693,18
AFL,quarterly,2016-12-31,2016,4,0.8217865,0.8925,0.76636,18
AFL,quarterly,2016-09-30,2016,3,0.8799625,0.9397500000000001,0.8281,17
AFL,quarterly,2016-06-30,2016,2,0.8499857000000001,0.9135,0.7693,17
AFL,quarterly,2016-03-31,2016,1,0.8208371000000001,0.8767500000000001,0.7644,20
AFL,quarterly,2015-12-31,2015,4,0.7443498,0.81375,0.6859999999999999,21
AFL,quarterly,2015-09-30,2015,3,0.7480161,0.7927500000000001,0.7105,20
AKAM,quarterly,2024-12-31,2024,4,1.5413322,1.6275000000000002,1.4405999999999999,23
AKAM,quarterly,2024-09-30,2024,3,1.6204026,1.7009999999999998,1.5386,22
AKAM,quarterly,2024-06-30,2024,2,1.56315,1.6380000000000001,1.421,22
AKAM,quarterly,2024-03-31,2024,1,1.6367736000000002,1.7535000000000003,1.4798,21
AKAM,quarterly,2023-12-31,2023,4,1.6280322,1.7325,1.5385999999999997,21
AKAM,quarterly,2023-09-30,2023,3,1.5267564,1.596,1.4307999999999998,20
AKAM,quarterly,2023-06-30,2023,2,1.4339364,1.5015000000000003,1.3524,20
AKAM,quarterly,2023-03-31,2023,1,1.3465734,1.4070000000000003,1.274,21
AKAM,quarterly,2022-12-31,2022,4,1.2986334,1.386,1.2054,22
AKAM,quarterly,2022-09-30,2022,3,1.2476436,1.3125,1.1858,19
AKAM,quarterly,2022-06-30,2022,2,1.331916,1.3965,1.2544,18
AKAM,quarterly,2022-03-31,2022,1,1.4485224,1.533,1.37102,19
AKAM,quarterly,2021-12-31,2021,4,1.4470842,1.5309,1.3621999999999999,19
AKAM,quarterly,2021-09-30,2021,3,1.413516,1.4826,1.3132,17
AKAM,quarterly,2021-06-30,2021,2,1.412547,1.4941499999999999,1.323,15
AKAM,quarterly,2021-03-31,2021,1,1.3291925999999998,1.4175,1.2514599999999998,17
AKAM,quarterly,2020-12-31,2020,4,1.33977,1.4489999999999998,1.2543999999999997,18
AKAM,quarterly,2020-09-30,2020,3,1.253478,1.3335000000000001,1.1760000000000002,21
AKAM,quarterly,2020-06-30,2020,2,1.2384942,1.3335000000000001,1.15248,21
AKAM,quarterly,2020-03-31,2020,1,1.180344,1.2957,1.078,22
AKAM,quarterly,2019-12-31,2019,4,1.1527020000000001,1.2180000000000002,1.0878,22
AKAM,quarterly,2019-09-30,2019,3,1.0245186,1.092,0.94668,23
AKAM,quarterly,2019-06-30,2019,2,1.0242738,1.1024999999999998,0.9613799999999999,23
AKAM,quarterly,2019-03-31,2019,1,1.0395227999999999,1.1235,0.95256,24
AKAM,quarterly,2018-12-31,2018,4,1.017042,1.092,0.9211999999999999,23
AKAM,quarterly,2018-09-30,2018,3,0.8492214,0.903,0.7938000000000001,23
AKAM,quarterly,2018-06-30,2018,2,0.812277,0.861,0.7153999999999999,25
AKAM,quarterly,2018-03-31,2018,1,0.7108074,0.7875000000000001,0.6663999999999999,25
AKAM,quarterly,2017-12-31,2017,4,0.6415392000000001,0.6930000000000001,0.5880000000000001,25
AKAM,quarterly,2017-09-30,2017,3,0.5990358,0.651,0.5488,27
AKAM,quarterly,2017-06-30,2017,2,0.6158250000000001,0.651,0.5488000000000001,26
AKAM,quarterly,2017-03-31,2017,1,0.6869495999999999,0.7244999999999999,0.6272,25
AKAM,quarterly,2016-12-31,2016,4,0.6971496,0.7875000000000001,0.637,25
AKAM,quarterly,2016-09-30,2016,3,0.62067,0.651,0.5782,24
AKAM,quarterly,2016-06-30,2016,2,0.6485976,0.6825000000000001,0.5978,26
AKAM,quarterly,2016-03-31,2016,1,0.6428652,0.6825000000000001,0.5880000000000001,25
AKAM,quarterly,2015-12-31,2015,4,0.6358272,0.672,0.5684,24
AKAM,quarterly,2015-09-30,2015,3,0.5862756000000001,0.6405000000000002,0.5478200000000001,26
ALL,quarterly,2024-12-31,2024,4,6.3586065000000005,7.234500000000001,5.25476,19
ALL,quarterly,2024-09-30,2024,3,2.3798428,4.368,1.3504399999999999,20
ALL,quarterly,2024-06-30,2024,2,0.3717911,0.9554999999999999,-0.6272000000000001,19
ALL,quarterly,2024-03-31,2024,1,3.9800161,5.3549999999999995,3.234,19
ALL,quarterly,2023-12-31,2023,4,4.03394,4.956000000000001,3.4398,20
ALL,quarterly,2023-09-30,2023,3,0.468135,1.1864999999999999,-0.17639999999999995,20
ALL,quarterly,2023-06-30,2023,2,-4.2209011,-2.1945,-5.242999999999999,20
ALL,quarterly,2023-03-31,2023,1,-1.4369371,-0.714,-2.5578,19
ALL,quarterly,2022-12-31,2022,4,-1.3740747,-1.3776000000000002,-1.4307999999999998,19
ALL,quarterly,2022-09-30,2022,3,-1.5312711,-0.23099999999999998,-1.6366,20
ALL,quarterly,2022-06-30,2022,2,-1.2800639,-0.5880000000000001,-2.0776,20
ALL,quarterly,2022-03-31,2022,1,2.9265860999999997,4.221,1.9599999999999997,19
ALL,quarterly,2021-12-31,2021,4,2.7828429,3.2235,2.1854,18
ALL,quarterly,2021-09-30,2021,3,1.6893967,2.3205,1.2642,16
ALL,quarterly,2021-06-30,2021,2,3.2029625,4.221000000000001,2.0384,17
ALL,quarterly,2021-03-31,2021,1,3.9140631,5.103,3.1653999999999995,18
ALL,quarterly,2020-12-31,2020,4,3.8505644,4.788000000000001,2.842,19
ALL,quarterly,2020-09-30,2020,3,1.6797613,2.1945,0.9702,18
ALL,quarterly,2020-06-30,2020,2,1.5647829,3.1500000000000004,0.46059999999999995,18
ALL,quarterly,2020-03-31,2020,1,3.5307277,4.767,2.352,19
ALL,quarterly,2019-12-31,2019,4,3.2696326,3.8115,2.5676,20
ALL,quarterly,2019-09-30,2019,3,2.6631478,3.1605,2.0873999999999997,19
ALL,quarterly,2019-06-30,2019,2,1.5506328,1.91625,1.127,19
ALL,quarterly,2019-03-31,2019,1,2.3023556,2.7405,1.8816,19
ALL,quarterly,2018-12-31,2018,4,1.1062025,1.8375000000000001,0.6272000000000001,21
ALL,quarterly,2018-09-30,2018,3,2.2329484,2.8140000000000005,1.9012000000000002,20
ALL,quarterly,2018-06-30,2018,2,1.5060211,1.806,1.1858,19
ALL,quarterly,2018-03-31,2018,1,2.6313126,3.2235,1.9012,20
ALL,quarterly,2017-12-31,2017,4,1.5473199999999998,2.2217999999999996,1.2151999999999998,20
ALL,quarterly,2017-09-30,2017,3,0.8749832000000001,1.4280000000000002,0.4900000000000001,20
ALL,quarterly,2017-06-30,2017,2,0.8911532999999999,1.1676,0.5586,19
ALL,quarterly,2017-03-31,2017,1,1.1110000000000002,1.9677000000000002,0.8820000000000001,20
ALL,quarterly,2016-12-31,2016,4,1.6436537999999998,2.0265,1.3132,22
ALL,quarterly,2016-09-30,2016,3,1.2662471000000002,1.4700000000000002,1.127,23
ALL,quarterly,2016-06-30,2016,2,0.5816186000000001,0.9345000000000001,0.40180000000000005,24
ALL,quarterly,2016-03-31,2016,1,0.6902744,0.861,0.5291999999999999,26
ALL,quarterly,2015-12-31,2015,4,1.3487035,1.6800000000000002,1.0074400000000001,27
ALL,quarterly,2015-09-30,2015,3,1.3285035,1.6170000000000002,1.11328,27
AMZN,quarterly,2024-12-31,2024,4,1.5242166,1.9215000000000002,1.2642,46
AMZN,quarterly,2024-09-30,2024,3,1.1653296,1.3230000000000002,0.9211999999999999,43
AMZN,quarterly,2024-06-30,2024,2,1.0484274,1.2180000000000002,0.7644,41
AMZN,quarterly,2024-03-31,2024,1,0.8477526000000001,1.029,0.539,43
AMZN,quarterly,2023-12-31,2023,4,0.8189274,1.0815000000000001,0.5586,42
AMZN,quarterly,2023-09-30,2023,3,0.5960676,0.7476,0.43119999999999997,43
AMZN,quarterly,2023-06-30,2023,2,0.3569694,0.4935,0.13720000000000002,42
AMZN,quarterly,2023-03-31,2023,1,0.21603599999999998,0.336,-0.03920000000000003,42
AMZN,quarterly,2022-12-31,2022,4,0.1788672,0.33599999999999997,-0.0294,43
AMZN,quarterly,2022-09-30,2022,3,0.21970800000000001,0.40950000000000003,-0.049000000000000016,43
AMZN,quarterly,2022-06-30,2022,2,0.1470024,0.531825,-0.07840000000000001,45
AMZN,quarterly,2022-03-31,2022,1,0.4262376,0.609,0.29203999999999997,45
AMZN,quarterly,2021-12-31,2021,4,0.1820496,0.3696,-0.047039999999999985,45
AMZN,quarterly,2021-09-30,2021,3,0.4548894,0.705075,0.25725,43
AMZN,quarterly,2021-06-30,2021,2,0.6273816000000001,0.7969500000000002,0.47873000000000004,41
AMZN,quarterly,2021-03-31,2021,1,0.48663179999999995,0.63,0.3140899999999999,40
AMZN,quarterly,2020-12-31,2020,4,0.3688014,0.5859000000000001,0.22099,45
AMZN,quarterly,2020-09-30,2020,3,0.3778794,0.62265,0.22637999999999994,45
AMZN,quarterly,2020-06-30,2020,2,0.0744804,0.1911,-0.11661999999999999,46
AMZN,quarterly,2020-03-31,2020,1,0.3187092,0.41055,0.22932,47
AMZN,quarterly,2019-12-31,2019,4,0.20544840000000003,0.29295000000000004,0.10731000000000002,48
AMZN,quarterly,2019-09-30,2019,3,0.23558939999999998,0.316575,0.16415,48
AMZN,quarterly,2019-06-30,2019,2,0.2840394,0.412125,0.21266,46
AMZN,quarterly,2019-03-31,2019,1,0.2408832,0.31815,0.15091999999999997,45
AMZN,quarterly,2018-12-31,2018,4,0.28968,0.434175,0.21412999999999996,48
AMZN,quarterly,2018-09-30,2018,3,0.1602624,0.23100000000000004,0.11025000000000001,45
AMZN,quarterly,2018-06-30,2018,2,0.129387,0.20317500000000002,0.07496999999999998,45
AMZN,quarterly,2018-03-31,2018,1,0.0642294,0.093975,0.03234,45
AMZN,quarterly,2017-12-31,2017,4,0.093891,0.13755,0.05929,45
AMZN,quarterly,2017-09-30,2017,3,0.0015096,0.013650000000000002,-0.01617,43
AMZN,quarterly,2017-06-30,2017,2,0.072369,0.12705,0.05096,39
AMZN,quarterly,2017-03-31,2017,1,0.05531459999999999,0.1071,0.012739999999999991,41
AMZN,quarterly,2016-12-31,2016,4,0.06868679999999999,0.0966,0.017639999999999996,42
AMZN,quarterly,2016-09-30,2016,3,0.039729,0.060375,0.01911,43
AMZN,quarterly,2016-06-30,2016,2,0.056507999999999996,0.097125,0.024009999999999997,44
AMZN,quarterly,2016-03-31,2016,1,0.0300798,0.0588,-0.008820000000000005,43
AMZN,quarterly,2015-12-31,2015,4,0.0801414,0.126525,0.0294,42
AMZN,quarterly,2015-09-30,2015,3,-0.0069156,0.014700000000000001,-0.02352,40
AXP,quarterly,2024-12-31,2024,4,3.0690971,3.423,2.8615999999999997,26
AXP,quarterly,2024-09-30,2024,3,3.315931,3.6246,3.038,24
AXP,quarterly,2024-06-30,2024,2,3.2763996,3.696,2.9694,26
AXP,quarterly,2024-03-31,2024,1,2.9848429000000003,3.3232500000000003,2.4402000000000004,23
AXP,quarterly,2023-12-31,2023,4,2.6650365000000003,3.066,2.4794,25
AXP,quarterly,2023-09-30,2023,3,2.9712180000000004,3.3915000000000006,2.7538,22
AXP,quarterly,2023-06-30,2023,2,2.8351609,3.1605000000000003,2.548,24
AXP,quarterly,2023-03-31,2023,1,2.6817721999999997,3.2969999999999997,2.2834,24
AXP,quarterly,2022-12-31,2022,4,2.2468157,2.8979999999999997,1.8914,24
AXP,quarterly,2022-09-30,2022,3,2.436221,2.709,2.058,22
AXP,quarterly,2022-06-30,2022,2,2.436423,2.8980000000000006,2.1854,24
AXP,quarterly,2022-03-31,2022,1,2.4626829999999997,3.6225000000000005,2.1363999999999996,24
AXP,quarterly,2021-12-31,2021,4,1.8860942,2.4780000000000006,1.4504,25
AXP,quarterly,2021-09-30,2021,3,1.8197675,2.3100000000000005,1.38964,26
AXP,quarterly,2021-06-30,2021,2,1.6845082999999998,2.4255,1.4014,26
AXP,quarterly,2021-03-31,2021,1,1.626908,2.037,1.127,26
AXP,quarterly,2020-12-31,2020,4,1.318858,1.9110000000000003,0.8036000000000001,27
AXP,quarterly,2020-09-30,2020,3,1.3683783,1.827,1.0388,26
AXP,quarterly,2020-06-30,2020,2,-0.1148168,1.6275000000000002,-1.4798,26
AXP,quarterly,2020-03-31,2020,1,1.4398357999999998,2.247,-0.42140000000000016,27
AXP,quarterly,2019-12-31,2019,4,2.0327462,2.1525000000000003,1.862,27
AXP,quarterly,2019-09-30,2019,3,2.0526937000000003,2.3184000000000005,1.8228000000000002,28
AXP,quarterly,2019-06-30,2019,2,2.0568246,2.2155,1.9188399999999999,29
AXP,quarterly,2019-03-31,2019,1,2.0049308,2.184,1.87082,26
AXP,quarterly,2018-12-31,2018,4,1.8160204000000002,1.9740000000000002,1.7247999999999999,28
AXP,quarterly,2018-09-30,2018,3,1.7839529,1.9005,1.6366,30
AXP,quarterly,2018-06-30,2018,2,1.8415430999999998,2.0054999999999996,1.6365999999999996,30
AXP,quarterly,2018-03-31,2018,1,1.7236054000000003,1.9425000000000001,1.568,30
AXP,quarterly,2017-12-31,2017,4,1.5546425,1.6905000000000001,1.4405999999999999,28
AXP,quarterly,2017-09-30,2017,3,1.4910731,1.6065,1.3955199999999999,27
AXP,quarterly,2017-06-30,2017,2,1.4491985,1.6905,1.3092799999999998,27
AXP,quarterly,2017-03-31,2017,1,1.2893357,1.6485,1.1662,29
AXP,quarterly,2016-12-31,2016,4,0.9873659,1.092,0.9016,30
AXP,quarterly,2016-09-30,2016,3,0.9764882000000001,1.1865,0.8820000000000001,29
AXP,quarterly,2016-06-30,2016,2,1.9673689,2.2470000000000003,1.7052000000000003,30
AXP,quarterly,2016-03-31,2016,1,1.360773,1.7955,1.1465999999999998,31
AXP,quarterly,2015-12-31,2015,4,1.1339270000000001,1.2075000000000002,1.029,31
AXP,quarterly,2015-09-30,2015,3,1.32411,1.4805,1.2348,30
AIG,quarterly,2024-12-31,2024,4,1.2417647,1.4175000000000002,1.0682,18
AIG,quarterly,2024-09-30,2024,3,1.1130907,1.344,0.8820000000000001,17
AIG,quarterly,2024-06-30,2024,2,1.3117778999999998,1.5015,1.1662,17
AIG,quarterly,2024-03-31,2024,1,1.6646113,1.8375000000000001,1.4798,17
AIG,quarterly,2023-12-31,2023,4,1.6550163,2.058,1.47,17
AIG,quarterly,2023-09-30,2023,3,1.5131921000000002,1.785,1.1417,16
AIG,quarterly,2023-06-30,2023,2,1.6014964,1.806,1.44942,16
AIG,quarterly,2023-03-31,2023,1,1.4322507,1.7009999999999998,1.1956,18
AIG,quarterly,2022-12-31,2022,4,1.3049806,1.5645,1.1563999999999999,19
AIG,quarterly,2022-09-30,2022,3,0.5375321,1.1864999999999999,0.06859999999999995,15
AIG,quarterly,2022-06-30,2022,2,1.1074650000000001,1.344,0.735,13
AIG,quarterly,2022-03-31,2022,1,1.193214,1.5015,0.8330000000000001,16
AIG,quarterly,2021-12-31,2021,4,1.201092,1.3692000000000002,0.98,16
AIG,quarterly,2021-09-30,2021,3,0.8913249999999999,1.1864999999999999,0.6467999999999999,15
AIG,quarterly,2021-06-30,2021,2,1.21503,1.4175000000000002,0.9702000000000001,17
AIG,quarterly,2021-03-31,2021,1,0.9753671,1.1445,0.784,18
AIG,quarterly,2020-12-31,2020,4,0.9408453,1.1130000000000002,0.8036,18
AIG,quarterly,2020-09-30,2020,3,0.547925,0.9344999999999999,0.2254,17
