Ticker,Form Type,Filed Date,Reporting Date,URL,Accession Number,Query,quarterly_raw_eps,quarterly_diluted_eps,annual_raw_eps,annual_diluted_eps
ORCL,10-Q (Quarterly report),2020-12-11,2020-11-30,https://www.sec.gov/Archives/edgar/data/1341439/000156459020056896/orcl-10q_20201130.htm,0001564590-20-056896,ORCL/0001564590-20-056896,0.82,0.8,,
ORCL,10-Q (Quarterly report),2020-09-15,2020-08-31,https://www.sec.gov/Archives/edgar/data/1341439/000156459020043448/orcl-10q_20200831.htm,0001564590-20-043448,ORCL/0001564590-20-043448,0.74,0.72,,
ORCL,10-Q (Quarterly report),2020-03-13,2020-02-29,https://www.sec.gov/Archives/edgar/data/1341439/000156459020010833/orcl-10q_20200229.htm,0001564590-20-010833,ORCL/0001564590-20-010833,0.81,0.79,,
ORCL,10-Q (Quarterly report),2019-12-13,2019-11-30,https://www.sec.gov/Archives/edgar/data/1341439/000156459019045966/orcl-10q_20191130.htm,0001564590-19-045966,ORCL/0001564590-19-045966,0.71,0.69,,
ORCL,10-Q (Quarterly report),2019-09-13,2019-08-31,https://www.sec.gov/Archives/edgar/data/1341439/000156459019034717/orcl-10q_20190831.htm,0001564590-19-034717,ORCL/0001564590-19-034717,0.64,0.63,,
ORCL,10-Q (Quarterly report),2019-03-18,2019-02-28,https://www.sec.gov/Archives/edgar/data/1341439/000156459019008273/orcl-10q_20190228.htm,0001564590-19-008273,ORCL/0001564590-19-008273,0.78,0.76,,
ORCL,10-Q (Quarterly report),2018-12-19,2018-11-30,https://www.sec.gov/Archives/edgar/data/1341439/000156459018031113/orcl-10q_20181130.htm,0001564590-18-031113,ORCL/0001564590-18-031113,0.63,0.61,,
ORCL,10-Q (Quarterly report),2018-09-19,2018-08-31,https://www.sec.gov/Archives/edgar/data/1341439/000156459018023315/orcl-10q_20180831.htm,0001564590-18-023315,ORCL/0001564590-18-023315,0.58,0.57,,
ORCL,10-Q (Quarterly report),2018-03-21,2018-02-28,https://www.sec.gov/Archives/edgar/data/1341439/000119312518090646/d548579d10q.htm,0001193125-18-090646,ORCL/0001193125-18-090646,-0.98,-0.98,,
ORCL,10-Q (Quarterly report),2017-12-18,2017-11-30,https://www.sec.gov/Archives/edgar/data/1341439/000119312517372232/d510241d10q.htm,0001193125-17-372232,ORCL/0001193125-17-372232,0.54,0.52,,
ORCL,10-Q (Quarterly report),2017-09-18,2017-08-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312517287455/d407367d10q.htm,0001193125-17-287455,ORCL/0001193125-17-287455,0.53,0.52,,
ORCL,10-Q (Quarterly report),2017-03-17,2017-02-28,https://www.sec.gov/Archives/edgar/data/1341439/000119312517087309/d353998d10q.htm,0001193125-17-087309,ORCL/0001193125-17-087309,0.55,0.53,,
ORCL,10-Q (Quarterly report),2016-12-19,2016-11-30,https://www.sec.gov/Archives/edgar/data/1341439/000119312516797253/d289857d10q.htm,0001193125-16-797253,ORCL/0001193125-16-797253,0.5,0.48,,
ORCL,10-Q (Quarterly report),2016-09-19,2016-08-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312516713596/d252702d10q.htm,0001193125-16-713596,ORCL/0001193125-16-713596,0.44,0.43,,
ORCL,10-Q (Quarterly report),2016-03-18,2016-02-29,https://www.sec.gov/Archives/edgar/data/1341439/000119312516510333/d48108d10q.htm,0001193125-16-510333,ORCL/0001193125-16-510333,0.51,0.5,,
ORCL,10-Q (Quarterly report),2015-12-18,2015-11-30,https://www.sec.gov/Archives/edgar/data/1341439/000119312515407703/d134252d10q.htm,0001193125-15-407703,ORCL/0001193125-15-407703,0.52,0.51,,
ORCL,10-Q (Quarterly report),2015-09-18,2015-08-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312515323532/d64286d10q.htm,0001193125-15-323532,ORCL/0001193125-15-323532,0.4,0.4,,
ORCL,10-Q (Quarterly report),2015-03-19,2015-02-28,https://www.sec.gov/Archives/edgar/data/1341439/000119312515098586/d851089d10q.htm,0001193125-15-098586,ORCL/0001193125-15-098586,0.57,0.56,,
ORCL,10-Q (Quarterly report),2014-12-19,2014-11-30,https://www.sec.gov/Archives/edgar/data/1341439/000119312514448728/d819288d10q.htm,0001193125-14-448728,ORCL/0001193125-14-448728,0.57,0.56,,
ORCL,10-Q (Quarterly report),2014-09-23,2014-08-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312514350291/d770194d10q.htm,0001193125-14-350291,ORCL/0001193125-14-350291,0.49,0.48,,
ORCL,10-Q (Quarterly report),2014-03-20,2014-01-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312514108126/d669179d10q.htm,0001193125-14-108126,ORCL/0001193125-14-108126,0.57,0.56,,
ORCL,10-Q (Quarterly report),2013-12-20,2013-11-30,https://www.sec.gov/Archives/edgar/data/1341439/000119312513481081/d626279d10q.htm,0001193125-13-481081,ORCL/0001193125-13-481081,0.56,0.56,,
ORCL,10-Q (Quarterly report),2013-09-20,2013-08-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312513373455/d587382d10q.htm,0001193125-13-373455,ORCL/0001193125-13-373455,0.48,0.47,,
ORCL,10-Q (Quarterly report),2013-03-22,2013-02-28,https://www.sec.gov/Archives/edgar/data/1341439/000119312513122271/d474064d10q.htm,0001193125-13-122271,ORCL/0001193125-13-122271,0.53,0.52,,
ORCL,10-Q (Quarterly report),2012-12-21,2012-11-30,https://www.sec.gov/Archives/edgar/data/1341439/000119312512513009/d454343d10q.htm,0001193125-12-513009,ORCL/0001193125-12-513009,0.54,0.53,,
ORCL,10-Q (Quarterly report),2012-09-24,2012-08-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312512401697/d397317d10q.htm,0001193125-12-401697,ORCL/0001193125-12-401697,0.42,0.41,,
ORCL,10-Q (Quarterly report),2012-03-23,2012-02-29,https://www.sec.gov/Archives/edgar/data/1341439/000119312512129918/d289615d10q.htm,0001193125-12-129918,ORCL/0001193125-12-129918,0.5,0.49,,
ORCL,10-K (Annual report),2024-06-20,2024-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000095017024075605/orcl-20240531.htm,0000950170-24-075605,ORCL/0000950170-24-075605,,,3.82,3.71
ORCL,10-K (Annual report),2023-06-20,2023-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000095017023028914/orcl-20230531.htm,0000950170-23-028914,ORCL/0000950170-23-028914,,,3.15,3.07
ORCL,10-K (Annual report),2022-06-21,2022-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000156459022023675/orcl-10k_20220531.htm,0001564590-22-023675,ORCL/0001564590-22-023675,,,2.49,2.41
ORCL,10-K (Annual report),2021-06-21,2021-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000156459021033616/orcl-10k_20210531.htm,0001564590-21-033616,ORCL/0001564590-21-033616,,,4.67,4.55
ORCL,10-K (Annual report),2020-06-22,2020-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/orcl-10k_20200531.htm,0001564590-20-030125,ORCL/0001564590-20-030125,,,3.16,3.08
ORCL,10-K (Annual report),2019-06-21,2019-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/orcl-10k_20190531.htm,0001564590-19-023119,ORCL/0001564590-19-023119,,,3.05,2.97
ORCL,10-K (Annual report),2018-06-22,2018-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312518201034/d568983d10k.htm,0001193125-18-201034,ORCL/0001193125-18-201034,,,0.93,0.9
ORCL,10-K (Annual report),2017-06-27,2017-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312517214833/d385998d10k.htm,0001193125-17-214833,ORCL/0001193125-17-214833,,,2.27,2.21
ORCL,10-K (Annual report),2016-06-22,2016-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312516628942/d203801d10k.htm,0001193125-16-628942,ORCL/0001193125-16-628942,,,2.11,2.07
ORCL,10-K (Annual report),2015-06-25,2015-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312515235239/d920711d10k.htm,0001193125-15-235239,ORCL/0001193125-15-235239,,,2.26,2.21
ORCL,10-K (Annual report),2014-06-26,2014-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312514251351/d725622d10k.htm,0001193125-14-251351,ORCL/0001193125-14-251351,,,2.42,2.38
ORCL,10-K (Annual report),2013-06-26,2013-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312513272832/d531515d10k.htm,0001193125-13-272832,ORCL/0001193125-13-272832,,,2.29,2.26
ORCL,10-K (Annual report),2012-06-26,2012-05-31,https://www.sec.gov/Archives/edgar/data/1341439/000119312512284007/d369484d10k.htm,0001193125-12-284007,ORCL/0001193125-12-284007,,,1.99,1.96
CB,10-Q (Quarterly report),2024-10-30,2024-09-30,https://www.sec.gov/Archives/edgar/data/896159/000089615924000013/cb-20240930.htm,0000896159-24-000013,CB/0000896159-24-000013,5.75,5.7,,
CB,10-Q (Quarterly report),2024-07-26,2024-06-30,https://www.sec.gov/Archives/edgar/data/896159/000089615924000010/cb-20240630.htm,0000896159-24-000010,CB/0000896159-24-000010,5.51,5.46,,
CB,10-Q (Quarterly report),2024-04-26,2024-03-31,https://www.sec.gov/Archives/edgar/data/896159/000089615924000006/cb-20240331.htm,0000896159-24-000006,CB/0000896159-24-000006,5.28,5.23,,
CB,10-Q (Quarterly report),2023-11-01,2023-09-30,https://www.sec.gov/Archives/edgar/data/896159/000089615923000016/cb-20230930.htm,0000896159-23-000016,CB/0000896159-23-000016,4.99,4.95,,
CB,10-Q (Quarterly report),2023-07-28,2023-06-30,https://www.sec.gov/Archives/edgar/data/896159/000089615923000013/cb-20230630.htm,0000896159-23-000013,CB/0000896159-23-000013,4.35,4.32,,
CB,10-Q (Quarterly report),2023-05-02,2023-03-31,https://www.sec.gov/Archives/edgar/data/896159/000089615923000010/cb-20230331.htm,0000896159-23-000010,CB/0000896159-23-000010,4.57,4.53,,
CB,10-Q (Quarterly report),2022-10-28,2022-09-30,https://www.sec.gov/Archives/edgar/data/896159/000089615922000014/cb-20220930.htm,0000896159-22-000014,CB/0000896159-22-000014,1.95,1.94,,
CB,10-Q (Quarterly report),2022-07-29,2022-06-30,https://www.sec.gov/Archives/edgar/data/896159/000089615922000011/cb-20220630.htm,0000896159-22-000011,CB/0000896159-22-000011,2.88,2.86,,
CB,10-Q (Quarterly report),2022-04-29,2022-03-31,https://www.sec.gov/Archives/edgar/data/896159/000089615922000008/cb-20220331.htm,0000896159-22-000008,CB/0000896159-22-000008,4.64,4.59,,
CB,10-Q (Quarterly report),2021-10-28,2021-09-30,https://www.sec.gov/Archives/edgar/data/896159/000089615921000013/cb-20210930.htm,0000896159-21-000013,CB/0000896159-21-000013,4.21,4.18,,
CB,10-Q (Quarterly report),2021-07-29,2021-06-30,https://www.sec.gov/Archives/edgar/data/896159/000089615921000009/cb-20210630.htm,0000896159-21-000009,CB/0000896159-21-000009,5.09,5.06,,
CB,10-Q (Quarterly report),2021-04-30,2021-03-31,https://www.sec.gov/Archives/edgar/data/896159/000089615921000006/cb-20210331.htm,0000896159-21-000006,CB/0000896159-21-000006,5.1,5.07,,
CB,10-Q (Quarterly report),2020-10-30,2020-09-30,https://www.sec.gov/Archives/edgar/data/896159/000089615920000014/cb-20200930.htm,0000896159-20-000014,CB/0000896159-20-000014,2.64,2.63,,
CB,10-Q (Quarterly report),2020-07-31,2020-06-30,https://www.sec.gov/Archives/edgar/data/896159/000089615920000010/cb-20200630.htm,0000896159-20-000010,CB/0000896159-20-000010,-0.73,-0.73,,
CB,10-Q (Quarterly report),2020-04-29,2020-03-31,https://www.sec.gov/Archives/edgar/data/896159/000089615920000006/cb-3312020x10q.htm,0000896159-20-000006,CB/0000896159-20-000006,0.56,0.55,,
CB,10-Q (Quarterly report),2019-10-31,2019-09-30,https://www.sec.gov/Archives/edgar/data/896159/000089615919000016/cb-93019x10q.htm,0000896159-19-000016,CB/0000896159-19-000016,2.4,2.38,,
CB,10-Q (Quarterly report),2019-07-31,2019-06-30,https://www.sec.gov/Archives/edgar/data/896159/000089615919000013/cb-63019x10q.htm,0000896159-19-000013,CB/0000896159-19-000013,2.52,2.5,,
CB,10-Q (Quarterly report),2019-05-02,2019-03-31,https://www.sec.gov/Archives/edgar/data/896159/000089615919000009/cb-33119x10q.htm,0000896159-19-000009,CB/0000896159-19-000009,2.27,2.25,,
CB,10-Q (Quarterly report),2018-10-30,2018-09-30,https://www.sec.gov/Archives/edgar/data/896159/000089615918000019/cb-93018x10q.htm,0000896159-18-000019,CB/0000896159-18-000019,2.66,2.64,,
CB,10-Q (Quarterly report),2018-08-01,2018-06-30,https://www.sec.gov/Archives/edgar/data/896159/000089615918000013/cb-63018x10q.htm,0000896159-18-000013,CB/0000896159-18-000013,2.78,2.76,,
CB,10-Q (Quarterly report),2018-05-02,2018-03-31,https://www.sec.gov/Archives/edgar/data/896159/000089615918000006/cb-33118x10q.htm,0000896159-18-000006,CB/0000896159-18-000006,2.32,2.3,,
CB,10-Q (Quarterly report),2017-11-01,2017-09-30,https://www.sec.gov/Archives/edgar/data/896159/000089615917000020/cb-93017x10q.htm,0000896159-17-000020,CB/0000896159-17-000020,-0.15,-0.15,,
CB,10-Q (Quarterly report),2017-08-03,2017-06-30,https://www.sec.gov/Archives/edgar/data/896159/000089615917000015/cb-63017x10q.htm,0000896159-17-000015,CB/0000896159-17-000015,2.79,2.77,,
CB,10-Q (Quarterly report),2017-05-04,2017-03-31,https://www.sec.gov/Archives/edgar/data/896159/000089615917000010/cb-3311710xq.htm,0000896159-17-000010,CB/0000896159-17-000010,2.33,2.31,,
CB,10-Q (Quarterly report),2016-11-03,2016-09-30,https://www.sec.gov/Archives/edgar/data/896159/000089615916000038/cb-93016x10q.htm,0000896159-16-000038,CB/0000896159-16-000038,2.9,2.88,,
CB,10-Q (Quarterly report),2016-08-05,2016-06-30,https://www.sec.gov/Archives/edgar/data/896159/000089615916000036/cb-63016x10q.htm,0000896159-16-000036,CB/0000896159-16-000036,1.55,1.54,,
CB,10-Q (Quarterly report),2016-05-10,2016-03-31,https://www.sec.gov/Archives/edgar/data/896159/000089615916000030/cb-33116x10q.htm,0000896159-16-000030,CB/0000896159-16-000030,0.98,0.97,,
CB,10-Q (Quarterly report),2015-11-04,2015-09-30,https://www.sec.gov/Archives/edgar/data/896159/000089615915000021/ace-9302015x10q.htm,0000896159-15-000021,CB/0000896159-15-000021,1.63,1.62,,
CB,10-Q (Quarterly report),2015-08-04,2015-06-30,https://www.sec.gov/Archives/edgar/data/896159/000089615915000015/ace-6302015x10q.htm,0000896159-15-000015,CB/0000896159-15-000015,2.89,2.86,,
CB,10-Q (Quarterly report),2015-04-29,2015-03-31,https://www.sec.gov/Archives/edgar/data/896159/000089615915000011/ace-3312015x10q.htm,0000896159-15-000011,CB/0000896159-15-000011,2.08,2.05,,
CB,10-Q (Quarterly report),2014-10-29,2014-09-30,https://www.sec.gov/Archives/edgar/data/896159/000089615914000015/ace-9302014x10q.htm,0000896159-14-000015,CB/0000896159-14-000015,2.35,2.32,,
CB,10-Q (Quarterly report),2014-07-30,2014-06-30,https://www.sec.gov/Archives/edgar/data/896159/000089615914000010/ace-6302014x10q.htm,0000896159-14-000010,CB/0000896159-14-000010,2.3,2.28,,
CB,10-Q (Quarterly report),2014-05-02,2014-03-31,https://www.sec.gov/Archives/edgar/data/896159/000089615914000007/ace-3312014x10q.htm,0000896159-14-000007,CB/0000896159-14-000007,2.16,2.14,,
CB,10-Q (Quarterly report),2013-10-30,2013-09-30,https://www.sec.gov/Archives/edgar/data/896159/000089615913000016/ace-9302013x10q.htm,0000896159-13-000016,CB/0000896159-13-000016,2.68,2.66,,
CB,10-Q (Quarterly report),2013-07-31,2013-06-30,https://www.sec.gov/Archives/edgar/data/896159/000089615913000012/ace-6302013x10q.htm,0000896159-13-000012,CB/0000896159-13-000012,2.61,2.59,,
CB,10-Q (Quarterly report),2013-05-01,2013-03-31,https://www.sec.gov/Archives/edgar/data/896159/000089615913000007/ace-3312013x10q.htm,0000896159-13-000007,CB/0000896159-13-000007,2.8,2.77,,
CB,10-Q (Quarterly report),2012-10-31,2012-09-30,https://www.sec.gov/Archives/edgar/data/896159/000089615912000007/ace-9302012x10q.htm,0000896159-12-000007,CB/0000896159-12-000007,1.88,1.86,,
CB,10-Q (Quarterly report),2012-08-01,2012-06-30,https://www.sec.gov/Archives/edgar/data/896159/000119312512328826/d359498d10q.htm,0001193125-12-328826,CB/0001193125-12-328826,0.96,0.96,,
CB,10-Q (Quarterly report),2012-05-02,2012-03-31,https://www.sec.gov/Archives/edgar/data/896159/000119312512204875/d313747d10q.htm,0001193125-12-204875,CB/0001193125-12-204875,2.87,2.84,,
CB,10-K (Annual report),2024-02-23,2023-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615924000003/cb-20231231.htm,0000896159-24-000003,CB/0000896159-24-000003,,,,
CB,10-K (Annual report),2023-02-24,2022-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615923000007/cb-20221231.htm,0000896159-23-000007,CB/0000896159-23-000007,,,,
CB,10-K (Annual report),2022-02-24,2021-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615922000005/cb-20211231.htm,0000896159-22-000005,CB/0000896159-22-000005,,,,
CB,10-K (Annual report),2021-02-25,2020-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615921000003/cb-20201231.htm,0000896159-21-000003,CB/0000896159-21-000003,,,7.82,7.79
CB,10-K (Annual report),2020-02-27,2019-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615920000003/cb-12312019x10k.htm,0000896159-20-000003,CB/0000896159-20-000003,,,9.77,9.71
CB,10-K (Annual report),2019-02-28,2018-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615919000005/cb-12312018x10k.htm,0000896159-19-000005,CB/0000896159-19-000005,,,8.49,8.49
CB,10-K (Annual report),2018-02-23,2017-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615918000002/cb-12312017x10k.htm,0000896159-18-000002,CB/0000896159-18-000002,,,,
CB,10-K (Annual report),2017-02-28,2016-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615917000004/cb-12312016x10k.htm,0000896159-17-000004,CB/0000896159-17-000004,,,8.94,8.87
CB,10-K (Annual report),2016-02-26,2015-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615916000027/cb-1231201510k.htm,0000896159-16-000027,CB/0000896159-16-000027,,,2.1,2.08
CB,10-K (Annual report),2015-02-27,2014-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615915000006/ace-12312014x10k.htm,0000896159-15-000006,CB/0000896159-15-000006,,,8.5,8.42
CB,10-K (Annual report),2014-02-28,2013-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615914000003/ace-12312013x10k.htm,0000896159-14-000003,CB/0000896159-14-000003,,,2.93,2.9
CB,10-K (Annual report),2013-02-28,2012-12-31,https://www.sec.gov/Archives/edgar/data/896159/000089615913000003/ace-12312012x10k.htm,0000896159-13-000003,CB/0000896159-13-000003,,,2.24,2.22
CB,10-K (Annual report),2012-02-24,2011-12-31,https://www.sec.gov/Archives/edgar/data/896159/000119312512078111/d267038d10k.htm,0001193125-12-078111,CB/0001193125-12-078111,,,2.22,2.2
PHM,10-Q (Quarterly report),2024-10-22,2024-09-30,https://www.sec.gov/Archives/edgar/data/822416/000082241624000037/phm-20240930.htm,0000822416-24-000037,PHM/0000822416-24-000037,3.38,3.35,,
PHM,10-Q (Quarterly report),2024-07-23,2024-06-30,https://www.sec.gov/Archives/edgar/data/822416/000082241624000029/phm-20240630.htm,0000822416-24-000029,PHM/0000822416-24-000029,3.86,3.83,,
PHM,10-Q (Quarterly report),2024-04-23,2024-03-31,https://www.sec.gov/Archives/edgar/data/822416/000082241624000016/phm-20240331.htm,0000822416-24-000016,PHM/0000822416-24-000016,3.13,3.1,,
PHM,10-Q (Quarterly report),2023-10-24,2023-09-30,https://www.sec.gov/Archives/edgar/data/822416/000082241623000042/phm-20230930.htm,0000822416-23-000042,PHM/0000822416-23-000042,2.92,2.9,,
PHM,10-Q (Quarterly report),2023-07-25,2023-06-30,https://www.sec.gov/Archives/edgar/data/822416/000082241623000035/phm-20230630.htm,0000822416-23-000035,PHM/0000822416-23-000035,3.23,3.21,,
PHM,10-Q (Quarterly report),2023-04-25,2023-03-31,https://www.sec.gov/Archives/edgar/data/822416/000082241623000017/phm-20230331.htm,0000822416-23-000017,PHM/0000822416-23-000017,2.35,2.35,,
PHM,10-Q (Quarterly report),2022-10-25,2022-09-30,https://www.sec.gov/Archives/edgar/data/822416/000082241622000050/phm-20220930.htm,0000822416-22-000050,PHM/0000822416-22-000050,2.7,2.69,,
PHM,10-Q (Quarterly report),2022-07-26,2022-06-30,https://www.sec.gov/Archives/edgar/data/822416/000082241622000038/phm-20220630.htm,0000822416-22-000038,PHM/0000822416-22-000038,2.74,2.73,,
PHM,10-Q (Quarterly report),2022-04-28,2022-03-31,https://www.sec.gov/Archives/edgar/data/822416/000082241622000018/phm-20220331.htm,0000822416-22-000018,PHM/0000822416-22-000018,1.84,1.83,,
PHM,10-Q (Quarterly report),2021-10-26,2021-09-30,https://www.sec.gov/Archives/edgar/data/822416/000082241621000040/phm-20210930.htm,0000822416-21-000040,PHM/0000822416-21-000040,1.83,1.82,,
PHM,10-Q (Quarterly report),2021-07-27,2021-06-30,https://www.sec.gov/Archives/edgar/data/822416/000082241621000029/phm-20210630.htm,0000822416-21-000029,PHM/0000822416-21-000029,1.91,1.9,,
PHM,10-Q (Quarterly report),2021-04-27,2021-03-31,https://www.sec.gov/Archives/edgar/data/822416/000082241621000018/phm-20210331.htm,0000822416-21-000018,PHM/0000822416-21-000018,1.14,1.13,,
PHM,10-Q (Quarterly report),2020-10-22,2020-09-30,https://www.sec.gov/Archives/edgar/data/822416/000082241620000040/phm930202010-q.htm,0000822416-20-000040,PHM/0000822416-20-000040,1.54,1.54,,
PHM,10-Q (Quarterly report),2020-07-23,2020-06-30,https://www.sec.gov/Archives/edgar/data/822416/000082241620000033/phm630202010-q.htm,0000822416-20-000033,PHM/0000822416-20-000033,1.29,1.29,,
PHM,10-Q (Quarterly report),2020-04-23,2020-03-31,https://www.sec.gov/Archives/edgar/data/822416/000082241620000014/phm331202010-q.htm,0000822416-20-000014,PHM/0000822416-20-000014,0.75,0.74,,
PHM,10-Q (Quarterly report),2019-10-22,2019-09-30,https://www.sec.gov/Archives/edgar/data/822416/000082241619000048/phm930201910-q.htm,0000822416-19-000048,PHM/0000822416-19-000048,0.99,0.99,,
PHM,10-Q (Quarterly report),2019-07-23,2019-06-30,https://www.sec.gov/Archives/edgar/data/822416/000082241619000036/phm630201910-q.htm,0000822416-19-000036,PHM/0000822416-19-000036,0.86,0.86,,
PHM,10-Q (Quarterly report),2019-04-23,2019-03-31,https://www.sec.gov/Archives/edgar/data/822416/000082241619000018/phm331201910-q.htm,0000822416-19-000018,PHM/0000822416-19-000018,0.59,0.59,,
PHM,10-Q (Quarterly report),2018-10-23,2018-09-30,https://www.sec.gov/Archives/edgar/data/822416/000082241618000053/phm930201810-q.htm,0000822416-18-000053,PHM/0000822416-18-000053,1.01,1.01,,
PHM,10-Q (Quarterly report),2018-07-26,2018-06-30,https://www.sec.gov/Archives/edgar/data/822416/000082241618000037/phm630201810-q.htm,0000822416-18-000037,PHM/0000822416-18-000037,1.12,1.12,,
PHM,10-Q (Quarterly report),2018-04-24,2018-03-31,https://www.sec.gov/Archives/edgar/data/822416/000082241618000019/phm331201810-q.htm,0000822416-18-000019,PHM/0000822416-18-000019,0.59,0.59,,
PHM,10-Q (Quarterly report),2017-10-24,2017-09-30,https://www.sec.gov/Archives/edgar/data/822416/000082241617000049/phm930201710-q.htm,0000822416-17-000049,PHM/0000822416-17-000049,0.59,0.58,,
PHM,10-Q (Quarterly report),2017-07-25,2017-06-30,https://www.sec.gov/Archives/edgar/data/822416/000082241617000036/phm630201710-q.htm,0000822416-17-000036,PHM/0000822416-17-000036,0.32,0.32,,
PHM,10-Q (Quarterly report),2017-04-25,2017-03-31,https://www.sec.gov/Archives/edgar/data/822416/000082241617000021/phm331201710-q.htm,0000822416-17-000021,PHM/0000822416-17-000021,0.29,0.28,,
PHM,10-Q (Quarterly report),2016-10-20,2016-09-30,https://www.sec.gov/Archives/edgar/data/822416/000082241616000097/phm0930201610-q.htm,0000822416-16-000097,PHM/0000822416-16-000097,0.37,0.37,,
PHM,10-Q (Quarterly report),2016-07-21,2016-06-30,https://www.sec.gov/Archives/edgar/data/822416/000082241616000085/phm0630201610-q.htm,0000822416-16-000085,PHM/0000822416-16-000085,0.34,0.34,,
PHM,10-Q (Quarterly report),2016-04-21,2016-03-31,https://www.sec.gov/Archives/edgar/data/822416/000082241616000061/phm0331201610-q.htm,0000822416-16-000061,PHM/0000822416-16-000061,0.24,0.24,,
PHM,10-Q (Quarterly report),2015-10-22,2015-09-30,https://www.sec.gov/Archives/edgar/data/822416/000082241615000033/phm0930201510-q.htm,0000822416-15-000033,PHM/0000822416-15-000033,0.31,0.3,,
PHM,10-Q (Quarterly report),2015-07-23,2015-06-30,https://www.sec.gov/Archives/edgar/data/822416/000082241615000024/phm0630201510-q.htm,0000822416-15-000024,PHM/0000822416-15-000024,0.28,0.28,,
PHM,10-Q (Quarterly report),2015-04-23,2015-03-31,https://www.sec.gov/Archives/edgar/data/822416/000082241615000013/phm0331201510-q.htm,0000822416-15-000013,PHM/0000822416-15-000013,0.15,0.15,,
PHM,10-Q (Quarterly report),2014-10-23,2014-09-30,https://www.sec.gov/Archives/edgar/data/822416/000082241614000041/phm0930201410-q.htm,0000822416-14-000041,PHM/0000822416-14-000041,0.37,0.37,,
PHM,10-Q (Quarterly report),2014-07-24,2014-06-30,https://www.sec.gov/Archives/edgar/data/822416/000082241614000033/phm0630201410-q.htm,0000822416-14-000033,PHM/0000822416-14-000033,0.11,0.11,,
PHM,10-Q (Quarterly report),2014-04-24,2014-03-31,https://www.sec.gov/Archives/edgar/data/822416/000082241614000016/phm0331201410-q.htm,0000822416-14-000016,PHM/0000822416-14-000016,0.19,0.19,,
PHM,10-Q (Quarterly report),2013-10-24,2013-09-30,https://www.sec.gov/Archives/edgar/data/822416/000082241613000046/phm0930201310-q.htm,0000822416-13-000046,PHM/0000822416-13-000046,5.92,5.87,,
PHM,10-Q (Quarterly report),2013-07-25,2013-06-30,https://www.sec.gov/Archives/edgar/data/822416/000082241613000037/phm0630201310-q.htm,0000822416-13-000037,PHM/0000822416-13-000037,0.09,0.09,,
PHM,10-Q (Quarterly report),2013-04-25,2013-03-31,https://www.sec.gov/Archives/edgar/data/822416/000082241613000018/phm0331201310-q.htm,0000822416-13-000018,PHM/0000822416-13-000018,0.21,0.21,,
PHM,10-Q (Quarterly report),2012-10-25,2012-09-30,https://www.sec.gov/Archives/edgar/data/822416/000082241612000048/phm0930201210-q.htm,0000822416-12-000048,PHM/0000822416-12-000048,0.31,0.3,,
PHM,10-Q (Quarterly report),2012-07-26,2012-06-30,https://www.sec.gov/Archives/edgar/data/822416/000082241612000034/phm0630201210-q.htm,0000822416-12-000034,PHM/0000822416-12-000034,0.11,0.11,,
PHM,10-Q (Quarterly report),2012-04-26,2012-03-31,https://www.sec.gov/Archives/edgar/data/822416/000082241612000020/phm0331201210-q.htm,0000822416-12-000020,PHM/0000822416-12-000020,-0.03,-0.03,,
PHM,10-K (Annual report),2024-02-05,2023-12-31,https://www.sec.gov/Archives/edgar/data/822416/000082241624000010/phm-20231231.htm,0000822416-24-000010,PHM/0000822416-24-000010,,,,
PHM,10-K (Annual report),2023-02-06,2022-12-31,https://www.sec.gov/Archives/edgar/data/822416/000082241623000007/phm-20221231.htm,0000822416-23-000007,PHM/0000822416-23-000007,,,,
