ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
WDC,11,0.510492,0.191943,0.145455,0.336732,5.615409,0.509109
TYL,6,0.508933,0.265671,0.600000,0.223607,3.053601,0.508182
FICO,3,0.501235,0.026638,0.633333,0.094281,1.503704,0.500865
FFIV,16,0.497879,0.293677,0.425000,0.408503,7.966068,0.495918
MPWR,9,0.487397,0.283182,0.311111,0.331476,4.386576,0.486317
RJF,7,0.481792,0.076578,0.671429,0.218529,3.372541,0.480961
TER,5,0.480726,0.280835,0.580000,0.097980,2.403629,0.480134
AJG,10,0.469098,0.358620,0.520000,0.354401,4.690980,0.467943
EG,2,0.457013,0.000339,0.500000,0.000000,0.914025,0.456788
STT,19,0.446105,0.228779,0.410526,0.451774,8.475989,0.444018
TRV,23,0.442901,0.315686,0.139130,0.514772,10.186731,0.440393
ERIE,5,0.442705,0.279947,0.740000,0.120000,2.213525,0.442160
RF,8,0.430656,0.273097,-0.237500,0.705226,3.445250,0.429808
MTB,25,0.429542,0.231992,-0.092000,0.639950,10.738555,0.426898
HD,35,0.426649,0.248865,0.542857,0.269694,14.932714,0.422972
COF,46,0.424660,0.271411,0.180435,0.463737,19.534344,0.419849
MMC,20,0.422228,0.232540,0.520000,0.224944,8.444550,0.420148
NTRS,13,0.420979,0.332852,0.138462,0.587745,5.472728,0.419631
HBAN,22,0.419117,0.330818,0.050000,0.558203,9.220576,0.416847
HIG,11,0.416210,0.117832,0.627273,0.200413,4.578306,0.415082
IVZ,8,0.408125,0.264418,0.450000,0.234521,3.264998,0.407321
L,2,0.384336,0.085259,0.350000,0.150000,0.768671,0.384146
SWKS,22,0.380976,0.331148,0.018182,0.520172,8.381470,0.378912
JNPR,16,0.372381,0.291401,0.262500,0.404467,5.958101,0.370914
ON,41,0.355752,0.250645,0.270732,0.516670,14.585831,0.352160
PFG,15,0.349554,0.372074,-0.053333,0.230555,5.243306,0.348263
AXP,92,0.344309,0.310542,0.193478,0.507724,31.676455,0.336509
AIZ,17,0.334715,0.212699,0.594118,0.215490,5.690161,0.333314
CB,49,0.279092,0.295857,0.259184,0.350462,13.675486,0.275724
FDS,11,0.272727,0.037496,0.236364,0.290056,3.000000,0.271989
JBL,15,0.265436,0.367296,0.566667,0.257337,3.981539,0.264455
WRB,9,0.260024,0.082301,0.744444,0.068493,2.340214,0.259447
MCHP,30,0.257955,0.272391,0.283333,0.481721,7.738646,0.256049
LULU,60,0.251667,0.337417,0.649167,0.340281,15.100028,0.247949
SCHW,84,0.249589,0.299002,0.340476,0.412056,20.965483,0.244426
PNC,85,0.245894,0.270484,0.276471,0.502616,20.900972,0.240747
YUM,47,0.242463,0.167859,0.217021,0.411184,11.395766,0.239657
BK,128,0.234338,0.278015,-0.063281,0.605814,29.995215,0.226951
TFC,25,0.233167,0.147883,-0.020000,0.573411,5.829164,0.231731
TXN,89,0.228966,0.228395,0.524719,0.373950,20.378006,0.223948
CTSH,117,0.218166,0.283410,0.248120,0.433688,25.525456,0.211881
KLAC,52,0.215158,0.244133,0.380769,0.525517,11.188210,0.212403
EXPE,67,0.212812,0.330295,0.481343,0.477856,14.258393,0.209301
ALL,107,0.210334,0.325334,0.365421,0.386961,22.505758,0.204792
SBUX,197,0.210271,0.257420,0.302284,0.444318,41.423377,0.200071
V,382,0.209226,0.274787,0.422513,0.430105,79.924485,0.189545
CINF,43,0.207500,0.321691,0.118605,0.593866,8.922509,0.205303
SNPS,105,0.205897,0.271037,0.613333,0.250358,21.619141,0.200573
MA,238,0.204628,0.246252,0.450000,0.388571,48.701506,0.192636
MSCI,157,0.199234,0.330335,0.238854,0.444736,31.279662,0.191531
NKE,160,0.185268,0.295551,0.421250,0.497165,29.642823,0.177968
FITB,142,0.180786,0.284468,0.384859,0.439029,25.671673,0.174465
AIG,241,0.175080,0.284797,0.343983,0.412028,42.194399,0.164690
MAR,50,0.174628,0.290478,0.540000,0.402989,8.731400,0.172478
LRCX,126,0.173567,0.224253,0.417063,0.538780,21.869393,0.168181
PHM,21,0.172995,0.263197,0.057143,0.636637,3.632887,0.172100
ADI,172,0.172746,0.250428,0.402907,0.418389,29.712373,0.165430
AON,91,0.172451,0.285937,0.295604,0.429646,15.693059,0.168587
GRMN,64,0.171230,0.238522,0.503906,0.459475,10.958693,0.168531
CDNS,122,0.167842,0.244230,0.640164,0.255965,20.476666,0.162799
AMP,17,0.166806,0.149287,0.264706,0.237490,2.835708,0.166108
MU,127,0.165437,0.193976,0.169685,0.567810,21.010527,0.160263
MET,218,0.157111,0.258991,0.304128,0.501494,34.250185,0.148677
FTNT,82,0.150704,0.244186,0.521951,0.350618,12.357742,0.147661
ORCL,439,0.149561,0.218639,0.313098,0.439966,65.657072,0.133393
CSCO,438,0.148936,0.226904,0.230799,0.419863,65.233855,0.132872
WYNN,37,0.148491,0.188241,0.297297,0.617531,5.494159,0.147138
CBOE,107,0.143241,0.277067,0.122430,0.533251,15.326747,0.139466
LVS,21,0.141460,0.111450,0.430952,0.596114,2.970666,0.140729
KEY,215,0.139698,0.264253,-0.032093,0.589791,30.034967,0.132302
IBM,658,0.138640,0.193562,0.173009,0.469716,91.225420,0.116177
ACN,624,0.132751,0.253788,0.401042,0.437837,82.836557,0.112353
CME,164,0.131546,0.255612,0.364634,0.361525,21.573503,0.126233
FIS,67,0.126248,0.231022,0.086567,0.551496,8.458627,0.124165
HPQ,528,0.123439,0.234336,0.253409,0.520442,65.175733,0.107390
DPZ,362,0.120946,0.239668,0.418508,0.410400,43.782397,0.110165
CRM,526,0.119719,0.177745,0.313593,0.460751,62.971961,0.104212
GLW,116,0.119081,0.249637,0.491379,0.407752,13.813418,0.115680
AFL,117,0.117915,0.237471,0.359402,0.396455,13.796093,0.114518
QCOM,451,0.117358,0.156949,0.243459,0.511483,52.928316,0.104324
AMAT,414,0.116148,0.225585,0.509058,0.425369,48.085072,0.104307
MS,651,0.113689,0.210104,0.213978,0.472074,74.011546,0.095464
BX,310,0.113375,0.222026,0.372258,0.407911,35.146387,0.104721
CCL,111,0.111821,0.232476,0.296396,0.641216,12.412116,0.108764
GS,1136,0.108265,0.197459,0.277685,0.476463,122.988491,0.077979
PGR,64,0.106416,0.152338,-0.062500,0.580275,6.810656,0.104739
DHI,104,0.105569,0.231433,0.449038,0.480984,10.979182,0.102865
MCD,378,0.105198,0.164218,0.251058,0.431806,39.764754,0.095406
CMG,456,0.104941,0.214797,0.261491,0.518852,47.853265,0.093158
BRO,129,0.099010,0.207641,0.664729,0.231393,12.772285,0.095865
ADBE,1067,0.096643,0.202776,0.482259,0.418943,103.118065,0.071251
WFC,1217,0.096588,0.217555,0.143632,0.492034,117.547143,0.067642
FSLR,209,0.093902,0.225564,0.509091,0.430604,19.625549,0.089069
ACGL,264,0.093866,0.231994,0.667992,0.248572,24.780679,0.087764
F,406,0.093272,0.207922,-0.034483,0.512629,37.868457,0.083947
DRI,172,0.089565,0.195522,0.400581,0.442837,15.405194,0.085772
BEN,88,0.089504,0.210121,0.211364,0.420884,7.876364,0.087565
NVR,36,0.087774,0.223720,0.536111,0.354458,3.159848,0.086995
APTV,113,0.086711,0.200455,0.565487,0.344558,9.798297,0.084298
JPM,1830,0.083148,0.183330,0.210137,0.493280,152.160394,0.045679
TSLA,1022,0.082577,0.173200,0.176370,0.541386,84.393307,0.061795
BAC,1490,0.081828,0.179307,0.223087,0.476055,121.924024,0.051805
MGM,217,0.081058,0.193424,0.338018,0.525299,17.589589,0.076727
LEN,128,0.078814,0.209982,0.416406,0.487464,10.088241,0.076330
HAS,242,0.078764,0.209464,0.021074,0.576117,19.060948,0.074071
KKR,290,0.078058,0.194136,0.335172,0.417304,22.636712,0.072483
EBAY,628,0.074461,0.176635,0.211290,0.471169,46.761587,0.062946
GM,596,0.070961,0.167620,0.036661,0.549522,42.292960,0.060547
RCL,46,0.069548,0.111482,0.397826,0.585509,3.199229,0.068761
C,1560,0.068478,0.169253,0.179936,0.476272,106.826254,0.042173
MSFT,3688,0.065573,0.153047,0.399902,0.415837,241.832793,0.006023
INTC,2035,0.063031,0.157398,0.143317,0.521020,128.268145,0.031446
AAPL,4061,0.060908,0.151707,0.372051,0.450511,247.346596,0.000000
AMZN,3242,0.055974,0.143931,0.380783,0.436098,181.466439,0.011288
NVDA,3130,0.050814,0.133134,0.420990,0.452939,159.047449,0.011649
AMD,3202,0.043013,0.127644,0.331621,0.478792,137.726544,0.009098
