ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.509485,0.265140,0.600000,0.223607,3.056907,0.508732
WDC,11,0.508031,0.194069,0.145455,0.336732,5.588341,0.506655
FFIV,16,0.501111,0.293512,0.425000,0.408503,8.017783,0.499137
MPWR,9,0.486935,0.283931,0.311111,0.331476,4.382413,0.485856
RJF,7,0.486434,0.077511,0.671429,0.218529,3.405038,0.485596
TER,5,0.482570,0.280751,0.580000,0.097980,2.412852,0.481976
FICO,3,0.477900,0.039313,0.633333,0.094281,1.433699,0.477547
AJG,10,0.471898,0.356947,0.520000,0.354401,4.718983,0.470736
EG,2,0.461469,0.000181,0.500000,0.000000,0.922939,0.461242
STT,19,0.452635,0.230425,0.410526,0.451774,8.600069,0.450517
ERIE,5,0.447573,0.277539,0.740000,0.120000,2.237863,0.447021
TRV,23,0.440692,0.318527,0.139130,0.514772,10.135921,0.438196
MTB,25,0.431969,0.229827,-0.092000,0.639950,10.799227,0.429310
HD,35,0.431542,0.249482,0.542857,0.269694,15.103968,0.427823
RF,8,0.431002,0.267906,-0.237500,0.705226,3.448017,0.430153
COF,46,0.423902,0.273312,0.180435,0.463737,19.499478,0.419100
NTRS,13,0.423748,0.331063,0.138462,0.587745,5.508719,0.422391
MMC,20,0.420112,0.229946,0.520000,0.224944,8.402233,0.418043
HIG,11,0.418680,0.122102,0.627273,0.200413,4.605476,0.417546
HBAN,22,0.417695,0.328355,0.050000,0.558203,9.189289,0.415432
IVZ,8,0.408350,0.263506,0.450000,0.234521,3.266796,0.407545
L,2,0.385711,0.088119,0.350000,0.150000,0.771423,0.385521
SWKS,22,0.381112,0.331515,0.018182,0.520172,8.384458,0.379047
JNPR,16,0.373294,0.294469,0.262500,0.404467,5.972702,0.371823
ON,41,0.353571,0.252036,0.270732,0.516670,14.496408,0.350001
PFG,15,0.350223,0.371878,-0.053333,0.230555,5.253348,0.348930
AXP,92,0.342364,0.311212,0.193478,0.507724,31.497449,0.334607
AIZ,17,0.331534,0.209180,0.594118,0.215490,5.636084,0.330146
CB,49,0.275667,0.294411,0.259184,0.350462,13.507695,0.272341
FDS,11,0.272727,0.039011,0.236364,0.290056,3.000000,0.271989
JBL,15,0.266493,0.366755,0.566667,0.257337,3.997390,0.265508
MCHP,30,0.258734,0.269472,0.283333,0.481721,7.762031,0.256823
WRB,9,0.256446,0.091978,0.744444,0.068493,2.308016,0.255878
LULU,60,0.250387,0.338107,0.649167,0.340281,15.023233,0.246688
SCHW,84,0.249595,0.298636,0.340476,0.412056,20.965997,0.244432
PNC,85,0.247683,0.270948,0.276471,0.502616,21.053030,0.242499
YUM,47,0.242764,0.170305,0.217021,0.411184,11.409922,0.239955
BK,128,0.234634,0.278055,-0.063281,0.605814,30.033104,0.227238
TFC,25,0.234263,0.146297,-0.020000,0.573411,5.856586,0.232821
TXN,89,0.228720,0.228351,0.524719,0.373950,20.356081,0.223707
CTSH,117,0.217299,0.284015,0.248120,0.433688,25.424012,0.211039
KLAC,52,0.215402,0.245025,0.380769,0.525517,11.200905,0.212644
EXPE,67,0.213342,0.330066,0.481343,0.477856,14.293933,0.209822
SBUX,197,0.211642,0.259392,0.302284,0.444318,41.693473,0.201375
ALL,107,0.209308,0.326168,0.365421,0.386961,22.395941,0.203793
V,382,0.209099,0.274691,0.422513,0.430105,79.875993,0.189430
CINF,43,0.206994,0.322204,0.118605,0.593866,8.900739,0.204802
SNPS,105,0.204800,0.270923,0.613333,0.250358,21.503971,0.199504
MA,238,0.203282,0.245983,0.450000,0.388571,48.381215,0.191369
MSCI,157,0.199262,0.330567,0.238854,0.444736,31.284089,0.191558
NKE,160,0.186177,0.296024,0.421250,0.497165,29.788326,0.178842
FITB,142,0.181247,0.284626,0.384859,0.439029,25.737102,0.174910
MAR,50,0.174516,0.290173,0.540000,0.402989,8.725782,0.172367
AIG,241,0.174451,0.285104,0.343983,0.412028,42.042663,0.164098
PHM,21,0.173238,0.263988,0.057143,0.636637,3.638005,0.172342
ADI,172,0.172493,0.250934,0.402907,0.418389,29.668832,0.165187
GRMN,64,0.172288,0.238862,0.503906,0.459475,11.026403,0.169572
AON,91,0.172262,0.285861,0.295604,0.429646,15.675868,0.168402
LRCX,126,0.171915,0.225292,0.417063,0.538780,21.661247,0.166581
CDNS,122,0.167063,0.244246,0.640164,0.255965,20.381668,0.162044
AMP,17,0.166567,0.149281,0.264706,0.237490,2.831645,0.165870
MU,127,0.164356,0.193608,0.169685,0.567810,20.873178,0.159216
MET,218,0.156737,0.259913,0.304128,0.501494,34.168673,0.148323
FTNT,82,0.151176,0.244611,0.521951,0.350618,12.396426,0.148123
ORCL,439,0.149993,0.219355,0.313098,0.439966,65.846767,0.133778
WYNN,37,0.148400,0.188043,0.297297,0.617531,5.490789,0.147048
CSCO,438,0.147734,0.227407,0.230799,0.419863,64.707664,0.131800
CBOE,107,0.143370,0.276893,0.122430,0.533251,15.340636,0.139593
LVS,21,0.140093,0.110376,0.430952,0.596114,2.941949,0.139368
KEY,215,0.139081,0.264116,-0.032093,0.589791,29.902392,0.131718
IBM,658,0.136895,0.194088,0.173009,0.469716,90.076583,0.114714
ACN,624,0.132350,0.253732,0.401042,0.437837,82.586368,0.112013
CME,164,0.131184,0.255372,0.364634,0.361525,21.514099,0.125886
FIS,67,0.125595,0.230026,0.086567,0.551496,8.414847,0.123523
HPQ,528,0.123325,0.234539,0.253409,0.520442,65.115355,0.107290
DPZ,362,0.121080,0.239817,0.418508,0.410400,43.830980,0.110287
CRM,526,0.118292,0.177965,0.313593,0.460751,62.221439,0.102970
GLW,116,0.118252,0.249960,0.491379,0.407752,13.717213,0.114874
AFL,117,0.118045,0.237626,0.359402,0.396455,13.811216,0.114644
QCOM,451,0.117317,0.157502,0.243459,0.511483,52.909780,0.104288
AMAT,414,0.116354,0.226256,0.509058,0.425369,48.170403,0.104492
MS,651,0.113779,0.210425,0.213978,0.472074,74.070407,0.095540
BX,310,0.113402,0.222410,0.372258,0.407911,35.154502,0.104745
CCL,111,0.111453,0.232752,0.296396,0.641216,12.371326,0.108407
GS,1136,0.108383,0.197803,0.277685,0.476463,123.123462,0.078065
PGR,64,0.105888,0.151633,-0.062500,0.580275,6.776816,0.104219
DHI,104,0.105456,0.231924,0.449038,0.480984,10.967400,0.102755
CMG,456,0.104773,0.215131,0.261491,0.518852,47.776491,0.093008
MCD,378,0.104138,0.164701,0.251058,0.431806,39.364243,0.094445
BRO,129,0.098661,0.207167,0.664729,0.231393,12.727226,0.095527
ADBE,1067,0.096978,0.202952,0.482259,0.418943,103.475198,0.071497
WFC,1217,0.096667,0.218224,0.143632,0.492034,117.643898,0.067698
FSLR,209,0.094210,0.226105,0.509091,0.430604,19.689804,0.089361
ACGL,264,0.093911,0.232608,0.667992,0.248572,24.792494,0.087806
F,406,0.092055,0.207691,-0.034483,0.512629,37.374500,0.082852
BEN,88,0.089589,0.210668,0.211364,0.420884,7.883861,0.087648
DRI,172,0.089221,0.195209,0.400581,0.442837,15.346063,0.085442
NVR,36,0.088557,0.223660,0.536111,0.354458,3.188052,0.087772
APTV,113,0.086607,0.200587,0.565487,0.344558,9.786586,0.084197
TSLA,1022,0.083295,0.173964,0.176370,0.541386,85.127988,0.062333
JPM,1830,0.082627,0.183299,0.210137,0.493280,151.207285,0.045393
BAC,1490,0.081670,0.179505,0.223087,0.476055,121.688942,0.051705
MGM,217,0.081235,0.193562,0.338018,0.525299,17.628018,0.076894
LEN,128,0.078423,0.209825,0.416406,0.487464,10.038096,0.075951
HAS,242,0.078304,0.209489,0.021074,0.576117,18.949557,0.073638
KKR,290,0.078127,0.194162,0.335172,0.417304,22.656728,0.072548
EBAY,628,0.074278,0.176322,0.211290,0.471169,46.646696,0.062792
GM,596,0.070808,0.168849,0.036661,0.549522,42.201377,0.060416
RCL,46,0.069315,0.112778,0.397826,0.585509,3.188513,0.068530
C,1560,0.068202,0.169400,0.179936,0.476272,106.395772,0.042003
MSFT,3688,0.065553,0.153371,0.399902,0.415837,241.761252,0.006021
INTC,2035,0.063835,0.158263,0.143317,0.521020,129.904997,0.031847
AAPL,4061,0.060744,0.151722,0.372051,0.450511,246.683058,0.000000
AMZN,3242,0.055738,0.143763,0.380783,0.436098,180.701994,0.011241
NVDA,3130,0.051232,0.133794,0.420990,0.452939,160.355391,0.011745
AMD,3202,0.043242,0.127895,0.331621,0.478792,138.459375,0.009147
