ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.510582,0.263295,0.600000,0.223607,3.063489,0.509827
WDC,11,0.503304,0.191114,0.145455,0.336732,5.536344,0.501941
FFIV,16,0.495647,0.296405,0.425000,0.408503,7.930352,0.493694
MPWR,9,0.485262,0.284754,0.311111,0.331476,4.367357,0.484186
TER,5,0.481587,0.282211,0.580000,0.097980,2.407933,0.480994
RJF,7,0.480032,0.071979,0.671429,0.218529,3.360222,0.479204
FICO,3,0.479547,0.043662,0.633333,0.094281,1.438640,0.479193
AJG,10,0.472115,0.355268,0.520000,0.354401,4.721145,0.470952
STT,19,0.448473,0.229401,0.410526,0.451774,8.520995,0.446375
ERIE,5,0.446313,0.277356,0.740000,0.120000,2.231563,0.445763
TRV,23,0.441831,0.317008,0.139130,0.514772,10.162118,0.439329
EG,2,0.439437,0.000218,0.500000,0.000000,0.878874,0.439220
RF,8,0.430432,0.267147,-0.237500,0.705226,3.443454,0.429584
HD,35,0.429691,0.249731,0.542857,0.269694,15.039200,0.425988
MTB,25,0.428267,0.225229,-0.092000,0.639950,10.706679,0.425631
COF,46,0.423884,0.271650,0.180435,0.463737,19.498665,0.419083
MMC,20,0.422121,0.232144,0.520000,0.224944,8.442416,0.420042
HBAN,22,0.419529,0.326277,0.050000,0.558203,9.229634,0.417256
NTRS,13,0.418634,0.333144,0.138462,0.587745,5.442241,0.417294
HIG,11,0.412684,0.125320,0.627273,0.200413,4.539524,0.411566
IVZ,8,0.410369,0.265119,0.450000,0.234521,3.282949,0.409560
L,2,0.393868,0.110649,0.350000,0.150000,0.787735,0.393674
SWKS,22,0.381582,0.331540,0.018182,0.520172,8.394803,0.379515
JNPR,16,0.369357,0.294456,0.262500,0.404467,5.909706,0.367901
PFG,15,0.350979,0.371783,-0.053333,0.230555,5.264686,0.349683
ON,41,0.350076,0.250781,0.270732,0.516670,14.353117,0.346542
AXP,92,0.344918,0.310194,0.193478,0.507724,31.732499,0.337105
AIZ,17,0.327581,0.207221,0.594118,0.215490,5.568882,0.326210
CB,49,0.275282,0.294931,0.259184,0.350462,13.488827,0.271961
FDS,11,0.272727,0.038220,0.236364,0.290056,3.000000,0.271989
JBL,15,0.265829,0.367090,0.566667,0.257337,3.987438,0.264847
WRB,9,0.259136,0.085818,0.744444,0.068493,2.332226,0.258562
MCHP,30,0.258736,0.268881,0.283333,0.481721,7.762077,0.256825
LULU,60,0.249540,0.338840,0.649167,0.340281,14.972375,0.245853
SCHW,84,0.249226,0.298595,0.340476,0.412056,20.935025,0.244071
PNC,85,0.246819,0.270043,0.276471,0.502616,20.979596,0.241653
YUM,47,0.240780,0.169063,0.217021,0.411184,11.316656,0.237993
TFC,25,0.237444,0.144629,-0.020000,0.573411,5.936090,0.235982
BK,128,0.233431,0.277290,-0.063281,0.605814,29.879163,0.226073
TXN,89,0.232903,0.229172,0.524719,0.373950,20.728344,0.227798
CTSH,117,0.217652,0.283786,0.248120,0.433688,25.465273,0.211381
KLAC,52,0.216722,0.244818,0.380769,0.525517,11.269554,0.213947
EXPE,67,0.212078,0.330097,0.481343,0.477856,14.209234,0.208579
SBUX,197,0.211502,0.257407,0.302284,0.444318,41.665986,0.201242
ALL,107,0.210574,0.325789,0.365421,0.386961,22.531406,0.205026
V,382,0.208863,0.275006,0.422513,0.430105,79.785693,0.189216
CINF,43,0.206794,0.323102,0.118605,0.593866,8.892139,0.204604
SNPS,105,0.203995,0.271609,0.613333,0.250358,21.419447,0.198720
MA,238,0.203103,0.245937,0.450000,0.388571,48.338628,0.191200
MSCI,157,0.199306,0.330836,0.238854,0.444736,31.291103,0.191601
NKE,160,0.186032,0.295857,0.421250,0.497165,29.765183,0.178703
FITB,142,0.181768,0.284959,0.384859,0.439029,25.811093,0.175412
MAR,50,0.174934,0.289517,0.540000,0.402989,8.746678,0.172780
AIG,241,0.174506,0.285256,0.343983,0.412028,42.056010,0.164150
PHM,21,0.173366,0.265513,0.057143,0.636637,3.640680,0.172469
ADI,172,0.172931,0.249799,0.402907,0.418389,29.744068,0.165606
AON,91,0.172796,0.285532,0.295604,0.429646,15.724431,0.168924
LRCX,126,0.172669,0.224433,0.417063,0.538780,21.756287,0.167312
GRMN,64,0.170777,0.238028,0.503906,0.459475,10.929755,0.168086
AMP,17,0.166411,0.151258,0.264706,0.237490,2.828990,0.165715
CDNS,122,0.166003,0.243157,0.640164,0.255965,20.252367,0.161016
MU,127,0.162870,0.192858,0.169685,0.567810,20.684472,0.157776
MET,218,0.156479,0.259515,0.304128,0.501494,34.112435,0.148079
FTNT,82,0.150254,0.242704,0.521951,0.350618,12.320840,0.147220
CSCO,438,0.148610,0.227009,0.230799,0.419863,65.090982,0.132581
WYNN,37,0.148542,0.186572,0.297297,0.617531,5.496053,0.147189
ORCL,439,0.148355,0.217695,0.313098,0.439966,65.127926,0.132318
CBOE,107,0.142915,0.277049,0.122430,0.533251,15.291860,0.139149
LVS,21,0.141340,0.109381,0.430952,0.596114,2.968148,0.140610
KEY,215,0.139877,0.263918,-0.032093,0.589791,30.073470,0.132471
IBM,658,0.137173,0.192986,0.173009,0.469716,90.260113,0.114947
ACN,624,0.132898,0.253638,0.401042,0.437837,82.928298,0.112477
CME,164,0.130447,0.255477,0.364634,0.361525,21.393248,0.125179
FIS,67,0.126487,0.231917,0.086567,0.551496,8.474662,0.124401
HPQ,528,0.123224,0.234267,0.253409,0.520442,65.062133,0.107203
DPZ,362,0.120367,0.239605,0.418508,0.410400,43.572834,0.109637
CRM,526,0.119661,0.177663,0.313593,0.460751,62.941506,0.104162
GLW,116,0.119234,0.250107,0.491379,0.407752,13.831199,0.115829
AFL,117,0.118539,0.237965,0.359402,0.396455,13.869029,0.115124
AMAT,414,0.117225,0.225995,0.509058,0.425369,48.531337,0.105275
QCOM,451,0.116988,0.157289,0.243459,0.511483,52.761431,0.103995
MS,651,0.113751,0.209947,0.213978,0.472074,74.052007,0.095516
BX,310,0.113488,0.222092,0.372258,0.407911,35.181324,0.104825
CCL,111,0.111498,0.232270,0.296396,0.641216,12.376332,0.108451
GS,1136,0.108421,0.197590,0.277685,0.476463,123.166363,0.078092
PGR,64,0.106895,0.155522,-0.062500,0.580275,6.841251,0.105210
MCD,378,0.105752,0.164276,0.251058,0.431806,39.974279,0.095909
DHI,104,0.105229,0.232358,0.449038,0.480984,10.943790,0.102534
CMG,456,0.104799,0.215370,0.261491,0.518852,47.788403,0.093031
BRO,129,0.098752,0.207775,0.664729,0.231393,12.739046,0.095615
ADBE,1067,0.096971,0.202903,0.482259,0.418943,103.468544,0.071493
WFC,1217,0.096445,0.217602,0.143632,0.492034,117.373468,0.067542
FSLR,209,0.093954,0.225379,0.509091,0.430604,19.636440,0.089119
ACGL,264,0.093704,0.231382,0.667992,0.248572,24.737957,0.087613
F,406,0.092359,0.206838,-0.034483,0.512629,37.497787,0.083125
BEN,88,0.089595,0.210075,0.211364,0.420884,7.884345,0.087653
DRI,172,0.088715,0.194522,0.400581,0.442837,15.258959,0.084957
NVR,36,0.087384,0.223755,0.536111,0.354458,3.145837,0.086610
APTV,113,0.086654,0.200433,0.565487,0.344558,9.791859,0.084242
JPM,1830,0.082786,0.183199,0.210137,0.493280,151.499185,0.045481
TSLA,1022,0.081894,0.172722,0.176370,0.541386,83.695632,0.061284
BAC,1490,0.081655,0.179065,0.223087,0.476055,121.666064,0.051695
MGM,217,0.081284,0.193272,0.338018,0.525299,17.638626,0.076941
LEN,128,0.078634,0.209310,0.416406,0.487464,10.065157,0.076156
HAS,242,0.078308,0.209191,0.021074,0.576117,18.950618,0.073642
KKR,290,0.078186,0.194102,0.335172,0.417304,22.674068,0.072603
EBAY,628,0.074486,0.176958,0.211290,0.471169,46.777000,0.062967
GM,596,0.071459,0.168115,0.036661,0.549522,42.589711,0.060972
RCL,46,0.069746,0.111317,0.397826,0.585509,3.208300,0.068956
C,1560,0.068900,0.169445,0.179936,0.476272,107.484587,0.042433
MSFT,3688,0.065946,0.153450,0.399902,0.415837,243.210520,0.006057
INTC,2035,0.063149,0.157591,0.143317,0.521020,128.508451,0.031505
AAPL,4061,0.061426,0.152117,0.372051,0.450511,249.451627,0.000000
AMZN,3242,0.055853,0.143372,0.380783,0.436098,181.076278,0.011264
NVDA,3130,0.051642,0.134266,0.420990,0.452939,161.638850,0.011839
AMD,3202,0.042790,0.127133,0.331621,0.478792,137.012926,0.009051
