ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.510689,0.264100,0.600000,0.223607,3.064136,0.509935
WDC,11,0.504581,0.191386,0.145455,0.336732,5.550391,0.503214
FFIV,16,0.496798,0.294775,0.425000,0.408503,7.948760,0.494840
MPWR,9,0.483783,0.282955,0.311111,0.331476,4.354051,0.482711
FICO,3,0.483547,0.044603,0.633333,0.094281,1.450640,0.483190
TER,5,0.480230,0.281008,0.580000,0.097980,2.401150,0.479639
RJF,7,0.478496,0.071820,0.671429,0.218529,3.349472,0.477671
AJG,10,0.467316,0.361000,0.520000,0.354401,4.673165,0.466166
ERIE,5,0.455373,0.273123,0.740000,0.120000,2.276865,0.454812
EG,2,0.449785,0.000648,0.500000,0.000000,0.899571,0.449564
STT,19,0.449046,0.227098,0.410526,0.451774,8.531878,0.446945
TRV,23,0.442063,0.317203,0.139130,0.514772,10.167442,0.439559
RF,8,0.429631,0.268966,-0.237500,0.705226,3.437047,0.428785
HD,35,0.428023,0.251038,0.542857,0.269694,14.980820,0.424334
MTB,25,0.427246,0.229786,-0.092000,0.639950,10.681149,0.424616
COF,46,0.425920,0.270601,0.180435,0.463737,19.592320,0.421095
NTRS,13,0.424560,0.331235,0.138462,0.587745,5.519286,0.423201
MMC,20,0.419836,0.230125,0.520000,0.224944,8.396712,0.417768
HBAN,22,0.417559,0.328798,0.050000,0.558203,9.186295,0.415297
HIG,11,0.416657,0.118628,0.627273,0.200413,4.583222,0.415528
IVZ,8,0.407307,0.265329,0.450000,0.234521,3.258453,0.406504
L,2,0.390508,0.089318,0.350000,0.150000,0.781016,0.390316
SWKS,22,0.381648,0.331944,0.018182,0.520172,8.396262,0.379581
JNPR,16,0.370080,0.292232,0.262500,0.404467,5.921273,0.368621
ON,41,0.352630,0.251997,0.270732,0.516670,14.457812,0.349069
PFG,15,0.349670,0.372033,-0.053333,0.230555,5.245043,0.348378
AXP,92,0.343717,0.311636,0.193478,0.507724,31.621947,0.335930
AIZ,17,0.331078,0.208629,0.594118,0.215490,5.628321,0.329692
CB,49,0.275679,0.294366,0.259184,0.350462,13.508272,0.272353
FDS,11,0.272727,0.037220,0.236364,0.290056,3.000000,0.271989
JBL,15,0.266801,0.366600,0.566667,0.257337,4.002021,0.265816
WRB,9,0.260838,0.081288,0.744444,0.068493,2.347540,0.260260
MCHP,30,0.259562,0.265589,0.283333,0.481721,7.786857,0.257644
LULU,60,0.250122,0.337379,0.649167,0.340281,15.007294,0.246426
SCHW,84,0.249831,0.298617,0.340476,0.412056,20.985821,0.244664
PNC,85,0.245591,0.270963,0.276471,0.502616,20.875269,0.240451
YUM,47,0.242126,0.166361,0.217021,0.411184,11.379938,0.239324
TFC,25,0.235028,0.146340,-0.020000,0.573411,5.875699,0.233581
BK,128,0.234502,0.277652,-0.063281,0.605814,30.016205,0.227110
TXN,89,0.230802,0.230655,0.524719,0.373950,20.541338,0.225743
CTSH,117,0.217257,0.285049,0.248120,0.433688,25.419115,0.210998
KLAC,52,0.216365,0.244167,0.380769,0.525517,11.250981,0.213595
EXPE,67,0.212563,0.330277,0.481343,0.477856,14.241718,0.209056
SBUX,197,0.211642,0.256566,0.302284,0.444318,41.693435,0.201375
ALL,107,0.210163,0.325426,0.365421,0.386961,22.487400,0.204625
V,382,0.208962,0.275551,0.422513,0.430105,79.823559,0.189306
CINF,43,0.207770,0.320845,0.118605,0.593866,8.934104,0.205570
SNPS,105,0.204161,0.270173,0.613333,0.250358,21.436923,0.198882
MA,238,0.203624,0.247163,0.450000,0.388571,48.462394,0.191690
MSCI,157,0.199306,0.330359,0.238854,0.444736,31.290978,0.191600
NKE,160,0.186235,0.296400,0.421250,0.497165,29.797535,0.178897
FITB,142,0.180523,0.284191,0.384859,0.439029,25.634319,0.174211
MAR,50,0.174523,0.289643,0.540000,0.402989,8.726160,0.172374
AIG,241,0.174231,0.285046,0.343983,0.412028,41.989673,0.163891
ADI,172,0.173292,0.250409,0.402907,0.418389,29.806173,0.165952
PHM,21,0.172602,0.261498,0.057143,0.636637,3.624652,0.171710
AON,91,0.171788,0.286964,0.295604,0.429646,15.632706,0.167939
LRCX,126,0.170846,0.225143,0.417063,0.538780,21.526618,0.165545
GRMN,64,0.170738,0.238245,0.503906,0.459475,10.927208,0.168047
CDNS,122,0.167083,0.243660,0.640164,0.255965,20.384154,0.162064
AMP,17,0.165940,0.151645,0.264706,0.237490,2.820979,0.165245
MU,127,0.163992,0.192342,0.169685,0.567810,20.826933,0.158863
MET,218,0.157904,0.259014,0.304128,0.501494,34.423157,0.149428
FTNT,82,0.151222,0.244209,0.521951,0.350618,12.400183,0.148168
ORCL,439,0.149574,0.218469,0.313098,0.439966,65.662949,0.133405
CSCO,438,0.148493,0.227324,0.230799,0.419863,65.039785,0.132477
WYNN,37,0.147726,0.187213,0.297297,0.617531,5.465850,0.146380
CBOE,107,0.143384,0.277278,0.122430,0.533251,15.342066,0.139606
LVS,21,0.142669,0.109062,0.430952,0.596114,2.996052,0.141931
KEY,215,0.139615,0.264206,-0.032093,0.589791,30.017183,0.132223
IBM,658,0.137090,0.194170,0.173009,0.469716,90.205273,0.114878
ACN,624,0.132782,0.254079,0.401042,0.437837,82.855913,0.112379
CME,164,0.130931,0.255421,0.364634,0.361525,21.472692,0.125644
FIS,67,0.125955,0.230906,0.086567,0.551496,8.438978,0.123877
HPQ,528,0.123072,0.233860,0.253409,0.520442,64.981920,0.107070
DPZ,362,0.120553,0.239936,0.418508,0.410400,43.640016,0.109806
CRM,526,0.120321,0.178037,0.313593,0.460751,63.288655,0.104736
GLW,116,0.118846,0.251135,0.491379,0.407752,13.786180,0.115452
AFL,117,0.118168,0.237881,0.359402,0.396455,13.825638,0.114763
QCOM,451,0.118123,0.157411,0.243459,0.511483,53.273361,0.105004
AMAT,414,0.115824,0.226019,0.509058,0.425369,47.951301,0.104017
MS,651,0.113714,0.210263,0.213978,0.472074,74.028137,0.095485
BX,310,0.113582,0.222883,0.372258,0.407911,35.210426,0.104912
CCL,111,0.112378,0.232340,0.296396,0.641216,12.474011,0.109307
GS,1136,0.108248,0.197665,0.277685,0.476463,122.969769,0.077967
DHI,104,0.105489,0.231042,0.449038,0.480984,10.970852,0.102787
MCD,378,0.104673,0.165005,0.251058,0.431806,39.566443,0.094930
CMG,456,0.104616,0.215044,0.261491,0.518852,47.705024,0.092869
PGR,64,0.103853,0.150000,-0.062500,0.580275,6.646590,0.102216
BRO,129,0.098487,0.206975,0.664729,0.231393,12.704847,0.095359
WFC,1217,0.096351,0.217791,0.143632,0.492034,117.258612,0.067476
ADBE,1067,0.096273,0.202737,0.482259,0.418943,102.723166,0.070978
FSLR,209,0.093952,0.225531,0.509091,0.430604,19.635969,0.089117
ACGL,264,0.093904,0.231978,0.667992,0.248572,24.790649,0.087799
F,406,0.092837,0.207224,-0.034483,0.512629,37.691906,0.083556
BEN,88,0.089999,0.211012,0.211364,0.420884,7.919871,0.088048
DRI,172,0.088660,0.194825,0.400581,0.442837,15.249560,0.084905
NVR,36,0.087776,0.223720,0.536111,0.354458,3.159948,0.086998
APTV,113,0.086547,0.200322,0.565487,0.344558,9.779791,0.084139
JPM,1830,0.082790,0.183595,0.210137,0.493280,151.505887,0.045483
TSLA,1022,0.081689,0.172657,0.176370,0.541386,83.486408,0.061131
BAC,1490,0.081450,0.179304,0.223087,0.476055,121.360035,0.051565
MGM,217,0.081099,0.193673,0.338018,0.525299,17.598458,0.076765
LEN,128,0.079002,0.209893,0.416406,0.487464,10.112318,0.076512
HAS,242,0.078346,0.209562,0.021074,0.576117,18.959825,0.073678
KKR,290,0.078015,0.194166,0.335172,0.417304,22.624320,0.072444
EBAY,628,0.074524,0.176750,0.211290,0.471169,46.800956,0.062999
GM,596,0.070928,0.167512,0.036661,0.549522,42.273074,0.060518
C,1560,0.068516,0.169493,0.179936,0.476272,106.885011,0.042196
RCL,46,0.068298,0.110802,0.397826,0.585509,3.141706,0.067524
MSFT,3688,0.065780,0.153286,0.399902,0.415837,242.596373,0.006042
INTC,2035,0.063261,0.157747,0.143317,0.521020,128.735280,0.031560
AAPL,4061,0.061307,0.152092,0.372051,0.450511,248.966989,0.000000
AMZN,3242,0.055617,0.143582,0.380783,0.436098,180.310115,0.011217
NVDA,3130,0.050683,0.133147,0.420990,0.452939,158.636910,0.011619
AMD,3202,0.042798,0.127093,0.331621,0.478792,137.040094,0.009053
