ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.507974,0.264740,0.600000,0.223607,3.047844,0.507223
WDC,11,0.505503,0.195025,0.145455,0.336732,5.560536,0.504134
FFIV,16,0.497392,0.294007,0.425000,0.408503,7.958277,0.495433
MPWR,9,0.486874,0.283452,0.311111,0.331476,4.381863,0.485795
RJF,7,0.482962,0.076711,0.671429,0.218529,3.380736,0.482130
TER,5,0.479121,0.281075,0.580000,0.097980,2.395606,0.478531
FICO,3,0.476086,0.065396,0.633333,0.094281,1.428257,0.475734
AJG,10,0.471495,0.356149,0.520000,0.354401,4.714953,0.470334
EG,2,0.450995,0.001381,0.500000,0.000000,0.901990,0.450773
STT,19,0.448222,0.231788,0.410526,0.451774,8.516223,0.446125
TRV,23,0.441756,0.316841,0.139130,0.514772,10.160397,0.439254
ERIE,5,0.440600,0.280792,0.740000,0.120000,2.202998,0.440057
MTB,25,0.430517,0.229958,-0.092000,0.639950,10.762931,0.427867
HD,35,0.427185,0.245529,0.542857,0.269694,14.951484,0.423504
RF,8,0.424813,0.276875,-0.237500,0.705226,3.398502,0.423976
COF,46,0.424730,0.270703,0.180435,0.463737,19.537570,0.419919
MMC,20,0.422919,0.236406,0.520000,0.224944,8.458373,0.420836
NTRS,13,0.421591,0.331979,0.138462,0.587745,5.480689,0.420242
HBAN,22,0.421500,0.328442,0.050000,0.558203,9.273004,0.419217
HIG,11,0.415749,0.123003,0.627273,0.200413,4.573243,0.414623
IVZ,8,0.408175,0.264660,0.450000,0.234521,3.265396,0.407370
L,2,0.388451,0.094677,0.350000,0.150000,0.776903,0.388260
SWKS,22,0.379549,0.331307,0.018182,0.520172,8.350071,0.377493
JNPR,16,0.366335,0.297016,0.262500,0.404467,5.861363,0.364892
ON,41,0.353305,0.248465,0.270732,0.516670,14.485511,0.349738
PFG,15,0.349836,0.371980,-0.053333,0.230555,5.247539,0.348544
AXP,92,0.344043,0.310153,0.193478,0.507724,31.651952,0.336249
AIZ,17,0.333016,0.214813,0.594118,0.215490,5.661275,0.331622
CB,49,0.277606,0.295166,0.259184,0.350462,13.602683,0.274256
FDS,11,0.272727,0.037842,0.236364,0.290056,3.000000,0.271989
JBL,15,0.266628,0.366687,0.566667,0.257337,3.999419,0.265643
MCHP,30,0.259649,0.268251,0.283333,0.481721,7.789478,0.257731
WRB,9,0.259224,0.083313,0.744444,0.068493,2.333018,0.258650
SCHW,84,0.250595,0.298985,0.340476,0.412056,21.049979,0.245412
LULU,60,0.250189,0.338061,0.649167,0.340281,15.011364,0.246493
PNC,85,0.246808,0.270021,0.276471,0.502616,20.978664,0.241642
YUM,47,0.243186,0.171185,0.217021,0.411184,11.429739,0.240371
TFC,25,0.237806,0.150479,-0.020000,0.573411,5.945148,0.236342
BK,128,0.233967,0.278021,-0.063281,0.605814,29.947804,0.226593
TXN,89,0.229787,0.228058,0.524719,0.373950,20.451042,0.224751
CTSH,117,0.217562,0.283137,0.248120,0.433688,25.454706,0.211294
KLAC,52,0.213669,0.242674,0.380769,0.525517,11.110772,0.210933
SBUX,197,0.212504,0.257596,0.302284,0.444318,41.863240,0.202195
EXPE,67,0.212306,0.330252,0.481343,0.477856,14.224490,0.208803
ALL,107,0.210223,0.325457,0.365421,0.386961,22.493826,0.204684
V,382,0.209055,0.274412,0.422513,0.430105,79.859143,0.189390
CINF,43,0.207388,0.321104,0.118605,0.593866,8.917689,0.205192
MA,238,0.204439,0.246312,0.450000,0.388571,48.656574,0.192458
SNPS,105,0.203810,0.270330,0.613333,0.250358,21.400012,0.198540
MSCI,157,0.199280,0.330154,0.238854,0.444736,31.287012,0.191576
NKE,160,0.185802,0.295710,0.421250,0.497165,29.728244,0.178481
FITB,142,0.180406,0.284178,0.384859,0.439029,25.617624,0.174098
AIG,241,0.174301,0.284880,0.343983,0.412028,42.006574,0.163957
MAR,50,0.174200,0.289792,0.540000,0.402989,8.709981,0.172055
PHM,21,0.173317,0.262652,0.057143,0.636637,3.639664,0.172421
ADI,172,0.173199,0.250493,0.402907,0.418389,29.790271,0.165864
LRCX,126,0.172806,0.223967,0.417063,0.538780,21.773574,0.167445
AON,91,0.172549,0.286361,0.295604,0.429646,15.701993,0.168683
GRMN,64,0.170874,0.238129,0.503906,0.459475,10.935910,0.168181
CDNS,122,0.166343,0.244613,0.640164,0.255965,20.293798,0.161345
MU,127,0.165984,0.194708,0.169685,0.567810,21.079921,0.160793
AMP,17,0.165936,0.150594,0.264706,0.237490,2.820914,0.165241
MET,218,0.157580,0.258537,0.304128,0.501494,34.352353,0.149121
FTNT,82,0.150056,0.242693,0.521951,0.350618,12.304552,0.147026
ORCL,439,0.149558,0.218233,0.313098,0.439966,65.655984,0.133391
CSCO,438,0.149233,0.227036,0.230799,0.419863,65.364096,0.133138
WYNN,37,0.148792,0.188256,0.297297,0.617531,5.505320,0.147437
CBOE,107,0.143129,0.276019,0.122430,0.533251,15.314843,0.139358
LVS,21,0.141992,0.109403,0.430952,0.596114,2.981822,0.141257
KEY,215,0.140648,0.264156,-0.032093,0.589791,30.239337,0.133202
IBM,658,0.137591,0.192914,0.173009,0.469716,90.534672,0.115297
ACN,624,0.132836,0.253786,0.401042,0.437837,82.889623,0.112425
CME,164,0.131245,0.255605,0.364634,0.361525,21.524188,0.125945
FIS,67,0.126424,0.231027,0.086567,0.551496,8.470405,0.124338
HPQ,528,0.123425,0.233878,0.253409,0.520442,65.168316,0.107377
DPZ,362,0.119972,0.239676,0.418508,0.410400,43.429997,0.109278
CRM,526,0.119273,0.177047,0.313593,0.460751,62.737518,0.103824
GLW,116,0.118576,0.249645,0.491379,0.407752,13.754774,0.115189
AFL,117,0.118103,0.237710,0.359402,0.396455,13.818104,0.114701
QCOM,451,0.117620,0.156843,0.243459,0.511483,53.046677,0.104558
AMAT,414,0.116619,0.226000,0.509058,0.425369,48.280339,0.104730
MS,651,0.113528,0.209846,0.213978,0.472074,73.907025,0.095329
BX,310,0.113453,0.222232,0.372258,0.407911,35.170316,0.104792
CCL,111,0.111925,0.232451,0.296396,0.641216,12.423686,0.108866
GS,1136,0.107959,0.196893,0.277685,0.476463,122.641398,0.077759
DHI,104,0.105547,0.231242,0.449038,0.480984,10.976879,0.102844
CMG,456,0.104877,0.215109,0.261491,0.518852,47.824063,0.093101
MCD,378,0.104833,0.164953,0.251058,0.431806,39.627039,0.095075
PGR,64,0.104342,0.150765,-0.062500,0.580275,6.677888,0.102698
BRO,129,0.098552,0.207134,0.664729,0.231393,12.713242,0.095422
ADBE,1067,0.096918,0.202951,0.482259,0.418943,103.412009,0.071454
WFC,1217,0.096659,0.217543,0.143632,0.492034,117.634274,0.067692
FSLR,209,0.094215,0.225590,0.509091,0.430604,19.690942,0.089366
ACGL,264,0.093819,0.232052,0.667992,0.248572,24.768195,0.087720
F,406,0.092341,0.206954,-0.034483,0.512629,37.490275,0.083109
BEN,88,0.089762,0.210604,0.211364,0.420884,7.899025,0.087817
NVR,36,0.088654,0.223654,0.536111,0.354458,3.191530,0.087868
DRI,172,0.088649,0.195243,0.400581,0.442837,15.247697,0.084895
APTV,113,0.087153,0.200838,0.565487,0.344558,9.848320,0.084728
TSLA,1022,0.083441,0.173754,0.176370,0.541386,85.276585,0.062442
JPM,1830,0.082975,0.183314,0.210137,0.493280,151.844145,0.045584
BAC,1490,0.082099,0.179717,0.223087,0.476055,122.327025,0.051976
MGM,217,0.081036,0.193296,0.338018,0.525299,17.584810,0.076706
LEN,128,0.078408,0.209247,0.416406,0.487464,10.036268,0.075937
HAS,242,0.078350,0.209338,0.021074,0.576117,18.960814,0.073681
KKR,290,0.077837,0.193873,0.335172,0.417304,22.572788,0.072279
EBAY,628,0.074674,0.176857,0.211290,0.471169,46.895005,0.063126
GM,596,0.071307,0.168305,0.036661,0.549522,42.498777,0.060842
RCL,46,0.069342,0.110772,0.397826,0.585509,3.189712,0.068556
C,1560,0.068561,0.169180,0.179936,0.476272,106.955165,0.042224
MSFT,3688,0.065845,0.153206,0.399902,0.415837,242.837641,0.006048
INTC,2035,0.063419,0.157750,0.143317,0.521020,129.057023,0.031639
AAPL,4061,0.061108,0.151804,0.372051,0.450511,248.159958,0.000000
AMZN,3242,0.055787,0.143428,0.380783,0.436098,180.859868,0.011251
NVDA,3130,0.050824,0.133191,0.420990,0.452939,159.079408,0.011652
AMD,3202,0.043198,0.127601,0.331621,0.478792,138.319317,0.009137
