cluster_id,positive_samples,negative_samples,total_samples,positive_percentage,negative_percentage,enrichment_ratio
30,9,3,12,11.25,2.727272727272727,4.125
5,25,13,38,31.25,11.818181818181818,2.644230769230769
54,8,6,14,10.0,5.454545454545454,1.8333333333333335
39,32,25,57,40.0,22.727272727272727,1.76
12,9,8,17,11.25,7.2727272727272725,1.546875
46,34,31,65,42.5,28.18181818181818,1.5080645161290323
24,28,26,54,35.0,23.636363636363637,1.4807692307692308
8,16,15,31,20.0,13.636363636363635,1.4666666666666668
43,17,16,33,21.25,14.545454545454545,1.4609375
20,34,34,68,42.5,30.909090909090907,1.3750000000000002
13,27,27,54,33.75,24.545454545454547,1.375
25,41,41,82,51.24999999999999,37.27272727272727,1.3749999999999998
28,31,32,63,38.75,29.09090909090909,1.33203125
55,40,42,82,50.0,38.18181818181819,1.3095238095238093
38,48,51,99,60.0,46.36363636363636,1.2941176470588236
40,51,55,106,63.74999999999999,50.0,1.275
47,48,52,100,60.0,47.27272727272727,1.2692307692307692
22,42,46,88,52.5,41.81818181818181,1.2554347826086958
23,50,55,105,62.5,50.0,1.25
19,19,21,40,23.75,19.090909090909093,1.2440476190476188
7,20,23,43,25.0,20.909090909090907,1.1956521739130437
0,53,61,114,66.25,55.45454545454545,1.194672131147541
10,66,77,143,82.5,70.0,1.1785714285714286
31,42,49,91,52.5,44.54545454545455,1.1785714285714286
37,58,68,126,72.5,61.81818181818181,1.1727941176470589
49,16,19,35,20.0,17.272727272727273,1.1578947368421053
9,72,88,160,90.0,80.0,1.125
1,58,71,129,72.5,64.54545454545455,1.1232394366197183
53,77,97,174,96.25,88.18181818181819,1.0914948453608246
58,22,28,50,27.500000000000004,25.454545454545453,1.080357142857143
32,72,92,164,90.0,83.63636363636363,1.0760869565217392
33,46,59,105,57.49999999999999,53.63636363636364,1.0720338983050846
36,39,51,90,48.75,46.36363636363636,1.0514705882352942
34,64,84,148,80.0,76.36363636363637,1.0476190476190474
59,51,67,118,63.74999999999999,60.909090909090914,1.0466417910447758
4,64,87,151,80.0,79.0909090909091,1.011494252873563
16,22,30,52,27.500000000000004,27.27272727272727,1.0083333333333335
17,79,109,188,98.75,99.0909090909091,0.9965596330275229
41,5,7,12,6.25,6.363636363636363,0.9821428571428572
14,20,28,48,25.0,25.454545454545453,0.9821428571428572
42,28,40,68,35.0,36.36363636363637,0.9624999999999999
48,16,23,39,20.0,20.909090909090907,0.9565217391304349
29,45,65,110,56.25,59.09090909090909,0.9519230769230769
57,26,38,64,32.5,34.54545454545455,0.9407894736842105
51,46,68,114,57.49999999999999,61.81818181818181,0.9301470588235293
18,23,34,57,28.749999999999996,30.909090909090907,0.9301470588235293
50,26,39,65,32.5,35.45454545454545,0.9166666666666667
2,60,90,150,75.0,81.81818181818183,0.9166666666666665
44,33,50,83,41.25,45.45454545454545,0.9075
15,44,70,114,55.00000000000001,63.63636363636363,0.8642857142857144
3,22,35,57,27.500000000000004,31.818181818181817,0.8642857142857144
21,20,32,52,25.0,29.09090909090909,0.859375
45,8,13,21,10.0,11.818181818181818,0.8461538461538461
56,4,7,11,5.0,6.363636363636363,0.7857142857142858
6,45,79,124,56.25,71.81818181818181,0.7832278481012659
52,12,23,35,15.0,20.909090909090907,0.7173913043478262
11,14,27,41,17.5,24.545454545454547,0.7129629629629629
27,7,14,21,8.75,12.727272727272727,0.6875
35,3,6,9,3.75,5.454545454545454,0.6875
26,14,29,43,17.5,26.36363636363636,0.6637931034482759
