ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.510388,0.263599,0.600000,0.223607,3.062327,0.509634
WDC,11,0.508461,0.191406,0.145455,0.336732,5.593067,0.507083
FFIV,16,0.497915,0.297750,0.425000,0.408503,7.966638,0.495953
RJF,7,0.482859,0.076311,0.671429,0.218529,3.380015,0.482027
MPWR,9,0.482097,0.284146,0.311111,0.331476,4.338871,0.481028
TER,5,0.481330,0.281397,0.580000,0.097980,2.406652,0.480738
FICO,3,0.470187,0.058389,0.633333,0.094281,1.410562,0.469840
AJG,10,0.468935,0.359156,0.520000,0.354401,4.689347,0.467780
STT,19,0.447557,0.227938,0.410526,0.451774,8.503574,0.445463
TRV,23,0.444397,0.315329,0.139130,0.514772,10.221139,0.441880
ERIE,5,0.442202,0.280733,0.740000,0.120000,2.211010,0.441658
EG,2,0.440632,0.000314,0.500000,0.000000,0.881264,0.440415
RF,8,0.432092,0.267498,-0.237500,0.705226,3.456734,0.431240
HD,35,0.428485,0.248229,0.542857,0.269694,14.996976,0.424792
MTB,25,0.428045,0.229462,-0.092000,0.639950,10.701115,0.425410
COF,46,0.425507,0.271021,0.180435,0.463737,19.573312,0.420687
MMC,20,0.422280,0.232045,0.520000,0.224944,8.445592,0.420200
NTRS,13,0.422109,0.332067,0.138462,0.587745,5.487416,0.420758
HBAN,22,0.419662,0.328833,0.050000,0.558203,9.232575,0.417389
HIG,11,0.413499,0.123156,0.627273,0.200413,4.548493,0.412379
IVZ,8,0.408390,0.264190,0.450000,0.234521,3.267123,0.407586
L,2,0.397070,0.116314,0.350000,0.150000,0.794139,0.396874
SWKS,22,0.381652,0.331610,0.018182,0.520172,8.396343,0.379584
JNPR,16,0.374483,0.296562,0.262500,0.404467,5.991727,0.373007
ON,41,0.352877,0.250720,0.270732,0.516670,14.467962,0.349314
PFG,15,0.349475,0.372103,-0.053333,0.230555,5.242124,0.348184
AXP,92,0.342929,0.310269,0.193478,0.507724,31.549433,0.335160
AIZ,17,0.328927,0.210570,0.594118,0.215490,5.591751,0.327550
CB,49,0.275640,0.293976,0.259184,0.350462,13.506383,0.272315
FDS,11,0.272727,0.037343,0.236364,0.290056,3.000000,0.271989
JBL,15,0.266049,0.366981,0.566667,0.257337,3.990733,0.265066
MCHP,30,0.260700,0.267744,0.283333,0.481721,7.820998,0.258774
WRB,9,0.258666,0.084906,0.744444,0.068493,2.327994,0.258093
LULU,60,0.251935,0.338398,0.649167,0.340281,15.116129,0.248213
SCHW,84,0.249583,0.298973,0.340476,0.412056,20.964979,0.244421
PNC,85,0.246027,0.269866,0.276471,0.502616,20.912270,0.240877
YUM,47,0.239669,0.168614,0.217021,0.411184,11.264437,0.236895
TFC,25,0.235047,0.147542,-0.020000,0.573411,5.876172,0.233600
BK,128,0.234578,0.277576,-0.063281,0.605814,30.026034,0.227185
TXN,89,0.230004,0.228689,0.524719,0.373950,20.470324,0.224963
CTSH,117,0.217796,0.284008,0.248120,0.433688,25.482178,0.211522
KLAC,52,0.214641,0.244539,0.380769,0.525517,11.161322,0.211892
EXPE,67,0.212899,0.329829,0.481343,0.477856,14.264261,0.209387
SBUX,197,0.211412,0.258465,0.302284,0.444318,41.648110,0.201156
ALL,107,0.210786,0.325985,0.365421,0.386961,22.554137,0.205232
V,382,0.207946,0.275013,0.422513,0.430105,79.435410,0.188386
CINF,43,0.207092,0.323471,0.118605,0.593866,8.904956,0.204899
SNPS,105,0.204449,0.270639,0.613333,0.250358,21.467143,0.199163
MA,238,0.203244,0.246645,0.450000,0.388571,48.371999,0.191332
MSCI,157,0.198991,0.330161,0.238854,0.444736,31.241515,0.191297
NKE,160,0.185798,0.296173,0.421250,0.497165,29.727703,0.178478
FITB,142,0.181362,0.285137,0.384859,0.439029,25.753430,0.175021
AIG,241,0.174827,0.284994,0.343983,0.412028,42.133223,0.164452
MAR,50,0.174688,0.290356,0.540000,0.402989,8.734378,0.172537
ADI,172,0.173588,0.249663,0.402907,0.418389,29.857151,0.166236
PHM,21,0.173379,0.262849,0.057143,0.636637,3.640950,0.172482
AON,91,0.173165,0.286250,0.295604,0.429646,15.758010,0.169285
LRCX,126,0.171966,0.225412,0.417063,0.538780,21.667714,0.166630
GRMN,64,0.170693,0.237682,0.503906,0.459475,10.924351,0.168003
AMP,17,0.166644,0.150931,0.264706,0.237490,2.832947,0.165946
CDNS,122,0.166455,0.244522,0.640164,0.255965,20.307506,0.161454
MU,127,0.165192,0.194146,0.169685,0.567810,20.979422,0.160026
MET,218,0.157454,0.259877,0.304128,0.501494,34.325069,0.149002
ORCL,439,0.149972,0.217891,0.313098,0.439966,65.837551,0.133759
FTNT,82,0.149406,0.243609,0.521951,0.350618,12.251266,0.146389
WYNN,37,0.148888,0.189045,0.297297,0.617531,5.508843,0.147531
CSCO,438,0.148688,0.227679,0.230799,0.419863,65.125324,0.132651
CBOE,107,0.142083,0.276191,0.122430,0.533251,15.202923,0.138340
LVS,21,0.140288,0.110289,0.430952,0.596114,2.946056,0.139563
KEY,215,0.139892,0.263687,-0.032093,0.589791,30.076850,0.132486
IBM,658,0.137139,0.193141,0.173009,0.469716,90.237649,0.114919
ACN,624,0.132453,0.253586,0.401042,0.437837,82.650599,0.112101
CME,164,0.131069,0.255382,0.364634,0.361525,21.495252,0.125776
FIS,67,0.127203,0.232343,0.086567,0.551496,8.522621,0.125105
HPQ,528,0.123396,0.234202,0.253409,0.520442,65.153138,0.107352
DPZ,362,0.121346,0.240173,0.418508,0.410400,43.927284,0.110529
GLW,116,0.119467,0.249746,0.491379,0.407752,13.858174,0.116055
CRM,526,0.118828,0.177997,0.313593,0.460751,62.503685,0.103437
AFL,117,0.118114,0.238170,0.359402,0.396455,13.819333,0.114711
QCOM,451,0.117301,0.157814,0.243459,0.511483,52.902856,0.104274
AMAT,414,0.116508,0.226055,0.509058,0.425369,48.234278,0.104630
MS,651,0.113438,0.209270,0.213978,0.472074,73.847840,0.095253
BX,310,0.113342,0.222252,0.372258,0.407911,35.136095,0.104690
CCL,111,0.111158,0.233055,0.296396,0.641216,12.338566,0.108120
GS,1136,0.108030,0.196849,0.277685,0.476463,122.722203,0.077810
DHI,104,0.105327,0.231545,0.449038,0.480984,10.954050,0.102630
CMG,456,0.105061,0.215493,0.261491,0.518852,47.907977,0.093264
PGR,64,0.104928,0.153205,-0.062500,0.580275,6.715380,0.103274
MCD,378,0.104644,0.164647,0.251058,0.431806,39.555454,0.094904
BRO,129,0.098469,0.207370,0.664729,0.231393,12.702545,0.095341
WFC,1217,0.096865,0.217783,0.143632,0.492034,117.884536,0.067836
ADBE,1067,0.096786,0.202893,0.482259,0.418943,103.270316,0.071356
FSLR,209,0.094252,0.225741,0.509091,0.430604,19.698569,0.089401
ACGL,264,0.093843,0.231467,0.667992,0.248572,24.774643,0.087743
F,406,0.092706,0.207277,-0.034483,0.512629,37.638445,0.083437
BEN,88,0.089369,0.210357,0.211364,0.420884,7.864452,0.087432
DRI,172,0.088646,0.195061,0.400581,0.442837,15.247054,0.084891
NVR,36,0.086811,0.223806,0.536111,0.354458,3.125186,0.086041
APTV,113,0.086102,0.200613,0.565487,0.344558,9.729546,0.083706
TSLA,1022,0.083874,0.174802,0.176370,0.541386,85.719235,0.062766
JPM,1830,0.082899,0.182918,0.210137,0.493280,151.706069,0.045543
BAC,1490,0.081849,0.179151,0.223087,0.476055,121.954837,0.051818
MGM,217,0.081195,0.193467,0.338018,0.525299,17.619302,0.076856
LEN,128,0.078861,0.209784,0.416406,0.487464,10.094159,0.076375
HAS,242,0.078191,0.209709,0.021074,0.576117,18.922122,0.073531
KKR,290,0.078045,0.194247,0.335172,0.417304,22.633159,0.072472
EBAY,628,0.074607,0.177164,0.211290,0.471169,46.853217,0.063070
GM,596,0.071012,0.168545,0.036661,0.549522,42.323106,0.060590
C,1560,0.068789,0.169141,0.179936,0.476272,107.310564,0.042364
RCL,46,0.068649,0.115164,0.397826,0.585509,3.157871,0.067872
MSFT,3688,0.065742,0.153393,0.399902,0.415837,242.458265,0.006038
INTC,2035,0.064101,0.158375,0.143317,0.521020,130.445855,0.031980
AAPL,4061,0.060923,0.151663,0.372051,0.450511,247.409712,0.000000
AMZN,3242,0.055724,0.143463,0.380783,0.436098,180.658125,0.011238
NVDA,3130,0.051222,0.133836,0.420990,0.452939,160.323677,0.011743
AMD,3202,0.043131,0.127610,0.331621,0.478792,138.104298,0.009123
