ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.513080,0.263143,0.600000,0.223607,3.078482,0.512322
WDC,11,0.506484,0.192713,0.145455,0.336732,5.571326,0.505112
FFIV,16,0.494158,0.296652,0.425000,0.408503,7.906535,0.492212
FICO,3,0.489414,0.031272,0.633333,0.094281,1.468243,0.489053
MPWR,9,0.485107,0.283941,0.311111,0.331476,4.365967,0.484032
TER,5,0.480272,0.281110,0.580000,0.097980,2.401358,0.479680
RJF,7,0.478378,0.077490,0.671429,0.218529,3.348643,0.477553
AJG,10,0.467394,0.360423,0.520000,0.354401,4.673944,0.466243
ERIE,5,0.454410,0.273495,0.740000,0.120000,2.272049,0.453850
STT,19,0.447902,0.227822,0.410526,0.451774,8.510131,0.445806
TRV,23,0.442532,0.317021,0.139130,0.514772,10.178225,0.440025
EG,2,0.438730,0.000051,0.500000,0.000000,0.877460,0.438514
HD,35,0.433668,0.248937,0.542857,0.269694,15.178391,0.429931
RF,8,0.431099,0.267667,-0.237500,0.705226,3.448788,0.430249
MTB,25,0.428127,0.227625,-0.092000,0.639950,10.703176,0.425491
COF,46,0.423552,0.272023,0.180435,0.463737,19.483415,0.418755
NTRS,13,0.422626,0.331665,0.138462,0.587745,5.494135,0.421273
MMC,20,0.422059,0.231514,0.520000,0.224944,8.441187,0.419981
HBAN,22,0.418977,0.328815,0.050000,0.558203,9.217490,0.416707
HIG,11,0.411649,0.118635,0.627273,0.200413,4.528138,0.410534
IVZ,8,0.408209,0.264775,0.450000,0.234521,3.265672,0.407405
L,2,0.392135,0.106764,0.350000,0.150000,0.784270,0.391942
SWKS,22,0.379783,0.331012,0.018182,0.520172,8.355228,0.377726
JNPR,16,0.367158,0.296519,0.262500,0.404467,5.874526,0.365711
ON,41,0.355325,0.251440,0.270732,0.516670,14.568311,0.351737
PFG,15,0.350696,0.371799,-0.053333,0.230555,5.260445,0.349401
AXP,92,0.342981,0.311178,0.193478,0.507724,31.554289,0.335211
AIZ,17,0.330887,0.211576,0.594118,0.215490,5.625080,0.329502
CB,49,0.278430,0.295852,0.259184,0.350462,13.643051,0.275070
FDS,11,0.272727,0.037865,0.236364,0.290056,3.000000,0.271989
JBL,15,0.266203,0.366904,0.566667,0.257337,3.993039,0.265219
WRB,9,0.262535,0.077341,0.744444,0.068493,2.362818,0.261953
MCHP,30,0.257055,0.266539,0.283333,0.481721,7.711655,0.255156
LULU,60,0.250500,0.337972,0.649167,0.340281,15.029979,0.246799
SCHW,84,0.248768,0.298086,0.340476,0.412056,20.896525,0.243622
PNC,85,0.247056,0.270113,0.276471,0.502616,20.999720,0.241884
YUM,47,0.237332,0.167788,0.217021,0.411184,11.154595,0.234585
BK,128,0.234788,0.277230,-0.063281,0.605814,30.052855,0.227388
TFC,25,0.234753,0.148990,-0.020000,0.573411,5.868814,0.233307
TXN,89,0.230366,0.227856,0.524719,0.373950,20.502567,0.225317
CTSH,117,0.217332,0.283308,0.248120,0.433688,25.427858,0.211071
KLAC,52,0.214023,0.244264,0.380769,0.525517,11.129188,0.211282
EXPE,67,0.212057,0.330415,0.481343,0.477856,14.207822,0.208558
SBUX,197,0.211207,0.257032,0.302284,0.444318,41.607691,0.200961
ALL,107,0.210303,0.325911,0.365421,0.386961,22.502448,0.204762
V,382,0.208671,0.275020,0.422513,0.430105,79.712498,0.189043
CINF,43,0.207291,0.322066,0.118605,0.593866,8.913509,0.205096
SNPS,105,0.205986,0.270971,0.613333,0.250358,21.628528,0.200660
MA,238,0.202884,0.246516,0.450000,0.388571,48.286305,0.190993
MSCI,157,0.198678,0.331309,0.238854,0.444736,31.192373,0.190997
NKE,160,0.185269,0.295879,0.421250,0.497165,29.643012,0.177969
FITB,142,0.180898,0.284136,0.384859,0.439029,25.687516,0.174573
MAR,50,0.175289,0.290961,0.540000,0.402989,8.764438,0.173131
AIG,241,0.174412,0.285514,0.343983,0.412028,42.033173,0.164061
PHM,21,0.173043,0.263272,0.057143,0.636637,3.633901,0.172148
LRCX,126,0.172804,0.223636,0.417063,0.538780,21.773257,0.167442
ADI,172,0.172555,0.249489,0.402907,0.418389,29.679381,0.165246
AON,91,0.171803,0.286211,0.295604,0.429646,15.634118,0.167954
GRMN,64,0.170707,0.238710,0.503906,0.459475,10.925223,0.168016
CDNS,122,0.167259,0.243260,0.640164,0.255965,20.405656,0.162235
AMP,17,0.166364,0.150301,0.264706,0.237490,2.828194,0.165668
MU,127,0.165025,0.194245,0.169685,0.567810,20.958184,0.159864
MET,218,0.156746,0.259009,0.304128,0.501494,34.170583,0.148331
FTNT,82,0.151020,0.244102,0.521951,0.350618,12.383636,0.147971
ORCL,439,0.150489,0.219038,0.313098,0.439966,66.064820,0.134221
WYNN,37,0.149262,0.188233,0.297297,0.617531,5.522712,0.147903
CSCO,438,0.149144,0.227140,0.230799,0.419863,65.324991,0.133058
CBOE,107,0.143592,0.277072,0.122430,0.533251,15.364296,0.139808
LVS,21,0.142267,0.109107,0.430952,0.596114,2.987609,0.141531
KEY,215,0.139249,0.263516,-0.032093,0.589791,29.938486,0.131877
IBM,658,0.136670,0.193863,0.173009,0.469716,89.928871,0.114526
ACN,624,0.132803,0.253869,0.401042,0.437837,82.868827,0.112397
CME,164,0.131097,0.255058,0.364634,0.361525,21.499893,0.125803
FIS,67,0.126766,0.232386,0.086567,0.551496,8.493293,0.124674
HPQ,528,0.123053,0.234369,0.253409,0.520442,64.971878,0.107054
DPZ,362,0.120635,0.240318,0.418508,0.410400,43.669818,0.109881
GLW,116,0.118643,0.249790,0.491379,0.407752,13.762602,0.115254
AFL,117,0.118441,0.237825,0.359402,0.396455,13.857584,0.115029
CRM,526,0.118376,0.177171,0.313593,0.460751,62.265779,0.103043
AMAT,414,0.116756,0.225813,0.509058,0.425369,48.337069,0.104853
QCOM,451,0.116327,0.157069,0.243459,0.511483,52.463267,0.103408
MS,651,0.113382,0.209590,0.213978,0.472074,73.811697,0.095206
BX,310,0.113368,0.222158,0.372258,0.407911,35.144064,0.104714
CCL,111,0.111144,0.232615,0.296396,0.641216,12.336954,0.108106
GS,1136,0.107886,0.197100,0.277685,0.476463,122.558217,0.077706
PGR,64,0.105625,0.154474,-0.062500,0.580275,6.760019,0.103961
DHI,104,0.105332,0.231960,0.449038,0.480984,10.954523,0.102634
MCD,378,0.105148,0.165061,0.251058,0.431806,39.745985,0.095361
CMG,456,0.104864,0.215331,0.261491,0.518852,47.817919,0.093089
BRO,129,0.098300,0.207521,0.664729,0.231393,12.680706,0.095177
ADBE,1067,0.097277,0.203090,0.482259,0.418943,103.794052,0.071718
WFC,1217,0.096691,0.217680,0.143632,0.492034,117.673013,0.067715
FSLR,209,0.094113,0.225688,0.509091,0.430604,19.669627,0.089270
ACGL,264,0.093950,0.231730,0.667992,0.248572,24.802864,0.087843
F,406,0.092772,0.207739,-0.034483,0.512629,37.665509,0.083497
BEN,88,0.089868,0.210801,0.211364,0.420884,7.908395,0.087921
DRI,172,0.089214,0.194904,0.400581,0.442837,15.344722,0.085435
APTV,113,0.086255,0.200408,0.565487,0.344558,9.746804,0.083855
NVR,36,0.085912,0.223899,0.536111,0.354458,3.092843,0.085151
JPM,1830,0.082664,0.182955,0.210137,0.493280,151.275220,0.045413
TSLA,1022,0.082476,0.173455,0.176370,0.541386,84.290951,0.061720
BAC,1490,0.081619,0.179140,0.223087,0.476055,121.612596,0.051673
MGM,217,0.080973,0.193580,0.338018,0.525299,17.571132,0.076646
LEN,128,0.078946,0.209728,0.416406,0.487464,10.105111,0.076458
HAS,242,0.078302,0.208801,0.021074,0.576117,18.949054,0.073636
KKR,290,0.077942,0.194166,0.335172,0.417304,22.603250,0.072376
EBAY,628,0.074326,0.176571,0.211290,0.471169,46.676896,0.062832
GM,596,0.071043,0.168221,0.036661,0.549522,42.341541,0.060616
RCL,46,0.069522,0.113572,0.397826,0.585509,3.198031,0.068735
C,1560,0.068631,0.169121,0.179936,0.476272,107.064865,0.042267
MSFT,3688,0.065800,0.153319,0.399902,0.415837,242.670692,0.006044
INTC,2035,0.062806,0.157243,0.143317,0.521020,127.809992,0.031333
AAPL,4061,0.061005,0.151877,0.372051,0.450511,247.741556,0.000000
AMZN,3242,0.055705,0.143612,0.380783,0.436098,180.596266,0.011234
NVDA,3130,0.051764,0.134276,0.420990,0.452939,162.021198,0.011867
AMD,3202,0.043352,0.127787,0.331621,0.478792,138.811550,0.009170
