cluster_id,positive_samples,negative_samples,total_samples,positive_percentage,negative_percentage,enrichment_ratio
30,10,2,12,13.157894736842104,1.7543859649122806,7.5
54,9,5,14,11.842105263157894,4.385964912280701,2.7
5,22,16,38,28.947368421052634,14.035087719298245,2.0625000000000004
39,31,26,57,40.78947368421053,22.807017543859647,1.7884615384615388
24,29,25,54,38.15789473684211,21.929824561403507,1.7400000000000004
12,9,8,17,11.842105263157894,7.017543859649122,1.6875
13,28,26,54,36.84210526315789,22.807017543859647,1.6153846153846154
46,32,33,65,42.10526315789473,28.947368421052634,1.4545454545454544
28,31,32,63,40.78947368421053,28.07017543859649,1.4531250000000002
7,21,22,43,27.631578947368425,19.298245614035086,1.431818181818182
25,40,42,82,52.63157894736842,36.84210526315789,1.4285714285714286
43,16,17,33,21.052631578947366,14.912280701754385,1.4117647058823528
8,15,16,31,19.736842105263158,14.035087719298245,1.40625
23,50,55,105,65.78947368421053,48.24561403508772,1.3636363636363638
55,39,43,82,51.31578947368421,37.719298245614034,1.3604651162790697
19,19,21,40,25.0,18.421052631578945,1.3571428571428572
22,41,47,88,53.94736842105263,41.228070175438596,1.3085106382978724
49,16,19,35,21.052631578947366,16.666666666666664,1.2631578947368423
20,31,37,68,40.78947368421053,32.45614035087719,1.2567567567567568
35,4,5,9,5.263157894736842,4.385964912280701,1.2
16,23,29,52,30.263157894736842,25.438596491228072,1.189655172413793
34,65,83,148,85.52631578947368,72.80701754385966,1.1746987951807228
14,21,27,48,27.631578947368425,23.684210526315788,1.166666666666667
38,43,56,99,56.57894736842105,49.122807017543856,1.1517857142857142
40,46,60,106,60.526315789473685,52.63157894736842,1.1500000000000001
10,62,81,143,81.57894736842105,71.05263157894737,1.1481481481481481
9,69,91,160,90.78947368421053,79.82456140350878,1.1373626373626373
50,28,37,65,36.84210526315789,32.45614035087719,1.135135135135135
45,9,12,21,11.842105263157894,10.526315789473683,1.125
37,53,73,126,69.73684210526315,64.03508771929825,1.0890410958904109
47,42,58,100,55.26315789473685,50.877192982456144,1.0862068965517242
53,73,101,174,96.05263157894737,88.59649122807018,1.0841584158415842
31,38,53,91,50.0,46.49122807017544,1.0754716981132075
32,68,96,164,89.47368421052632,84.21052631578947,1.0625
0,47,67,114,61.8421052631579,58.77192982456141,1.052238805970149
36,37,53,90,48.68421052631579,46.49122807017544,1.0471698113207546
1,53,76,129,69.73684210526315,66.66666666666666,1.0460526315789473
48,16,23,39,21.052631578947366,20.175438596491226,1.0434782608695652
59,48,70,118,63.1578947368421,61.40350877192983,1.0285714285714285
21,21,31,52,27.631578947368425,27.192982456140353,1.0161290322580645
17,75,113,188,98.68421052631578,99.12280701754386,0.9955752212389379
4,60,91,151,78.94736842105263,79.82456140350878,0.9890109890109888
29,43,67,110,56.57894736842105,58.77192982456141,0.9626865671641789
33,41,64,105,53.94736842105263,56.14035087719298,0.9609375
44,32,51,83,42.10526315789473,44.73684210526316,0.9411764705882352
27,8,13,21,10.526315789473683,11.403508771929824,0.923076923076923
57,24,40,64,31.57894736842105,35.08771929824561,0.9000000000000001
2,56,94,150,73.68421052631578,82.45614035087719,0.8936170212765957
26,16,27,43,21.052631578947366,23.684210526315788,0.8888888888888888
18,21,36,57,27.631578947368425,31.57894736842105,0.8750000000000001
15,42,72,114,55.26315789473685,63.1578947368421,0.8750000000000001
42,25,43,68,32.89473684210527,37.719298245614034,0.8720930232558141
11,15,26,41,19.736842105263158,22.807017543859647,0.8653846153846154
56,4,7,11,5.263157894736842,6.140350877192982,0.8571428571428571
58,18,32,50,23.684210526315788,28.07017543859649,0.84375
51,41,73,114,53.94736842105263,64.03508771929825,0.8424657534246575
6,42,82,124,55.26315789473685,71.9298245614035,0.7682926829268294
41,4,8,12,5.263157894736842,7.017543859649122,0.75
3,18,39,57,23.684210526315788,34.21052631578947,0.6923076923076923
52,11,24,35,14.473684210526317,21.052631578947366,0.6875000000000001
