ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
WDC,11,0.512239,0.189931,0.145455,0.336732,5.634626,0.510851
TYL,6,0.510509,0.263887,0.600000,0.223607,3.063052,0.509754
FFIV,16,0.497516,0.295095,0.425000,0.408503,7.960253,0.495556
MPWR,9,0.485592,0.283413,0.311111,0.331476,4.370325,0.484516
RJF,7,0.483326,0.077181,0.671429,0.218529,3.383281,0.482493
FICO,3,0.480726,0.059433,0.633333,0.094281,1.442178,0.480371
TER,5,0.479510,0.280992,0.580000,0.097980,2.397550,0.478920
AJG,10,0.468795,0.359924,0.520000,0.354401,4.687952,0.467641
STT,19,0.450818,0.230540,0.410526,0.451774,8.565542,0.448709
ERIE,5,0.449510,0.276263,0.740000,0.120000,2.247550,0.448957
TRV,23,0.443234,0.315762,0.139130,0.514772,10.194374,0.440723
EG,2,0.439613,0.000383,0.500000,0.000000,0.879226,0.439397
MTB,25,0.431458,0.225415,-0.092000,0.639950,10.786447,0.428802
RF,8,0.429964,0.268249,-0.237500,0.705226,3.439711,0.429117
HD,35,0.426270,0.247320,0.542857,0.269694,14.919459,0.422596
COF,46,0.424200,0.270623,0.180435,0.463737,19.513189,0.419395
NTRS,13,0.423135,0.330386,0.138462,0.587745,5.500752,0.421780
MMC,20,0.421971,0.232495,0.520000,0.224944,8.439420,0.419893
HBAN,22,0.420202,0.329241,0.050000,0.558203,9.244440,0.417925
HIG,11,0.412240,0.121081,0.627273,0.200413,4.534637,0.411123
IVZ,8,0.409218,0.264533,0.450000,0.234521,3.273744,0.408412
L,2,0.390041,0.097426,0.350000,0.150000,0.780081,0.389849
SWKS,22,0.381949,0.330993,0.018182,0.520172,8.402884,0.379880
JNPR,16,0.369089,0.292591,0.262500,0.404467,5.905423,0.367635
ON,41,0.355890,0.250164,0.270732,0.516670,14.591505,0.352297
PFG,15,0.350448,0.371839,-0.053333,0.230555,5.256714,0.349153
AXP,92,0.342954,0.310235,0.193478,0.507724,31.551750,0.335184
AIZ,17,0.328679,0.213772,0.594118,0.215490,5.587539,0.327303
CB,49,0.279213,0.297756,0.259184,0.350462,13.681430,0.275844
FDS,11,0.272727,0.038049,0.236364,0.290056,3.000000,0.271989
JBL,15,0.265545,0.367239,0.566667,0.257337,3.983174,0.264564
MCHP,30,0.260004,0.267689,0.283333,0.481721,7.800116,0.258083
WRB,9,0.258285,0.087485,0.744444,0.068493,2.324564,0.257712
LULU,60,0.250314,0.338524,0.649167,0.340281,15.018842,0.246616
SCHW,84,0.249840,0.298569,0.340476,0.412056,20.986592,0.244673
PNC,85,0.246730,0.270966,0.276471,0.502616,20.972027,0.241565
YUM,47,0.239683,0.170327,0.217021,0.411184,11.265092,0.236909
TFC,25,0.236925,0.148099,-0.020000,0.573411,5.923129,0.235467
BK,128,0.234059,0.277542,-0.063281,0.605814,29.959551,0.226682
TXN,89,0.229535,0.227808,0.524719,0.373950,20.428596,0.224504
CTSH,117,0.218231,0.283092,0.248120,0.433688,25.533071,0.211944
KLAC,52,0.214766,0.243709,0.380769,0.525517,11.167823,0.212016
EXPE,67,0.213122,0.330445,0.481343,0.477856,14.279193,0.209606
SBUX,197,0.211461,0.257681,0.302284,0.444318,41.657763,0.201203
ALL,107,0.210695,0.326005,0.365421,0.386961,22.544414,0.205144
V,382,0.208292,0.274810,0.422513,0.430105,79.567435,0.188699
CINF,43,0.208228,0.323230,0.118605,0.593866,8.953799,0.206023
SNPS,105,0.203472,0.271501,0.613333,0.250358,21.364540,0.198211
MA,238,0.203158,0.247078,0.450000,0.388571,48.351657,0.191252
MSCI,157,0.198760,0.330073,0.238854,0.444736,31.205258,0.191075
NKE,160,0.185167,0.295604,0.421250,0.497165,29.626753,0.177872
FITB,142,0.181410,0.284809,0.384859,0.439029,25.760192,0.175066
AIG,241,0.175026,0.285740,0.343983,0.412028,42.181199,0.164639
MAR,50,0.174277,0.289476,0.540000,0.402989,8.713826,0.172131
PHM,21,0.172962,0.263098,0.057143,0.636637,3.632211,0.172068
ADI,172,0.172861,0.250166,0.402907,0.418389,29.732116,0.165540
AON,91,0.172662,0.286159,0.295604,0.429646,15.712281,0.168793
LRCX,126,0.172572,0.224594,0.417063,0.538780,21.744112,0.167218
GRMN,64,0.171331,0.238646,0.503906,0.459475,10.965180,0.168631
AMP,17,0.167130,0.151367,0.264706,0.237490,2.841212,0.166430
CDNS,122,0.165487,0.245682,0.640164,0.255965,20.189462,0.160516
MU,127,0.165008,0.193790,0.169685,0.567810,20.955997,0.159848
MET,218,0.157908,0.259345,0.304128,0.501494,34.423916,0.149431
FTNT,82,0.150926,0.243319,0.521951,0.350618,12.375926,0.147878
ORCL,439,0.149820,0.218370,0.313098,0.439966,65.770889,0.133624
CSCO,438,0.149739,0.227331,0.230799,0.419863,65.585510,0.133589
WYNN,37,0.148286,0.186755,0.297297,0.617531,5.486580,0.146935
CBOE,107,0.142481,0.278121,0.122430,0.533251,15.245444,0.138727
LVS,21,0.140993,0.108733,0.430952,0.596114,2.960853,0.140264
KEY,215,0.140287,0.263887,-0.032093,0.589791,30.161623,0.132859
IBM,658,0.136858,0.193025,0.173009,0.469716,90.052423,0.114683
ACN,624,0.132489,0.253526,0.401042,0.437837,82.672947,0.112131
CME,164,0.130907,0.256291,0.364634,0.361525,21.468717,0.125620
FIS,67,0.126412,0.231278,0.086567,0.551496,8.469595,0.124326
HPQ,528,0.123585,0.234357,0.253409,0.520442,65.253100,0.107517
DPZ,362,0.121002,0.239880,0.418508,0.410400,43.802714,0.110216
GLW,116,0.119206,0.249591,0.491379,0.407752,13.827910,0.115801
CRM,526,0.119036,0.177424,0.313593,0.460751,62.612803,0.103618
AFL,117,0.118460,0.237896,0.359402,0.396455,13.859804,0.115047
QCOM,451,0.118016,0.157268,0.243459,0.511483,53.225313,0.104910
AMAT,414,0.116970,0.225722,0.509058,0.425369,48.425456,0.105045
BX,310,0.113450,0.222572,0.372258,0.407911,35.169540,0.104790
MS,651,0.112936,0.209889,0.213978,0.472074,73.521111,0.094831
CCL,111,0.112201,0.232330,0.296396,0.641216,12.454261,0.109134
GS,1136,0.107786,0.197308,0.277685,0.476463,122.444704,0.077634
PGR,64,0.106504,0.155753,-0.062500,0.580275,6.816228,0.104825
DHI,104,0.105470,0.231380,0.449038,0.480984,10.968853,0.102769
MCD,378,0.105339,0.165082,0.251058,0.431806,39.818218,0.095534
CMG,456,0.104640,0.215009,0.261491,0.518852,47.716050,0.092891
BRO,129,0.098670,0.208250,0.664729,0.231393,12.728469,0.095536
ADBE,1067,0.096859,0.202918,0.482259,0.418943,103.348244,0.071410
WFC,1217,0.096839,0.217771,0.143632,0.492034,117.853423,0.067819
FSLR,209,0.094561,0.226510,0.509091,0.430604,19.763153,0.089694
ACGL,264,0.093721,0.231545,0.667992,0.248572,24.742331,0.087628
F,406,0.092641,0.207454,-0.034483,0.512629,37.612241,0.083379
BEN,88,0.089831,0.210667,0.211364,0.420884,7.905145,0.087885
DRI,172,0.089124,0.195461,0.400581,0.442837,15.329272,0.085349
NVR,36,0.087858,0.223713,0.536111,0.354458,3.162879,0.087079
APTV,113,0.086422,0.200109,0.565487,0.344558,9.765648,0.084017
TSLA,1022,0.083353,0.174152,0.176370,0.541386,85.187070,0.062376
JPM,1830,0.082509,0.182962,0.210137,0.493280,150.991408,0.045328
BAC,1490,0.081576,0.179317,0.223087,0.476055,121.547913,0.051645
MGM,217,0.081163,0.193551,0.338018,0.525299,17.612405,0.076826
LEN,128,0.078769,0.209635,0.416406,0.487464,10.082382,0.076286
HAS,242,0.078469,0.208963,0.021074,0.576117,18.989501,0.073793
KKR,290,0.078136,0.194522,0.335172,0.417304,22.659446,0.072556
EBAY,628,0.074529,0.176660,0.211290,0.471169,46.804445,0.063004
GM,596,0.071291,0.168678,0.036661,0.549522,42.489405,0.060828
RCL,46,0.069736,0.110103,0.397826,0.585509,3.207874,0.068946
C,1560,0.068720,0.169170,0.179936,0.476272,107.203603,0.042322
MSFT,3688,0.065278,0.153019,0.399902,0.415837,240.745899,0.005996
INTC,2035,0.063873,0.158219,0.143317,0.521020,129.982455,0.031866
AAPL,4061,0.060991,0.151929,0.372051,0.450511,247.686169,0.000000
AMZN,3242,0.055820,0.143640,0.380783,0.436098,180.970043,0.011258
NVDA,3130,0.051634,0.134206,0.420990,0.452939,161.615979,0.011837
AMD,3202,0.043381,0.127737,0.331621,0.478792,138.904701,0.009176
