ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.510006,0.262947,0.600000,0.223607,3.060034,0.509252
WDC,11,0.508508,0.189538,0.145455,0.336732,5.593592,0.507131
FFIV,16,0.497695,0.296544,0.425000,0.408503,7.963126,0.495734
MPWR,9,0.487355,0.283970,0.311111,0.331476,4.386192,0.486275
RJF,7,0.481062,0.074397,0.671429,0.218529,3.367433,0.480233
TER,5,0.480657,0.281956,0.580000,0.097980,2.403284,0.480065
FICO,3,0.475235,0.048462,0.633333,0.094281,1.425705,0.474884
AJG,10,0.469779,0.360308,0.520000,0.354401,4.697790,0.468622
ERIE,5,0.450996,0.276104,0.740000,0.120000,2.254980,0.450441
STT,19,0.445286,0.231805,0.410526,0.451774,8.460432,0.443203
TRV,23,0.443010,0.316059,0.139130,0.514772,10.189226,0.440501
EG,2,0.437531,0.001534,0.500000,0.000000,0.875061,0.437315
RF,8,0.434427,0.269083,-0.237500,0.705226,3.475418,0.433571
MTB,25,0.432407,0.224947,-0.092000,0.639950,10.810168,0.429745
HD,35,0.428280,0.247092,0.542857,0.269694,14.989802,0.424589
COF,46,0.425242,0.270641,0.180435,0.463737,19.561125,0.420425
MMC,20,0.423065,0.234484,0.520000,0.224944,8.461301,0.420982
HBAN,22,0.420847,0.328847,0.050000,0.558203,9.258635,0.418567
NTRS,13,0.419373,0.331834,0.138462,0.587745,5.451848,0.418030
HIG,11,0.415833,0.119377,0.627273,0.200413,4.574165,0.414707
IVZ,8,0.409269,0.264213,0.450000,0.234521,3.274155,0.408463
L,2,0.393609,0.116794,0.350000,0.150000,0.787218,0.393415
SWKS,22,0.382293,0.331418,0.018182,0.520172,8.410455,0.380222
JNPR,16,0.370192,0.291282,0.262500,0.404467,5.923074,0.368734
ON,41,0.356851,0.250924,0.270732,0.516670,14.630898,0.353248
PFG,15,0.349773,0.372004,-0.053333,0.230555,5.246597,0.348481
AXP,92,0.342541,0.310544,0.193478,0.507724,31.513750,0.334781
AIZ,17,0.326073,0.210217,0.594118,0.215490,5.543248,0.324708
CB,49,0.274757,0.294018,0.259184,0.350462,13.463114,0.271442
FDS,11,0.272727,0.038254,0.236364,0.290056,3.000000,0.271989
JBL,15,0.264982,0.367537,0.566667,0.257337,3.974729,0.264003
MCHP,30,0.259392,0.268077,0.283333,0.481721,7.781758,0.257476
WRB,9,0.258004,0.087077,0.744444,0.068493,2.322035,0.257432
LULU,60,0.250077,0.337921,0.649167,0.340281,15.004638,0.246382
SCHW,84,0.248748,0.298696,0.340476,0.412056,20.894804,0.243602
PNC,85,0.246273,0.269754,0.276471,0.502616,20.933175,0.241118
YUM,47,0.241354,0.174955,0.217021,0.411184,11.343630,0.238561
TFC,25,0.237269,0.147190,-0.020000,0.573411,5.931716,0.235808
BK,128,0.234909,0.277337,-0.063281,0.605814,30.068406,0.227505
TXN,89,0.229540,0.231085,0.524719,0.373950,20.429064,0.224509
CTSH,117,0.217948,0.283680,0.248120,0.433688,25.499955,0.211669
KLAC,52,0.215205,0.243542,0.380769,0.525517,11.190660,0.212449
EXPE,67,0.213025,0.330260,0.481343,0.477856,14.272650,0.209510
SBUX,197,0.210827,0.257097,0.302284,0.444318,41.532963,0.200600
ALL,107,0.210774,0.326087,0.365421,0.386961,22.552834,0.205221
V,382,0.207557,0.274354,0.422513,0.430105,79.286786,0.188033
CINF,43,0.207291,0.321294,0.118605,0.593866,8.913522,0.205096
SNPS,105,0.205776,0.271074,0.613333,0.250358,21.606429,0.200455
MA,238,0.202536,0.247660,0.450000,0.388571,48.203627,0.190666
MSCI,157,0.198553,0.329353,0.238854,0.444736,31.172803,0.190877
NKE,160,0.186404,0.295118,0.421250,0.497165,29.824710,0.179060
FITB,142,0.181713,0.285037,0.384859,0.439029,25.803299,0.175359
AIG,241,0.174514,0.285082,0.343983,0.412028,42.057937,0.164158
MAR,50,0.173937,0.289421,0.540000,0.402989,8.696845,0.171795
ADI,172,0.173864,0.250434,0.402907,0.418389,29.904665,0.166500
LRCX,126,0.173148,0.222662,0.417063,0.538780,21.816618,0.167776
PHM,21,0.173132,0.264482,0.057143,0.636637,3.635767,0.172236
AON,91,0.172445,0.285822,0.295604,0.429646,15.692508,0.168581
GRMN,64,0.169887,0.237779,0.503906,0.459475,10.872751,0.167209
AMP,17,0.167168,0.152235,0.264706,0.237490,2.841850,0.166468
CDNS,122,0.166360,0.244032,0.640164,0.255965,20.295979,0.161363
MU,127,0.165281,0.193991,0.169685,0.567810,20.990664,0.160112
MET,218,0.157070,0.259188,0.304128,0.501494,34.241342,0.148639
FTNT,82,0.149829,0.243119,0.521951,0.350618,12.285979,0.146804
ORCL,439,0.149495,0.218855,0.313098,0.439966,65.628345,0.133334
CSCO,438,0.149474,0.228012,0.230799,0.419863,65.469569,0.133352
WYNN,37,0.147558,0.186220,0.297297,0.617531,5.459662,0.146214
CBOE,107,0.142937,0.276609,0.122430,0.533251,15.294268,0.139171
LVS,21,0.140824,0.109157,0.430952,0.596114,2.957295,0.140095
KEY,215,0.139929,0.263479,-0.032093,0.589791,30.084802,0.132521
IBM,658,0.136989,0.192949,0.173009,0.469716,90.138770,0.114793
ACN,624,0.132562,0.253847,0.401042,0.437837,82.718615,0.112193
CME,164,0.130706,0.255955,0.364634,0.361525,21.435719,0.125427
FIS,67,0.126268,0.230519,0.086567,0.551496,8.459984,0.124185
HPQ,528,0.123414,0.234478,0.253409,0.520442,65.162510,0.107368
DPZ,362,0.120486,0.240070,0.418508,0.410400,43.615979,0.109746
GLW,116,0.118931,0.249684,0.491379,0.407752,13.796003,0.115534
CRM,526,0.118775,0.177745,0.313593,0.460751,62.475568,0.103391
AFL,117,0.118115,0.237829,0.359402,0.396455,13.819469,0.114712
AMAT,414,0.117635,0.226103,0.509058,0.425369,48.701043,0.105643
QCOM,451,0.117298,0.157862,0.243459,0.511483,52.901427,0.104271
CCL,111,0.113385,0.232954,0.296396,0.641216,12.585725,0.110286
BX,310,0.113202,0.222269,0.372258,0.407911,35.092554,0.104560
MS,651,0.112788,0.209156,0.213978,0.472074,73.424713,0.094707
GS,1136,0.107416,0.196290,0.277685,0.476463,122.024274,0.077368
MCD,378,0.105628,0.165287,0.251058,0.431806,39.927546,0.095796
DHI,104,0.105589,0.231837,0.449038,0.480984,10.981265,0.102885
PGR,64,0.105484,0.153869,-0.062500,0.580275,6.750975,0.103822
CMG,456,0.105310,0.215385,0.261491,0.518852,48.021390,0.093485
BRO,129,0.098158,0.207034,0.664729,0.231393,12.662430,0.095040
ADBE,1067,0.096954,0.203266,0.482259,0.418943,103.450299,0.071480
WFC,1217,0.096879,0.217823,0.143632,0.492034,117.902176,0.067847
FSLR,209,0.094119,0.225828,0.509091,0.430604,19.670924,0.089275
ACGL,264,0.093733,0.231618,0.667992,0.248572,24.745541,0.087640
F,406,0.092353,0.207472,-0.034483,0.512629,37.495348,0.083120
NVR,36,0.089197,0.223643,0.536111,0.354458,3.211084,0.088406
BEN,88,0.089145,0.210106,0.211364,0.420884,7.844772,0.087213
DRI,172,0.088838,0.195983,0.400581,0.442837,15.280181,0.085076
APTV,113,0.087425,0.200901,0.565487,0.344558,9.878970,0.084992
TSLA,1022,0.083636,0.174145,0.176370,0.541386,85.475641,0.062588
JPM,1830,0.082672,0.182785,0.210137,0.493280,151.290465,0.045418
BAC,1490,0.081751,0.179170,0.223087,0.476055,121.808474,0.051756
MGM,217,0.081271,0.193727,0.338018,0.525299,17.635725,0.076928
HAS,242,0.078482,0.209124,0.021074,0.576117,18.992610,0.073805
LEN,128,0.078375,0.209519,0.416406,0.487464,10.032015,0.075905
KKR,290,0.078172,0.194568,0.335172,0.417304,22.669926,0.072590
EBAY,628,0.074448,0.177062,0.211290,0.471169,46.753588,0.062936
GM,596,0.071214,0.168138,0.036661,0.549522,42.443688,0.060763
C,1560,0.069026,0.169341,0.179936,0.476272,107.681207,0.042510
RCL,46,0.068826,0.108724,0.397826,0.585509,3.166001,0.068046
MSFT,3688,0.065589,0.153428,0.399902,0.415837,241.893970,0.006024
INTC,2035,0.063462,0.157540,0.143317,0.521020,129.144372,0.031660
AAPL,4061,0.061154,0.152260,0.372051,0.450511,248.347727,0.000000
AMZN,3242,0.055678,0.143613,0.380783,0.436098,180.507964,0.011229
NVDA,3130,0.051272,0.133765,0.420990,0.452939,160.482687,0.011754
AMD,3202,0.043323,0.127681,0.331621,0.478792,138.720956,0.009164
