ticker,fact_count,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,total_attention_impact,attention_efficiency
TYL,6,0.508955,0.263790,0.600000,0.223607,3.053730,0.508203
WDC,11,0.507596,0.191210,0.145455,0.336732,5.583560,0.506221
FFIV,16,0.496493,0.293430,0.425000,0.408503,7.943896,0.494537
MPWR,9,0.487055,0.283562,0.311111,0.331476,4.383498,0.485976
FICO,3,0.483112,0.084581,0.633333,0.094281,1.449337,0.482755
RJF,7,0.480469,0.072866,0.671429,0.218529,3.363285,0.479641
TER,5,0.480176,0.280666,0.580000,0.097980,2.400880,0.479585
AJG,10,0.472106,0.355595,0.520000,0.354401,4.721063,0.470944
EG,2,0.452834,0.000094,0.500000,0.000000,0.905668,0.452611
STT,19,0.447907,0.228844,0.410526,0.451774,8.510224,0.445811
TRV,23,0.445096,0.314248,0.139130,0.514772,10.237217,0.442576
ERIE,5,0.432820,0.284733,0.740000,0.120000,2.164102,0.432288
RF,8,0.429834,0.271540,-0.237500,0.705226,3.438669,0.428987
MTB,25,0.426603,0.230146,-0.092000,0.639950,10.665075,0.423977
NTRS,13,0.425859,0.329221,0.138462,0.587745,5.536171,0.424496
COF,46,0.424606,0.270557,0.180435,0.463737,19.531894,0.419797
HD,35,0.424327,0.243576,0.542857,0.269694,14.851460,0.420670
MMC,20,0.419702,0.231195,0.520000,0.224944,8.394034,0.417635
HBAN,22,0.418941,0.328418,0.050000,0.558203,9.216704,0.416672
HIG,11,0.414701,0.124482,0.627273,0.200413,4.561712,0.413578
IVZ,8,0.407704,0.263958,0.450000,0.234521,3.261630,0.406901
L,2,0.386745,0.085840,0.350000,0.150000,0.773490,0.386555
SWKS,22,0.383496,0.330834,0.018182,0.520172,8.436909,0.381418
JNPR,16,0.368907,0.294833,0.262500,0.404467,5.902518,0.367454
ON,41,0.357848,0.247281,0.270732,0.516670,14.671760,0.354235
PFG,15,0.349807,0.371988,-0.053333,0.230555,5.247107,0.348515
AXP,92,0.345034,0.309765,0.193478,0.507724,31.743124,0.337217
AIZ,17,0.329558,0.210813,0.594118,0.215490,5.602491,0.328179
CB,49,0.276367,0.294432,0.259184,0.350462,13.542002,0.273033
FDS,11,0.272727,0.037945,0.236364,0.290056,3.000000,0.271989
JBL,15,0.266765,0.366618,0.566667,0.257337,4.001478,0.265780
WRB,9,0.259264,0.083420,0.744444,0.068493,2.333377,0.258690
MCHP,30,0.257660,0.269207,0.283333,0.481721,7.729809,0.255757
LULU,60,0.250621,0.338198,0.649167,0.340281,15.037244,0.246918
SCHW,84,0.249923,0.298552,0.340476,0.412056,20.993573,0.244754
PNC,85,0.246669,0.269610,0.276471,0.502616,20.966897,0.241506
YUM,47,0.240275,0.175164,0.217021,0.411184,11.292915,0.237494
TFC,25,0.237699,0.149705,-0.020000,0.573411,5.942482,0.236236
BK,128,0.235018,0.277913,-0.063281,0.605814,30.082277,0.227610
TXN,89,0.227447,0.226744,0.524719,0.373950,20.242822,0.222463
CTSH,117,0.218020,0.283617,0.248120,0.433688,25.508371,0.211739
KLAC,52,0.213823,0.243746,0.380769,0.525517,11.118777,0.211085
EXPE,67,0.213041,0.330299,0.481343,0.477856,14.273761,0.209526
SBUX,197,0.212848,0.258339,0.302284,0.444318,41.931118,0.202523
ALL,107,0.211004,0.325392,0.365421,0.386961,22.577481,0.205445
V,382,0.208136,0.273774,0.422513,0.430105,79.507792,0.188557
CINF,43,0.207337,0.322052,0.118605,0.593866,8.915508,0.205142
SNPS,105,0.205605,0.271060,0.613333,0.250358,21.588568,0.200289
MA,238,0.201918,0.245893,0.450000,0.388571,48.056501,0.190084
MSCI,157,0.199761,0.330155,0.238854,0.444736,31.362409,0.192038
NKE,160,0.185933,0.296033,0.421250,0.497165,29.749264,0.178607
FITB,142,0.180656,0.284412,0.384859,0.439029,25.653083,0.174339
MAR,50,0.174595,0.288876,0.540000,0.402989,8.729750,0.172445
AIG,241,0.174376,0.285109,0.343983,0.412028,42.024640,0.164028
ADI,172,0.173762,0.250634,0.402907,0.418389,29.887028,0.166402
AON,91,0.173675,0.285894,0.295604,0.429646,15.804466,0.169784
LRCX,126,0.172882,0.223713,0.417063,0.538780,21.783130,0.167518
PHM,21,0.172829,0.262236,0.057143,0.636637,3.629409,0.171935
GRMN,64,0.169971,0.237411,0.503906,0.459475,10.878134,0.167292
CDNS,122,0.166598,0.243427,0.640164,0.255965,20.324969,0.161593
AMP,17,0.166387,0.150501,0.264706,0.237490,2.828577,0.165690
MU,127,0.165309,0.192956,0.169685,0.567810,20.994225,0.160139
MET,218,0.156409,0.258538,0.304128,0.501494,34.097205,0.148013
ORCL,439,0.149531,0.218916,0.313098,0.439966,65.643911,0.133366
FTNT,82,0.149463,0.241607,0.521951,0.350618,12.255932,0.146445
CSCO,438,0.149073,0.226768,0.230799,0.419863,65.293915,0.132995
WYNN,37,0.148464,0.186744,0.297297,0.617531,5.493183,0.147112
CBOE,107,0.142878,0.276584,0.122430,0.533251,15.287967,0.139114
LVS,21,0.141721,0.110840,0.430952,0.596114,2.976143,0.140988
KEY,215,0.140440,0.264077,-0.032093,0.589791,30.194584,0.133005
IBM,658,0.136816,0.192285,0.173009,0.469716,90.024916,0.114648
ACN,624,0.132644,0.253466,0.401042,0.437837,82.769677,0.112262
CME,164,0.130998,0.255689,0.364634,0.361525,21.483726,0.125708
FIS,67,0.126532,0.231530,0.086567,0.551496,8.477631,0.124444
HPQ,528,0.123157,0.234030,0.253409,0.520442,65.026944,0.107145
DPZ,362,0.120324,0.239688,0.418508,0.410400,43.557199,0.109598
CRM,526,0.119181,0.177123,0.313593,0.460751,62.689333,0.103744
GLW,116,0.118939,0.249335,0.491379,0.407752,13.796958,0.115542
AFL,117,0.117944,0.237543,0.359402,0.396455,13.799447,0.114546
QCOM,451,0.117648,0.156593,0.243459,0.511483,53.059234,0.104582
AMAT,414,0.116391,0.225674,0.509058,0.425369,48.185982,0.104526
MS,651,0.113486,0.209504,0.213978,0.472074,73.879497,0.095294
BX,310,0.113436,0.221708,0.372258,0.407911,35.165267,0.104777
CCL,111,0.112463,0.232475,0.296396,0.641216,12.483366,0.109389
GS,1136,0.107849,0.196675,0.277685,0.476463,122.516155,0.077680
PGR,64,0.105936,0.152516,-0.062500,0.580275,6.779912,0.104267
CMG,456,0.105623,0.215534,0.261491,0.518852,48.164116,0.093763
DHI,104,0.105485,0.231305,0.449038,0.480984,10.970435,0.102784
MCD,378,0.105286,0.164491,0.251058,0.431806,39.798188,0.095486
BRO,129,0.098989,0.207564,0.664729,0.231393,12.769541,0.095844
WFC,1217,0.096801,0.217741,0.143632,0.492034,117.806260,0.067791
ADBE,1067,0.096775,0.202882,0.482259,0.418943,103.258787,0.071348
FSLR,209,0.094180,0.225884,0.509091,0.430604,19.683613,0.089333
ACGL,264,0.093493,0.230994,0.667992,0.248572,24.682064,0.087415
F,406,0.092997,0.207624,-0.034483,0.512629,37.756762,0.083700
BEN,88,0.089656,0.210964,0.211364,0.420884,7.889756,0.087714
DRI,172,0.088488,0.195289,0.400581,0.442837,15.219862,0.084740
APTV,113,0.087837,0.201156,0.565487,0.344558,9.925559,0.085393
NVR,36,0.084722,0.224021,0.536111,0.354458,3.049980,0.083971
TSLA,1022,0.083162,0.173013,0.176370,0.541386,84.991374,0.062233
JPM,1830,0.082821,0.182840,0.210137,0.493280,151.562474,0.045500
BAC,1490,0.081935,0.179336,0.223087,0.476055,122.083689,0.051873
MGM,217,0.081301,0.193405,0.338018,0.525299,17.642243,0.076956
LEN,128,0.079560,0.209999,0.416406,0.487464,10.183649,0.077052
HAS,242,0.078363,0.209187,0.021074,0.576117,18.963926,0.073694
KKR,290,0.078158,0.193932,0.335172,0.417304,22.665858,0.072577
EBAY,628,0.074520,0.176622,0.211290,0.471169,46.798462,0.062996
GM,596,0.071403,0.167695,0.036661,0.549522,42.556359,0.060924
RCL,46,0.069024,0.108267,0.397826,0.585509,3.175120,0.068242
C,1560,0.068817,0.169118,0.179936,0.476272,107.354297,0.042381
MSFT,3688,0.065418,0.152926,0.399902,0.415837,241.261400,0.006009
INTC,2035,0.063293,0.157494,0.143317,0.521020,128.800600,0.031576
AAPL,4061,0.061283,0.151784,0.372051,0.450511,248.870450,0.000000
AMZN,3242,0.056028,0.143933,0.380783,0.436098,181.641201,0.011299
NVDA,3130,0.051148,0.133527,0.420990,0.452939,160.093941,0.011726
AMD,3202,0.043518,0.128072,0.331621,0.478792,139.344266,0.009205
